"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",692994,248923211,2000,-0.0296,0.1314,-0.0298,0.1274,NA,NA,NA
"Sample.1","chr10",55000,133645233,1048,-0.0234,0.1471,-0.018,0.1451,NA,NA,NA
"Sample.1","chr11",130000,135013311,1124,-0.0355,0.1292,-0.0425,0.128,NA,NA,NA
"Sample.1","chr12",55000,133207655,1060,0.0125,0.1324,0.0174,0.1343,NA,NA,NA
"Sample.1","chr13",18629053,114327164,520,-6e-04,0.1319,0.0027,0.1276,NA,NA,NA
"Sample.1","chr14",19106322,106841859,714,-0.0281,0.137,-0.0287,0.1317,NA,NA,NA
"Sample.1","chr15",20012627,101890595,721,-0.0231,0.1434,-0.0197,0.1264,NA,NA,NA
"Sample.1","chr16",55000,90139173,799,-0.0178,0.1216,-0.0161,0.1186,NA,NA,NA
"Sample.1","chr17",130000,83148721,939,-0.0338,0.1271,-0.0338,0.1284,NA,NA,NA
"Sample.1","chr18",80000,80231643,413,0.019,0.1285,0.0263,0.1325,NA,NA,NA
"Sample.1","chr19",180000,58578808,820,-0.022,0.1201,-0.0166,0.1075,NA,NA,NA
"Sample.1","chr2",105000,242116765,1664,-0.0163,0.1276,-0.0111,0.1249,NA,NA,NA
"Sample.1","chr20",158168,53575000,441,-0.0143,0.1225,-0.0212,0.1108,3.25885846830637e-07,53200000,53575000
"Sample.1","chr20",53625000,53975000,5,0.3096,0.0743,0.3304,0.0716,2.93626829820872e-08,53975000,54175000
"Sample.1","chr20",54100000,64292084,122,-0.064,0.1337,-0.0701,0.135,NA,NA,NA
"Sample.1","chr21",5055000,29725000,57,0.0197,0.1154,0.0084,0.1043,5.83299723462378e-06,29125000,30175000
"Sample.1","chr21",29975000,30900000,7,-0.2158,0.0925,-0.2464,0.0735,0.000103410031117632,30525000,31675000
"Sample.1","chr21",31125000,46674992,192,0.0024,0.1203,0.0071,0.1236,NA,NA,NA
"Sample.1","chr22",15716995,50779234,445,-0.0432,0.1369,-0.0439,0.1312,NA,NA,NA
"Sample.1","chr3",180000,198167780,1254,-0.0198,0.1375,-0.0159,0.1351,NA,NA,NA
"Sample.1","chr4",55000,190061561,950,-0.0109,0.1391,-0.0072,0.1312,NA,NA,NA
"Sample.1","chr5",55000,181364130,1117,-0.0236,0.1249,-0.0174,0.1191,NA,NA,NA
"Sample.1","chr6",155000,170647990,1189,-0.0595,0.151,-0.0558,0.1377,NA,NA,NA
"Sample.1","chr7",55000,92750000,595,-0.0474,0.1281,-0.0393,0.1229,3.42670150766563e-06,92450000,92750000
"Sample.1","chr7",92950000,94025000,8,-0.2971,0.0779,-0.3065,0.0292,1.9685881496369e-05,94025000,94775000
"Sample.1","chr7",94150000,159242987,496,-0.0497,0.1353,-0.0469,0.1277,NA,NA,NA
"Sample.1","chr8",180000,145039318,951,-0.0267,0.1342,-0.0185,0.1215,NA,NA,NA
"Sample.1","chr9",130000,138217359,697,-0.0451,0.1324,-0.0455,0.1245,NA,NA,NA
"Sample.1","chrX",2518744,155640448,504,0.3963,0.1423,0.3918,0.144,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-3.7396,1.1242,-4.0837,0.3917,NA,NA,NA
