"","value"
"chr1-001",-0.262319848315301
"chr1-002",-0.302807462540816
"chr1-003",-0.265819187299504
"chr1-004",-0.271793479163049
"chr1-005",-0.299333821103474
"chr1-006",-0.326147259280425
"chr1-007",-0.281431317627981
"chr1-008",-0.285869896927096
"chr1-009",-0.315017006176998
"chr1-010",-0.29048697760943
"chr1-011",-0.242356632648236
"chr1-012",-0.198186099971457
"chr1-013",-0.28644340003629
"chr1-014",-0.240006212292137
"chr1-015",-0.22474300841357
"chr1-016",-0.248564701704043
"chr1-017",-0.19293550229256
"chr1-018",-0.213942330272453
"chr1-019",-0.241281050447723
"chr1-020",-0.286260100781976
"chr1-021",-0.26801218927359
"chr1-022",-0.256410917884663
"chr1-023",-0.246216255032707
"chr1-024",-0.265083737861025
"chr1-025",-0.225198406983735
"chr1-026",-0.221252728402748
"chr1-027",-0.0953411056025102
"chr1-028",-0.225600147506124
"chr1-029",-0.361642381956696
"chr1-030",-0.228840600227135
"chr1-031",-0.246163070282563
"chr1-032",-0.21838268789375
"chr1-033",-0.241261092008679
"chr1-034",0.0926198928812556
"chr1-035",-0.0633321466348903
"chr1-036",-0.267518771987838
"chr1-037",-0.186433707327816
"chr1-038",-0.296558838724919
"chr1-039",-0.224522502834923
"chr1-040",-0.176204527019018
"chr1-041",-0.228337519831734
"chr1-042",-0.219287201276182
"chr1-043",-0.228857687333233
"chr1-044",-0.232477942678153
"chr1-045",-0.2367392491229
"chr1-046",-0.250369981290231
"chr1-047",-0.240631506552879
"chr1-048",-0.253625642783119
"chr1-049",-0.27062496551385
"chr1-050",-0.189947073100864
"chr1-051",-0.207046123132017
"chr1-052",-0.216558203313958
"chr1-053",-0.26025349056838
"chr1-054",-0.284585474128458
"chr1-055",-0.24858551433262
"chr1-056",-0.27217614564291
"chr1-057",-0.239453576386513
"chr1-058",-0.298270055438816
"chr1-059",-0.299891431833301
"chr1-060",-0.316903268834441
"chr1-061",-0.275008278504241
"chr1-062",-0.221816226026119
"chr1-063",-0.217076259356137
"chr1-064",-0.247299294548194
"chr1-065",-0.19446199070259
"chr1-066",-0.287089937751487
"chr1-067",-0.240870469344715
"chr1-068",-0.206313362836363
"chr1-069",-0.192327850663713
"chr1-070",-0.21373975427693
"chr1-071",-0.240093322977414
"chr1-072",-0.266940571148073
"chr1-073",-0.266227700598589
"chr1-074",-0.23840119180202
"chr1-075",-0.303219871848219
"chr1-076",-0.25860560289028
"chr1-077",-0.276030499082307
"chr1-078",-0.214761952240572
"chr1-079",-0.290031289017088
"chr1-080",-0.225898733423824
"chr1-081",-0.232975928579035
"chr1-082",-0.219907197615401
"chr1-083",-0.213639193859204
"chr1-084",-0.200707659884639
"chr1-085",-0.158221886526862
"chr1-086",-0.239137312933412
"chr1-087",-0.234143780953121
"chr1-088",-0.238667426702557
"chr1-089",-0.22096500633846
"chr1-090",-0.235629464708192
"chr1-091",-0.222208767942254
"chr1-092",-0.256616672225757
"chr1-093",-0.238475454333049
"chr1-094",-0.286178608405036
"chr1-095",-0.22961616096385
"chr1-096",-0.239896388574534
"chr1-097",-0.231776634936694
"chr1-098",-0.20807596264279
"chr1-099",-0.187357486417784
"chr1-100",-0.332151260313199
"chr1-101",-0.272713614372585
"chr1-102",-0.30345759004236
"chr1-103",-0.210818544741567
"chr1-104",-0.259186082407922
"chr1-105",-0.289909315446838
"chr1-106",-0.28048495966409
"chr1-107",-0.204101925300272
"chr1-108",-0.244491799331994
"chr1-109",-0.208518880340616
"chr1-110",-0.275758541125319
"chr1-111",-0.23681469122037
"chr1-112",-0.15903979260037
"chr1-113",-0.217395208516317
"chr1-114",-0.225738155176566
"chr1-115",-0.151839857516575
"chr1-116",-0.191283377911374
"chr1-117",-0.263592729761835
"chr1-118",-0.173211656131676
"chr1-119",-0.125910102222633
"chr1-120",-0.183597907358643
"chr1-121",-0.116897414668351
"chr1-122",-0.101457652823257
"chr1-123",-0.187407329835344
"chr1-124",-0.310701771474331
"chr1-125",-0.265050913831269
"chr1-126",-0.232346124409547
"chr1-127",-0.24833533174508
"chr1-128",-0.201803611202188
"chr1-129",-0.170457597758681
"chr1-130",-0.175417625254206
"chr1-131",-0.260218331420435
