"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","203219650188_R08C01","chr1",93709,249220311,3508,NA,NA,0.002,-0.004
"2","203219650188_R08C01","chr10",80000,135482374,1818,NA,NA,0.001,-0.002
"3","203219650188_R08C01","chr11",130000,134893258,2068,NA,NA,-0.013,-0.014
"4","203219650188_R08C01","chr12",182870,133795948,1898,NA,NA,0.016,0.014
"5","203219650188_R08C01","chr13",19100000,115094939,909,NA,NA,-0.015,-0.014
"6","203219650188_R08C01","chr14",19210000,107254770,1268,NA,NA,-0.005,-0.001
"7","203219650188_R08C01","chr15",20185000,25260000,34,9.37977845394287,2.68587539067306e-19,0.077,0.107
"8","203219650188_R08C01","chr15",25295000,25585000,16,8.90630725658155,1.12601435551914e-16,-0.202,-0.237
"9","203219650188_R08C01","chr15",25670000,102430696,1174,NA,NA,0.011,0.009
"10","203219650188_R08C01","chr16",80000,90222377,1585,NA,NA,0.045,0.048
"11","203219650188_R08C01","chr17",15000,81122605,1881,NA,NA,0.05,0.048
"12","203219650188_R08C01","chr18",45000,78008624,650,NA,NA,-0.003,0.004
"13","203219650188_R08C01","chr19",175000,54095000,1477,7.16796481274237,1.28194305820715e-10,0.09,0.096
"14","203219650188_R08C01","chr19",54150000,54330000,13,7.09474709878374,1.04029470117526e-10,0.298,0.295
"15","203219650188_R08C01","chr19",54365000,59099492,172,NA,NA,0.063,0.07
"16","203219650188_R08C01","chr2",30000,243046238,2783,NA,NA,-0.02,-0.015
"17","203219650188_R08C01","chr20",100000,62927760,986,NA,NA,0.027,0.023
"18","203219650188_R08C01","chr21",10843948,48099948,450,NA,NA,0.013,0.017
"19","203219650188_R08C01","chr22",16165000,51212283,787,NA,NA,0.041,0.037
"20","203219650188_R08C01","chr3",150000,197881215,2142,NA,NA,-0.028,-0.026
"21","203219650188_R08C01","chr4",35000,190992138,1585,NA,NA,-0.032,-0.03
"22","203219650188_R08C01","chr5",35000,180797630,1922,NA,NA,-0.028,-0.024
"23","203219650188_R08C01","chr6",130000,170977534,2095,NA,NA,-0.023,-0.019
"24","203219650188_R08C01","chr7",40000,159044332,2026,NA,NA,0.003,0.001
"25","203219650188_R08C01","chr8",95000,146267011,1659,NA,NA,-0.02,-0.021
"26","203219650188_R08C01","chr9",110000,141081716,1138,NA,NA,-0.008,-0.017
