"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205122170071_R01C01","chr1",93709,39025000,592,103.548469776847,0,-0.424,-0.422
"2","205122170071_R01C01","chr1",39150000,92825000,502,12.3413652019291,1.30650625593594e-32,0.281,0.289
"3","205122170071_R01C01","chr1",92925000,98525000,48,9.40197193888901,2.54704461294124e-19,0.085,0.084
"4","205122170071_R01C01","chr1",98675000,100500000,12,9.61141233573411,3.7223662531046e-20,0.323,0.352
"5","205122170071_R01C01","chr1",100575000,110275000,54,7.98323172965991,7.09557716006718e-14,0.091,0.069
"6","205122170071_R01C01","chr1",110325000,111175000,16,10.7890154151227,4.93737104242261e-25,0.278,0.269
"7","205122170071_R01C01","chr1",111225000,152375000,195,30.4177437843121,1.99485869473611e-200,0.039,0.044
"8","205122170071_R01C01","chr1",152475000,208425000,590,94.1901310835261,0,0.281,0.284
"9","205122170071_R01C01","chr1",208600000,249220311,440,NA,NA,-0.451,-0.451
"10","205122170071_R01C01","chr10",80000,135462374,1342,NA,NA,-0.432,-0.422
"11","205122170071_R01C01","chr11",130000,134898258,1377,NA,NA,0.017,0.011
"12","205122170071_R01C01","chr12",172870,133795948,1328,NA,NA,0.006,0.008
"13","205122170071_R01C01","chr13",19110000,47775000,304,33.3395061302093,3.8441356738039e-241,0.052,0.053
"14","205122170071_R01C01","chr13",48100000,63100000,93,36.9112499814859,1.18066301169946e-295,-0.394,-0.415
"15","205122170071_R01C01","chr13",63800000,115079939,313,NA,NA,0.071,0.073
"16","205122170071_R01C01","chr14",19300000,71475000,450,56.5386505862048,0,0.052,0.053
"17","205122170071_R01C01","chr14",71575000,90725000,173,44.8972773937469,0,-0.461,-0.475
"18","205122170071_R01C01","chr14",90775000,107269770,254,NA,NA,-0.002,-0.002
"19","205122170071_R01C01","chr15",20225000,102435696,925,NA,NA,0.012,0.01
"20","205122170071_R01C01","chr16",80000,33986575,406,64.0299625518974,0,0.061,0.053
"21","205122170071_R01C01","chr16",34236575,90222377,528,NA,NA,-0.438,-0.431
"22","205122170071_R01C01","chr17",25000,81122605,1094,NA,NA,-0.022,-0.022
"23","205122170071_R01C01","chr18",30000,78008624,552,NA,NA,0.039,0.035
"24","205122170071_R01C01","chr19",180000,4025000,76,24.0584190972672,6.23818622433693e-126,0.024,0.02
"25","205122170071_R01C01","chr19",4075000,5025000,20,6.65482475176358,1.38949809877928e-09,-0.477,-0.449
"26","205122170071_R01C01","chr19",5075000,8900000,64,10.2044276434772,1.65888810425082e-22,-0.239,-0.222
"27","205122170071_R01C01","chr19",9000000,12350000,62,12.0234647423707,1.90082515248229e-31,-0.475,-0.454
"28","205122170071_R01C01","chr19",12425000,13725000,23,10.0337509898876,6.24883646037191e-22,-0.083,-0.1
"29","205122170071_R01C01","chr19",13825000,16525000,50,10.1796071290382,1.52929286756409e-22,-0.495,-0.462
"30","205122170071_R01C01","chr19",16575000,18125000,30,12.3918670818837,1.68616206516718e-33,-0.138,-0.126
"31","205122170071_R01C01","chr19",18175000,19975000,37,11.6779798818711,1.61461544512779e-29,0.203,0.172
"32","205122170071_R01C01","chr19",20075000,34800000,93,22.907432472279,1.36305174757238e-113,-0.11,-0.055
"33","205122170071_R01C01","chr19",34875000,54025000,343,6.16465329895375,6.33977787046244e-08,-0.472,-0.459
"34","205122170071_R01C01","chr19",54075000,54575000,11,6.05555266233742,6.64227046391081e-08,-0.742,-0.795
"35","205122170071_R01C01","chr19",54625000,59084492,81,NA,NA,-0.453,-0.421
"36","205122170071_R01C01","chr2",30000,47025000,501,73.6021874943219,0,-0.419,-0.41
"37","205122170071_R01C01","chr2",47075000,49425000,26,74.4478594535238,0,-2.47,-2.473
"38","205122170071_R01C01","chr2",49900000,243051238,1619,NA,NA,-0.421,-0.425
"39","205122170071_R01C01","chr20",130000,60000000,642,7.90416434481839,4.11570959528297e-13,0.004,0.009
"40","205122170071_R01C01","chr20",60075000,60575000,11,7.7721416668077,1.46257793493839e-13,0.209,0.223
"41","205122170071_R01C01","chr20",60625000,61181685,12,7.085768339162,4.67831509654415e-11,0.009,-0.01
"42","205122170071_R01C01","chr20",61281685,62932760,34,NA,NA,-0.395,-0.437
"43","205122170071_R01C01","chr21",10798948,48084948,316,NA,NA,-0.007,0.005
"44","205122170071_R01C01","chr22",16373925,51222283,517,NA,NA,-0.181,-0.178
"45","205122170071_R01C01","chr3",155000,197881215,1681,NA,NA,-0.059,-0.055
"46","205122170071_R01C01","chr4",55000,165500000,1068,23.5870426340623,3.61199832858951e-120,0.049,0.049
"47","205122170071_R01C01","chr4",165700000,190972138,191,NA,NA,-0.142,-0.154
"48","205122170071_R01C01","chr5",55000,27325000,215,29.1730051497346,3.42509860622956e-184,-0.349,-0.336
"49","205122170071_R01C01","chr5",27900000,154225000,981,27.4822019673224,2.06209375893684e-163,0.026,0.02
"50","205122170071_R01C01","chr5",154300000,168350000,96,32.154990192956,1.85253147022941e-224,-0.457,-0.435
"51","205122170071_R01C01","chr5",168425000,179425000,160,24.789427184953,2.00389136418852e-133,0.004,0
"52","205122170071_R01C01","chr5",179475000,180777630,22,NA,NA,-0.446,-0.445
"53","205122170071_R01C01","chr6",130000,8600000,117,47.4233555060451,0,-0.405,-0.401
"54","205122170071_R01C01","chr6",8925000,170700000,1419,6.30894373716411,3.91423550400578e-08,0.036,0.041
"55","205122170071_R01C01","chr6",170800000,170977534,3,NA,NA,-0.339,-0.319
"56","205122170071_R01C01","chr7",55000,159039332,1422,NA,NA,-0.174,-0.17
"57","205122170071_R01C01","chr8",105000,31025000,341,62.9202958697592,0,-0.448,-0.451
"58","205122170071_R01C01","chr8",31300000,146277011,925,NA,NA,0.036,0.033
"59","205122170071_R01C01","chr9",80000,141076716,929,NA,NA,-0.166,-0.167
