"","value"
"chr1-0001",0.00499148824309823
"chr1-0002",-0.348621354490198
"chr1-0003",-0.229782429377178
"chr1-0004",-1.14006190278161
"chr1-0005",-1.08164277439043
"chr1-0006",-0.969507598457249
"chr1-0007",-1.06741830396623
"chr1-0008",-1.05466873420502
"chr1-0009",-1.03462921942601
"chr1-0010",-1.03973736531156
"chr1-0011",-0.999489391102723
"chr1-0012",-0.427346632318647
"chr1-0013",-0.52613714570018
"chr1-0014",-0.436082617375429
"chr1-0015",-0.468138120745678
"chr1-0016",-0.278486549675099
"chr1-0017",-0.519273041011483
"chr1-0018",-0.408707680048915
"chr1-0019",-0.4395746902907
"chr1-0020",-0.348315525792573
"chr1-0021",-0.533241796635438
"chr1-0022",-0.384258135595341
"chr1-0023",-0.425487376730052
"chr1-0024",-0.549953087871575
"chr1-0025",-0.577862973378086
"chr1-0026",-0.384219659233761
"chr1-0027",-0.617652396355632
"chr1-0028",-0.514401741294035
"chr1-0029",-0.496745401971382
"chr1-0030",-0.568195801274499
"chr1-0031",-0.572807590470556
"chr1-0032",-0.419068974303028
"chr1-0033",-0.456905233130271
"chr1-0034",-0.483023457503924
"chr1-0035",-0.452278093480775
"chr1-0036",-0.413353135378839
"chr1-0037",-0.553327369137648
"chr1-0038",-0.535484729912759
"chr1-0039",-0.474180230198955
"chr1-0040",-0.545276336820372
"chr1-0041",-0.465055121476871
"chr1-0042",-0.356534547515305
"chr1-0043",-0.387357365358361
"chr1-0044",-0.447738956896443
"chr1-0045",-0.344214469194698
"chr1-0046",-0.283093564305812
"chr1-0047",-0.549905499456326
"chr1-0048",-0.414248449575325
"chr1-0049",-0.368127598330955
"chr1-0050",-0.368828095392994
"chr1-0051",-0.308093276932193
"chr1-0052",-0.370116264783427
"chr1-0053",-0.521072764876498
"chr1-0054",-0.268448431460812
"chr1-0055",-0.355762143177016
"chr1-0056",-0.433746836321539
"chr1-0057",-0.474697120258366
"chr1-0058",-0.491216791424681
"chr1-0059",-0.517058154746453
"chr1-0060",-0.386200104012468
"chr1-0061",-0.53469385817739
"chr1-0062",-0.478264390242859
"chr1-0063",-0.390019510120545
"chr1-0064",-0.506045881289785
"chr1-0065",-0.264850582419483
"chr1-0066",-0.321733480985828
"chr1-0067",-0.300689529548851
"chr1-0068",-0.486920976723003
"chr1-0069",-0.338782314294881
"chr1-0070",-0.15606702732528
"chr1-0071",-0.220908939887013
"chr1-0072",-0.405998311461352
"chr1-0073",-0.300137926985156
"chr1-0074",-0.472453138288943
"chr1-0075",-0.32396567279173
"chr1-0076",-0.305487337668915
"chr1-0077",-0.354849375574454
"chr1-0078",-0.0981427142051329
"chr1-0079",-0.355202414758374
"chr1-0080",-0.319524110876507
"chr1-0081",-0.250752836764784
"chr1-0082",-0.36852987868298
"chr1-0083",-0.27353967014532
"chr1-0084",-0.250192659048865
"chr1-0085",-0.322630106458034
"chr1-0086",-0.201864725648166
"chr1-0087",-0.117040943025781
"chr1-0088",-0.188433952652001
