"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,248473211,232,-0.0306,0.0726,-0.0281,0.039,NA,NA,NA
"Sample.1","chr10",505000,133345233,133,-0.0191,0.0444,-0.0187,0.0476,NA,NA,NA
"Sample.1","chr11",530000,134538311,128,-0.0323,0.0373,-0.0369,0.0383,NA,NA,NA
"Sample.1","chr12",505000,133132655,133,-0.0086,0.0372,-0.0093,0.0318,NA,NA,NA
"Sample.1","chr13",18704053,114177164,98,-0.0246,0.0432,-0.0266,0.0416,NA,NA,NA
"Sample.1","chr14",19187179,106441859,89,-0.025,0.053,-0.0286,0.0292,NA,NA,NA
"Sample.1","chr15",20232279,101490595,86,-0.0225,0.0493,-0.0214,0.0395,NA,NA,NA
"Sample.1","chr16",505000,90114173,82,-0.0308,0.046,-0.0294,0.0343,NA,NA,NA
"Sample.1","chr17",254094,83123721,83,-0.0364,0.0397,-0.0348,0.0341,NA,NA,NA
"Sample.1","chr18",505000,80131643,76,-0.008,0.0403,-0.01,0.0363,NA,NA,NA
"Sample.1","chr19",530000,58303808,57,-0.0349,0.0347,-0.0358,0.0297,NA,NA,NA
"Sample.1","chr2",505000,242091765,241,-0.0169,0.0536,-0.0126,0.0357,NA,NA,NA
"Sample.1","chr20",533168,64167084,62,-0.0372,0.0336,-0.0394,0.0354,NA,NA,NA
"Sample.1","chr21",5088123,46349992,42,-0.0102,0.0465,-0.0057,0.0429,NA,NA,NA
"Sample.1","chr22",15716995,50391917,38,-0.04,0.0432,-0.0384,0.0313,NA,NA,NA
"Sample.1","chr3",505000,198117780,194,-0.0108,0.0456,-0.0125,0.0438,NA,NA,NA
"Sample.1","chr4",505000,190061561,190,-0.0033,0.0524,-0.0083,0.04,NA,NA,NA
"Sample.1","chr5",505000,181239130,179,-0.0098,0.0426,-0.0123,0.0422,NA,NA,NA
"Sample.1","chr6",530000,170372990,167,-0.0198,0.0436,-0.0217,0.0438,NA,NA,NA
"Sample.1","chr7",123923,159167987,156,-0.0214,0.0468,-0.0228,0.0411,NA,NA,NA
"Sample.1","chr8",530000,145039318,147,-0.0226,0.0449,-0.0208,0.0373,NA,NA,NA
"Sample.1","chr9",505000,138167359,114,-0.0291,0.051,-0.036,0.0435,NA,NA,NA
"Sample.1","chrX",2568744,155515448,137,0.6547,0.0963,0.6611,0.0848,NA,NA,NA
"Sample.1","chrY",2568744,24239248,16,-3.1306,1.3939,-3.4071,0.964,NA,NA,NA
