"","value"
"chr1-0001",-0.0823319410374807
"chr1-0002",-0.172581496023146
"chr1-0003",-0.139750856119195
"chr1-0004",-0.248830899656912
"chr1-0005",-0.256765426455068
"chr1-0006",-0.356067446936195
"chr1-0007",-0.183092221010412
"chr1-0008",-0.364905047371776
"chr1-0009",-0.444068536605458
"chr1-0010",-0.165075669129775
"chr1-0011",-0.287334743008163
"chr1-0012",-0.190701774099645
"chr1-0013",-0.24462589108376
"chr1-0014",-0.312851927522564
"chr1-0015",-0.410794443309713
"chr1-0016",-0.34676619972263
"chr1-0017",-0.388854564944799
"chr1-0018",-0.161646349974395
"chr1-0019",-0.280123133732956
"chr1-0020",-0.19717053332075
"chr1-0021",-0.0878565322953955
"chr1-0022",-0.174791796244391
"chr1-0023",-0.18684695738508
"chr1-0024",-0.203004464651431
"chr1-0025",-0.135289080262071
"chr1-0026",-0.390612357098413
"chr1-0027",-0.302412487678435
"chr1-0028",-0.177260408244625
"chr1-0029",-0.0870028454074039
"chr1-0030",-0.194965672143031
"chr1-0031",-0.335605695198524
"chr1-0032",-0.101400592420869
"chr1-0033",-0.232655082692408
"chr1-0034",-0.226227364809218
"chr1-0035",-0.468230288419682
"chr1-0036",-0.113999479688469
"chr1-0037",-0.284328873248439
"chr1-0038",-0.18426561746341
"chr1-0039",-0.380933078634461
"chr1-0040",-0.532210731713243
"chr1-0041",-0.317990154538207
"chr1-0042",-0.401111082692714
"chr1-0043",-0.392676741677656
"chr1-0044",-0.209215155766669
"chr1-0045",-0.533371913280411
"chr1-0046",-0.41008724330516
"chr1-0047",-0.382582085744952
"chr1-0048",-0.372604810389899
"chr1-0049",-0.51691022497555
"chr1-0050",-0.368439745319447
"chr1-0051",-0.468042926259146
"chr1-0052",-0.296855318487365
"chr1-0053",-0.136450974138437
"chr1-0054",-0.223480343362681
"chr1-0055",-0.39166252220932
"chr1-0056",-0.244957319300685
"chr1-0057",-0.140912093344628
"chr1-0058",-0.349493637392758
"chr1-0059",-0.387513756930421
"chr1-0060",-0.0878336843892393
"chr1-0061",-0.252888148397227
"chr1-0062",-0.44603321014807
"chr1-0063",-0.415057998356951
"chr1-0064",-0.219905327510339
"chr1-0065",-0.277569559865063
"chr1-0066",-0.249119336263771
"chr1-0067",-0.475612215690981
"chr1-0068",-0.447420617266374
"chr1-0069",-0.446976995999985
"chr1-0070",-0.556328325925372
"chr1-0071",-0.435513277242919
"chr1-0072",-0.288948391064897
"chr1-0073",-0.27537338945709
"chr1-0074",-0.376410041376754
"chr1-0075",-0.352095696994684
"chr1-0076",-0.302810461644035
"chr1-0077",-0.268865053554363
"chr1-0078",-0.268025641579574
"chr1-0079",-0.21183469297721
"chr1-0080",-0.402939199502116
"chr1-0081",-0.35488905971545
"chr1-0082",-0.397543237165237
"chr1-0083",-0.365660319950537
"chr1-0084",-0.422463387257348
"chr1-0085",-0.468136204636411
"chr1-0086",-0.3904330225413
"chr1-0087",-0.207473344358585
"chr1-0088",-0.3621712898091
"chr1-0089",-0.294881434176922
"chr1-0090",-0.2478655338779
"chr1-0091",-0.312211870104099
"chr1-0092",-0.365188053017615
"chr1-0093",-0.387710473379723
"chr1-0094",-0.184767965031238
"chr1-0095",-0.444545326592961
"chr1-0096",-0.493098653468419
"chr1-0097",-0.363742082731293
"chr1-0098",-0.213448731843231
"chr1-0099",-0.196723946660944
"chr1-0100",-0.233844371694257
"chr1-0101",-0.531577353665187
"chr1-0102",-0.351399380507108
"chr1-0103",-0.326917187258193
"chr1-0104",-0.464091328176644
"chr1-0105",-0.290209265215729
"chr1-0106",-0.450731065252473
"chr1-0107",-0.187425300360437
"chr1-0108",-0.327077725495163
"chr1-0109",-0.332707012251621
"chr1-0110",-0.563422208271063
"chr1-0111",-0.657640307692415
