"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",680494,875000,4,-0.0746,0.1502,-0.0745,0.1399,7.63854647234847e-07,837500,962500
"Sample.1","chr1",912500,16512500,304,-0.3107,0.1031,-0.301,0.1026,9.97934204271607e-12,16487500,16562500
"Sample.1","chr1",16562500,16862082,7,-0.0184,0.083,-0.0037,0.0655,1.13224180750769e-15,16862082,16887500
"Sample.1","chr1",16887500,28200000,204,-0.3525,0.1023,-0.351,0.0962,2.58070548308386e-09,28100000,28200000
"Sample.1","chr1",28237500,28512500,5,-0.6639,0.1684,-0.5567,0.0305,5.34775479107098e-07,28300000,28675000
"Sample.1","chr1",28550000,38637500,141,-0.3596,0.115,-0.3381,0.1055,0,38637500,38750000
"Sample.1","chr1",38750000,208287500,1238,0.2193,0.1534,0.2121,0.1493,0,208175000,208287500
"Sample.1","chr1",208475000,248923211,347,-0.2541,0.0997,-0.2472,0.1036,NA,NA,NA
"Sample.1","chr10",67500,74375000,584,0.0684,0.1157,0.0694,0.1098,0,74162500,74700000
"Sample.1","chr10",74700000,133620233,565,-0.288,0.1036,-0.2805,0.0953,NA,NA,NA
"Sample.1","chr11",130000,135025811,1301,0.0525,0.1076,0.0449,0.1049,NA,NA,NA
"Sample.1","chr12",67500,133220155,1210,0.0655,0.1215,0.0604,0.1176,NA,NA,NA
"Sample.1","chr13",18529053,47275000,231,0.1026,0.1145,0.1029,0.1218,1.39721949572729e-117,46987500,47637500
"Sample.1","chr13",47637500,62787500,67,-0.2672,0.1149,-0.2498,0.1188,1.04406805280793e-179,62787500,62787500
"Sample.1","chr13",63562500,114327164,268,0.1572,0.1064,0.1555,0.1088,NA,NA,NA
"Sample.1","chr14",19043822,19887500,4,0.2804,0.2335,0.261,0.2489,3.28595314985578e-07,19368357,20587500
"Sample.1","chr14",20087500,71000000,375,0.075,0.1177,0.0711,0.1257,1.99556436380574e-238,70850000,71137500
"Sample.1","chr14",71137500,90287500,145,-0.3022,0.1131,-0.2933,0.1126,1.26144885787219e-243,90150000,90287500
"Sample.1","chr14",90350000,106854359,266,0.0321,0.0866,0.0305,0.0809,NA,NA,NA
"Sample.1","chr15",20062627,22279121,6,-0.3146,0.0781,-0.3158,0.0328,3.12447957653889e-13,22279121,22566621
"Sample.1","chr15",22566621,101890595,776,0.0477,0.1115,0.0427,0.1057,NA,NA,NA
"Sample.1","chr16",42500,48012500,471,-0.0281,0.0958,-0.0304,0.0909,1.68518363291651e-79,47762500,48150000
"Sample.1","chr16",48150000,54987500,57,-0.287,0.1006,-0.2944,0.12,2.05179839600787e-12,54787500,54987500
"Sample.1","chr16",55187500,55787500,6,0.0346,0.0953,0.0083,0.0932,5.33557770248144e-15,55787500,55787500
"Sample.1","chr16",56000000,56700000,12,-0.2772,0.0701,-0.2838,0.086,3.2708552229392e-34,56700000,56700000
"Sample.1","chr16",56750000,57937500,28,-0.0153,0.0578,-0.0061,0.0603,1.45531934923678e-33,57937500,58012500
"Sample.1","chr16",57987500,90151673,423,-0.2993,0.1193,-0.2877,0.1117,NA,NA,NA
"Sample.1","chr17",117500,83161221,1170,-0.0075,0.0993,-0.0154,0.0922,NA,NA,NA
"Sample.1","chr18",42500,80244143,425,0.1139,0.1089,0.1142,0.1077,NA,NA,NA
"Sample.1","chr19",192500,34375000,534,-0.083,0.0982,-0.0788,0.0999,0,34300000,34437500
"Sample.1","chr19",34437500,58578808,518,-0.411,0.1256,-0.4056,0.1184,NA,NA,NA
"Sample.1","chr2",30000,46800000,409,-0.2482,0.1009,-0.2447,0.0923,0,46800000,46800000
"Sample.1","chr2",46875000,49150000,22,-1.2616,0.1847,-1.2213,0.1028,0,49150000,49150000
"Sample.1","chr2",49825000,200825000,906,-0.2459,0.1043,-0.2395,0.0955,3.61520338256862e-09,200587500,201000000
"Sample.1","chr2",200862500,201425000,9,-0.4792,0.1346,-0.4695,0.1541,1.58945699911385e-08,201150000,201812500
"Sample.1","chr2",201537500,242116765,413,-0.2483,0.1067,-0.2385,0.1026,NA,NA,NA
"Sample.1","chr20",170668,64292084,624,0.0347,0.1018,0.0252,0.0963,NA,NA,NA
"Sample.1","chr21",5067500,46674992,293,0.0956,0.1078,0.0807,0.0904,NA,NA,NA
"Sample.1","chr22",15716995,50766734,520,-0.0112,0.0897,-0.0073,0.0872,NA,NA,NA
"Sample.1","chr3",155000,198167780,1346,0.075,0.1196,0.0687,0.1293,NA,NA,NA
"Sample.1","chr4",55000,190061561,1007,0.113,0.1163,0.1099,0.1229,NA,NA,NA
"Sample.1","chr5",42500,181364130,1210,0.1036,0.1167,0.1022,0.1143,NA,NA,NA
"Sample.1","chr6",142500,170660490,1308,0.0523,0.1254,0.0582,0.1193,NA,NA,NA
"Sample.1","chr7",42500,159242987,1270,-0.3036,0.119,-0.2922,0.1089,NA,NA,NA
"Sample.1","chr8",155000,145039318,1043,0.075,0.1112,0.0739,0.1081,NA,NA,NA
"Sample.1","chr9",105000,138217359,743,0.0312,0.11,0.0189,0.1121,NA,NA,NA
"Sample.1","chrX",2518744,155640448,530,0.4631,0.1343,0.4625,0.1196,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-3.6042,1.1188,-3.8616,0.3736,NA,NA,NA
