"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",680494,875000,4,-0.0786,0.1715,-0.0707,0.1895,6.54090724426415e-26,875000,875000
"Sample.1","chr1",912500,1462500,23,-0.7779,0.1132,-0.7434,0.0834,3.05476901616698e-123,1462500,1462500
"Sample.1","chr1",1487500,3862500,80,-0.1553,0.1105,-0.1581,0.0811,1.16000205366036e-153,3825000,3962500
"Sample.1","chr1",3887500,248923211,2143,0.1518,0.163,0.1467,0.1766,NA,NA,NA
"Sample.1","chr10",67500,131636065,1084,0.0452,0.154,0.0516,0.158,1.39519898559155e-42,131162500,131737500
"Sample.1","chr10",131700000,133620233,65,-0.1923,0.1225,-0.1957,0.0935,NA,NA,NA
"Sample.1","chr11",130000,3212500,98,-0.3111,0.1345,-0.3113,0.1217,9.57900865282594e-92,3137500,3387500
"Sample.1","chr11",3300000,78187500,775,-0.0162,0.1334,-0.0188,0.134,1.02042709294167e-231,78100000,78475000
"Sample.1","chr11",78300000,117712500,222,0.3217,0.1441,0.3224,0.1418,3.32355935292145e-89,117512500,117850000
"Sample.1","chr11",117787500,135025811,206,0.0235,0.16,0.0397,0.1459,NA,NA,NA
"Sample.1","chr12",67500,133220155,1210,0.034,0.1905,0.036,0.1881,NA,NA,NA
"Sample.1","chr13",18529053,21675000,35,0.0819,0.1281,0.0859,0.1171,7.9709998481067e-38,21625000,22037500
"Sample.1","chr13",21800000,37075000,122,0.4369,0.1438,0.4397,0.1696,1.5746212425103e-307,37075000,37075000
"Sample.1","chr13",37287500,49525000,88,-0.3448,0.1558,-0.3189,0.1521,7.25365418482183e-07,49262500,49800000
"Sample.1","chr13",49600000,50037500,7,-0.714,0.2861,-0.6429,0.1231,3.22969380260136e-08,49800000,50137500
"Sample.1","chr13",50100000,66637500,49,-0.3099,0.1426,-0.2965,0.1511,2.59257947808205e-273,66637500,66637500
"Sample.1","chr13",67100000,110437500,175,0.5907,0.1613,0.6118,0.175,2.34086968211247e-36,110275000,110525000
"Sample.1","chr13",110462500,114327164,90,0.3283,0.1451,0.3369,0.1261,NA,NA,NA
"Sample.1","chr14",19043822,21675000,32,0.1355,0.1119,0.1443,0.0912,2.29559805014243e-17,21575000,21675000
"Sample.1","chr14",21775000,22537500,10,0.4596,0.0559,0.4867,0.0458,5.23913221548451e-19,22537500,22775000
"Sample.1","chr14",22562500,57162500,204,0.0611,0.1844,0.0674,0.1445,2.85472466281722e-266,56887500,57312500
"Sample.1","chr14",57312500,106854359,544,-0.4436,0.1721,-0.4368,0.1752,NA,NA,NA
"Sample.1","chr15",20062627,101890595,782,-0.0754,0.1523,-0.0792,0.1627,NA,NA,NA
"Sample.1","chr16",42500,32000000,444,-0.5742,0.1791,-0.5784,0.1682,2.80331352334285e-23,31462500,32894798
"Sample.1","chr16",32237500,34430420,9,-0.2387,0.1933,-0.1765,0.1215,1.56202299934614e-10,34137500,35175000
"Sample.1","chr16",34867311,51137500,52,0.0919,0.1208,0.1121,0.1309,3.81554926458833e-07,50875000,51137500
"Sample.1","chr16",51350000,52162500,5,-0.228,0.12,-0.173,0.0436,1.58791750056781e-10,52012500,53237500
"Sample.1","chr16",52387500,90151673,487,-0.5748,0.183,-0.5822,0.1822,NA,NA,NA
"Sample.1","chr17",117500,762500,18,0.0469,0.1327,0.038,0.1187,2.78708427709907e-68,762500,762500
"Sample.1","chr17",787500,10275000,204,-0.5516,0.1378,-0.5504,0.1441,0,10275000,10275000
"Sample.1","chr17",10437500,16312500,38,0.6988,0.1584,0.7101,0.1765,7.26970571903509e-16,15762500,16450000
"Sample.1","chr17",16362500,22631840,85,0.4742,0.1228,0.459,0.1272,6.21581540540548e-201,22631840,27005490
"Sample.1","chr17",27005490,68237500,525,-0.0435,0.1489,-0.0603,0.1379,2.39937125922979e-31,68187500,68300000
"Sample.1","chr17",68262500,73237500,35,0.27,0.1425,0.2514,0.1173,8.33301017833044e-53,73200000,73275000
"Sample.1","chr17",73275000,79812500,152,-0.1099,0.1274,-0.1122,0.125,1.15730342887796e-10,79787500,79837500
"Sample.1","chr17",79837500,79987500,6,-0.4835,0.1272,-0.5149,0.1184,2.18461063592719e-06,79937500,80062500
"Sample.1","chr17",80012500,83161221,107,-0.1732,0.1376,-0.1708,0.11,NA,NA,NA
"Sample.1","chr18",42500,80244143,425,0.003,0.1501,0.0106,0.1584,NA,NA,NA
"Sample.1","chr19",192500,43787500,718,-0.0889,0.1293,-0.0951,0.1197,2.6968411453845e-23,43675000,43787500
"Sample.1","chr19",43812500,44475000,13,0.2087,0.0902,0.1789,0.074,1.54941651799787e-13,44475000,44687500
"Sample.1","chr19",44575000,58578808,321,-0.0667,0.123,-0.0677,0.1114,NA,NA,NA
"Sample.1","chr2",30000,155425000,1087,-0.022,0.1533,-0.0177,0.1535,1.38409904903223e-82,154050000,156375000
"Sample.1","chr2",156162500,173775000,111,-0.3208,0.1529,-0.3146,0.1535,1.35863404595992e-56,173137500,174225000
"Sample.1","chr2",173912500,242116765,561,-0.0439,0.1667,-0.0366,0.1791,NA,NA,NA
"Sample.1","chr20",170668,64292084,624,0.2672,0.1712,0.2708,0.1781,NA,NA,NA
"Sample.1","chr21",5067500,46674992,293,-0.1105,0.172,-0.1183,0.1859,NA,NA,NA
"Sample.1","chr22",15716995,50766734,520,-0.1823,0.1385,-0.1835,0.1266,NA,NA,NA
"Sample.1","chr3",155000,198167780,1346,0.1474,0.1742,0.1518,0.1883,NA,NA,NA
"Sample.1","chr4",55000,190061561,1007,0.0858,0.175,0.0804,0.1627,NA,NA,NA
"Sample.1","chr5",42500,168137500,1029,0.1934,0.1601,0.1987,0.1658,1.28529831976275e-211,167900000,168225000
"Sample.1","chr5",168225000,181364130,181,-0.2037,0.143,-0.2004,0.1481,NA,NA,NA
"Sample.1","chr6",142500,362500,4,-0.7664,0.4406,-0.7367,0.5115,0.00535790339129157,250000,475000
"Sample.1","chr6",400000,15100000,148,-1.1058,0.1678,-1.0834,0.1524,3.53857362142943e-301,15100000,15237500
"Sample.1","chr6",15237500,32525000,236,-0.4825,0.1546,-0.4786,0.1477,5.896860431686e-62,32525000,32562500
"Sample.1","chr6",32562500,32737500,5,-1.8157,0.6477,-1.9904,0.3865,2.17223402657e-72,32687500,32737500
"Sample.1","chr6",32775000,57362500,258,-0.4677,0.1587,-0.4586,0.1551,4.01724357421281e-136,57362500,57362500
"Sample.1","chr6",57687500,73200000,36,0.2303,0.1422,0.2548,0.1426,5.71981956987574e-08,72800000,73275000
"Sample.1","chr6",73275000,73475000,5,-0.168,0.1299,-0.1869,0.1213,7.78692621256456e-13,73412500,73475000
"Sample.1","chr6",73587500,84925000,42,0.2419,0.1131,0.2396,0.1034,7.54411355343772e-119,84925000,84925000
"Sample.1","chr6",85262500,116400000,151,-0.4001,0.1678,-0.3943,0.1613,0,116400000,116500000
"Sample.1","chr6",116500000,170660490,423,0.1952,0.1478,0.2011,0.1544,NA,NA,NA
"Sample.1","chr7",42500,6987500,169,-0.352,0.1634,-0.336,0.1446,5.6333016407076e-111,6787500,7450000
"Sample.1","chr7",7112500,55650000,327,-0.0294,0.1434,-0.0124,0.1383,5.36973170469948e-12,55387500,56087500
"Sample.1","chr7",55837500,63662500,18,-0.2625,0.1679,-0.2846,0.177,9.51701409329375e-26,63325000,64100000
"Sample.1","chr7",63837500,159242987,756,0.0892,0.1812,0.091,0.2023,NA,NA,NA
"Sample.1","chr8",155000,141312500,946,-0.0287,0.1408,-0.0258,0.1369,8.19906197180245e-87,141237500,141337500
"Sample.1","chr8",141337500,145039318,97,-0.325,0.1143,-0.3116,0.0937,NA,NA,NA
"Sample.1","chr9",105000,1012500,8,-0.595,0.2921,-0.632,0.346,7.32295766595278e-19,775000,1325000
"Sample.1","chr9",1325000,127325000,513,-0.07,0.1555,-0.0698,0.1543,6.0905856990416e-100,126925000,127525000
"Sample.1","chr9",127425000,138217359,222,-0.3269,0.1319,-0.3338,0.1171,NA,NA,NA
"Sample.1","chrX",2518744,41987500,142,-0.6861,0.1843,-0.6725,0.1898,0,41987500,41987500
"Sample.1","chrX",42525000,63006271,88,0.794,0.1708,0.7812,0.1488,0,63006271,63006271
"Sample.1","chrX",63662500,137687500,218,-0.7409,0.1806,-0.727,0.1543,0,137687500,137687500
"Sample.1","chrX",138262500,153412500,45,1.0734,0.1442,1.0637,0.184,5.86024450074977e-26,153362500,153462500
"Sample.1","chrX",153437500,154587500,31,0.7063,0.1463,0.6644,0.0915,8.58576512174332e-08,154487500,154700000
"Sample.1","chrX",154700000,155640448,6,1.078,0.1212,1.1038,0.1259,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-3.7893,1.0731,-3.9945,0.4086,NA,NA,NA
