Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr1	1	887560	1846073	958514	0.471085619926453	Unbalanced	S-tag021073	S-tag173701	15	1	15
chr1	1	1869241	145625979	143756739	0.5	Hetero	S-tag301359	S-tag235318	2887	16	2872
chr1	1	145677085	155121922	9444838	0.411783715280203	Unbalanced	S-tag131442	S-tag262446	3043	2888	156
chr1	1	155172725	156027550	854826	0.5	Hetero	S-tag127718	S-tag085238	3074	3044	31
chr1	1	156032887	162455412	6422526	0.421233343370987	Unbalanced	S-tag068853	S-tag055708	3207	3075	133
chr1	1	162469475	163344343	874869	0.464416718177497	Unbalanced	S-tag056984	S-tag294678	3233	3208	26
chr1	1	163347938	165811729	2463792	0.403803038947723	Unbalanced	S-tag114098	S-tag136372	3318	3234	85
chr1	1	165860813	168282491	2421679	0.464165185873633	Unbalanced	S-tag090534	S-tag221827	3385	3319	67
chr1	1	168301911	177980220	9678310	0.41581603627078	Unbalanced	S-tag066060	S-tag019675	3594	3386	209
chr1	1	178618316	179750647	1132332	0.5	Hetero	S-tag185744	S-tag076211	3635	3595	41
chr1	1	179911891	184622136	4710246	0.413538360837026	Unbalanced	S-tag251682	S-tag174816	3753	3636	118
chr1	1	185297199	186660819	1363621	0.461623247734374	Unbalanced	S-tag325948	S-tag228223	3780	3754	27
chr1	1	186734612	188292950	1558339	0.414454680823144	Unbalanced	S-tag046847	S-tag129113	3822	3781	42
chr1	1	188300868	189763755	1462888	0.5	Hetero	S-tag306258	S-tag300313	3850	3823	28
chr1	1	189790182	195264079	5473898	0.414500417617651	Unbalanced	S-tag039745	S-tag007951	3954	3851	104
chr1	1	195280424	198622043	3341620	0.462615978168642	Unbalanced	S-tag256967	S-tag038899	3995	3955	41
chr1	1	198733567	203197257	4463691	0.41539842929951	Unbalanced	S-tag037454	S-tag204701	4124	3996	129
chr1	1	203221973	204337634	1115662	0.5	Hetero	S-tag318604	S-tag308308	4160	4125	36
chr1	1	204359333	208671456	4312124	0.418807459812538	Unbalanced	S-tag255471	S-tag215127	4262	4161	102
chr1	1	208681333	210216946	1535614	0.464366165603079	Unbalanced	S-tag175991	S-tag124456	4303	4263	41
chr1	1	210233610	216963293	6729684	0.42741059359163	Unbalanced	S-tag080420	S-tag109971	4445	4304	142
chr1	1	217018694	223690077	6671384	0.406241220641511	Unbalanced	S-tag149594	S-tag264290	4636	4446	191
chr1	1	223718462	224881970	1163509	0.5	Hetero	S-tag231818	S-tag193215	4670	4637	34
chr1	1	224932570	228116281	3183712	0.417749991321737	Unbalanced	S-tag026665	S-tag196540	4773	4671	103
chr1	1	228146038	229195149	1049112	0.456994218130906	Unbalanced	S-tag070145	S-tag115103	4809	4774	36
chr1	1	229200392	235371545	6171154	0.41929784714367	Unbalanced	S-tag147686	S-tag323075	4973	4810	164
chr1	1	235434099	244096256	8662158	0.354775620284807	Unbalanced	S-tag283065	S-tag211601	5179	4974	206
chr1	1	244141267	244787815	646549	0.39401361863457	Unbalanced	S-tag044789	S-tag215301	5200	5180	21
chr1	1	244797942	247536083	2738142	0.333951329546315	Unbalanced	S-tag280824	S-tag292542	5256	5201	56
chr1	1	247556740	248897288	1340549	0.366896018837437	Unbalanced	S-tag281372	S-tag093750	5289	5257	33
chr2	2	69431	3367024	3297594	0.5	Hetero	S-tag034365	S-tag252392	5364	5290	75
chr2	2	3648396	4275332	626937	0.401285117322748	Unbalanced	S-tag113803	S-tag197008	5375	5365	11
chr2	2	4311020	10195067	5884048	0.34976361716787	Unbalanced	S-tag052575	S-tag167597	5495	5376	120
chr2	2	10344465	20391853	10047389	0.292595261399694	Unbalanced	S-tag064440	S-tag078120	5773	5496	278
chr2	2	20504066	25754005	5249940	0.323593092512111	Unbalanced	S-tag272886	S-tag088219	5871	5774	98
chr2	2	25767561	31782280	6014720	0.352560262352028	Unbalanced	S-tag325338	S-tag069950	6020	5872	149
chr2	2	31842381	89204026	57361646	0.288090941457813	Unbalanced	S-tag181552	S-tag193180	7209	6021	1189
chr2	2	95675477	107670944	11995468	0.356281956262122	Unbalanced	S-tag127716	S-tag257994	7482	7210	273
chr2	2	107977561	112627223	4649663	0.5	Hetero	S-tag217944	S-tag185733	7561	7483	79
chr2	2	112684371	131917091	19232721	0.347936536329191	Unbalanced	S-tag190632	S-tag040441	7963	7562	402
chr2	2	132095744	137263020	5167277	0.37319791827883	Unbalanced	S-tag016557	S-tag019137	8033	7964	70
