"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,1450000,7,-0.727519359212959
"2","Sample.1","chr1",1550000,18750000,147,-0.193019359212959
"3","Sample.1","chr1",18850000,55100000,314,-0.00231935921295928
"4","Sample.1","chr1",55250000,248923211,995,0.191580640787041
"5","Sample.1","chr10",105000,3250000,28,0.00508064078704072
"6","Sample.1","chr10",3350000,4600000,12,0.180080640787041
"7","Sample.1","chr10",4900000,132050000,774,0.0182806407870407
"8","Sample.1","chr10",132150000,133595233,15,-0.123319359212959
"9","Sample.1","chr11",180000,125650000,745,-0.0510193592129593
"10","Sample.1","chr11",125750000,134988311,65,-0.368819359212959
"11","Sample.1","chr12",105000,8550000,74,-0.397719359212959
"12","Sample.1","chr12",8700000,133182655,734,-0.0142193592129593
"13","Sample.1","chr13",18704053,22400000,27,0.0509806407870407
"14","Sample.1","chr13",22750000,37050000,90,0.391880640787041
"15","Sample.1","chr13",37350000,66750000,127,-0.301919359212959
"16","Sample.1","chr13",67050000,110450000,146,0.471980640787041
"17","Sample.1","chr13",110550000,114327164,36,0.290880640787041
"18","Sample.1","chr14",19855857,20200000,2,-0.0453193592129593
"19","Sample.1","chr14",20350000,37150000,95,0.140380640787041
"20","Sample.1","chr14",37350000,38250000,6,-0.247919359212959
"21","Sample.1","chr14",38700000,57100000,76,-0.00121935921295928
"22","Sample.1","chr14",57250000,106841859,354,-0.290419359212959
"23","Sample.1","chr15",20232279,101840595,551,-0.0611193592129593
"24","Sample.1","chr16",55000,34194665,219,-0.385019359212959
"25","Sample.1","chr16",34892311,51200000,40,0.118080640787041
"26","Sample.1","chr16",51450000,90114173,254,-0.415919359212959
"27","Sample.1","chr17",130000,750000,7,0.0960806407870407
"28","Sample.1","chr17",850000,10400000,90,-0.368519359212959
"29","Sample.1","chr17",10550000,16350000,32,0.698480640787041
"30","Sample.1","chr17",16450000,22631840,44,0.467480640787041
"31","Sample.1","chr17",27067990,55050000,212,0.0608806407870407
"32","Sample.1","chr17",55250000,56300000,7,0.289580640787041
"33","Sample.1","chr17",56600000,60800000,39,-0.0334193592129593
"34","Sample.1","chr17",61000000,63000000,13,0.255180640787041
"35","Sample.1","chr17",63250000,65550000,20,-0.114719359212959
"36","Sample.1","chr17",65750000,67650000,16,0.126180640787041
"37","Sample.1","chr17",67750000,72450000,28,0.357380640787041
"38","Sample.1","chr17",72550000,83123721,105,0.112580640787041
"39","Sample.1","chr18",105000,80231643,342,0.210280640787041
"40","Sample.1","chr19",180000,19650000,187,0.0178806407870407
"41","Sample.1","chr19",19750000,22550000,14,0.195580640787041
"42","Sample.1","chr19",22700000,58553808,283,-0.0145193592129593
"43","Sample.1","chr2",55000,1350000,14,-0.403219359212959
"44","Sample.1","chr2",1450000,36450000,211,-0.158019359212959
"45","Sample.1","chr2",36550000,155800000,601,0.0335806407870407
"46","Sample.1","chr2",156350000,173750000,103,-0.305319359212959
"47","Sample.1","chr2",173950000,242091765,394,-0.00941935921295928
"48","Sample.1","chr20",133168,64267084,418,0.241180640787041
"49","Sample.1","chr21",10569444,44100000,156,-0.298119359212959
"50","Sample.1","chr21",44250000,46649992,25,-0.637919359212959
"51","Sample.1","chr22",16657005,50754234,290,-0.0731193592129593
"52","Sample.1","chr3",155000,186850000,946,0.207980640787041
"53","Sample.1","chr3",186950000,189250000,20,-0.271719359212959
"54","Sample.1","chr3",189450000,198117780,67,0.00588064078704072
"55","Sample.1","chr4",55000,13150000,94,-0.0145193592129593
"56","Sample.1","chr4",13450000,92400000,312,0.132380640787041
"57","Sample.1","chr4",92900000,187450000,385,-0.164919359212959
"58","Sample.1","chr4",187750000,190061561,13,-0.428719359212959
"59","Sample.1","chr5",55000,90450000,420,0.208680640787041
"60","Sample.1","chr5",90550000,171500000,410,-0.00101935921295928
"61","Sample.1","chr5",171650000,172650000,11,-0.185419359212959
