"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,248923211,1940,-0.0340122752681905
"2","Sample.1","chr10",105000,133620233,1029,-0.0141122752681905
"3","Sample.1","chr11",155000,134988311,1097,-0.0416122752681905
"4","Sample.1","chr12",80000,133207655,1037,0.00518772473180953
"5","Sample.1","chr13",18729053,114327164,511,0.00778772473180953
"6","Sample.1","chr14",19855857,94200000,529,-0.0255122752681905
"7","Sample.1","chr14",94275000,94575000,5,-0.34751227526819
"8","Sample.1","chr14",94625000,106841859,157,-0.0217122752681905
"9","Sample.1","chr15",20232279,101840595,694,-0.0364122752681905
"10","Sample.1","chr16",55000,90139173,767,-0.0300122752681905
"11","Sample.1","chr17",130000,5525000,91,0.0431877247318095
"12","Sample.1","chr17",5575000,6325000,6,-0.38861227526819
"13","Sample.1","chr17",6425000,83148721,808,-0.0299122752681905
"14","Sample.1","chr18",130000,80231643,404,-0.00451227526819047
"15","Sample.1","chr19",180000,58578808,796,0.000587724731809531
"16","Sample.1","chr2",105000,242116765,1624,-0.00131227526819047
"17","Sample.1","chr20",158168,64292084,559,-0.0720122752681905
"18","Sample.1","chr21",10569444,46674992,240,0.0124877247318095
"19","Sample.1","chr22",16557005,50754234,432,-0.0438122752681905
"20","Sample.1","chr3",230000,198142780,1225,-0.00821227526819047
"21","Sample.1","chr4",55000,190061561,926,0.0318877247318095
"22","Sample.1","chr5",55000,181364130,1089,-0.0109122752681905
"23","Sample.1","chr6",155000,170647990,1167,0.000587724731809531
"24","Sample.1","chr7",55000,159242987,1049,0.0156877247318095
"25","Sample.1","chr8",205000,145039318,931,-0.0155122752681905
"26","Sample.1","chr9",130000,138192359,673,-0.0285122752681905
"27","Sample.1","chrX",2518744,155640448,478,0.71608772473181
"28","Sample.1","chrY",4518744,21244771,13,-3.11061227526819
