"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,27850000,244,-0.415830758373837
"2","Sample.1","chr1",27950000,28650000,8,-0.651030758373837
"3","Sample.1","chr1",28750000,38600000,79,-0.443530758373837
"4","Sample.1","chr1",38750000,100050000,356,0.186269241626163
"5","Sample.1","chr1",100150000,151250000,144,-0.00883075837383664
"6","Sample.1","chr1",151350000,208300000,364,0.200669241626163
"7","Sample.1","chr1",208700000,248923211,268,-0.338730758373837
"8","Sample.1","chr10",105000,3350000,29,0.0165692416261634
"9","Sample.1","chr10",3450000,4600000,11,0.169669241626163
"10","Sample.1","chr10",4900000,74350000,387,-0.0129307583738366
"11","Sample.1","chr10",74650000,133595233,402,-0.373330758373837
"12","Sample.1","chr11",180000,134988311,810,-0.0114307583738366
"13","Sample.1","chr12",105000,133182655,808,0.00196924162616337
"14","Sample.1","chr13",18704053,47350000,182,0.0208692416261634
"15","Sample.1","chr13",47750000,62500000,58,-0.335930758373837
"16","Sample.1","chr13",63300000,114327164,186,0.0870692416261634
"17","Sample.1","chr14",19855857,71000000,282,0.00916924162616337
"18","Sample.1","chr14",71150000,90250000,105,-0.374830758373837
"19","Sample.1","chr14",90350000,106841859,146,-0.0425307583738366
"20","Sample.1","chr15",20232279,101840595,551,-0.0232307583738366
"21","Sample.1","chr16",55000,13150000,97,-0.106630758373837
"22","Sample.1","chr16",13400000,14250000,6,0.0845692416261634
"23","Sample.1","chr16",14350000,48050000,131,-0.114230758373837
"24","Sample.1","chr16",48150000,56650000,60,-0.337930758373837
"25","Sample.1","chr16",56750000,57950000,13,-0.113530758373837
"26","Sample.1","chr16",58050000,90114173,206,-0.387030758373837
"27","Sample.1","chr17",130000,69450000,495,-0.0791307583738366
"28","Sample.1","chr17",69550000,72050000,9,0.167669241626163
"29","Sample.1","chr17",72150000,83123721,109,-0.0969307583738366
"30","Sample.1","chr18",105000,80231643,342,0.0334692416261634
"31","Sample.1","chr19",180000,34350000,252,-0.164330758373837
"32","Sample.1","chr19",34450000,58553808,232,-0.498130758373837
"33","Sample.1","chr2",55000,46750000,306,-0.334930758373837
"34","Sample.1","chr2",46850000,49100000,18,-1.31693075837384
"35","Sample.1","chr2",49800000,242091765,999,-0.334730758373837
"36","Sample.1","chr20",133168,64267084,418,-0.0370307583738366
"37","Sample.1","chr21",10569444,46649992,181,0.0290692416261634
"38","Sample.1","chr22",16657005,50754234,290,-0.0844307583738366
"39","Sample.1","chr3",155000,198117780,1033,0.00816924162616336
"40","Sample.1","chr4",55000,190061561,804,0.0444692416261634
"41","Sample.1","chr5",55000,181339130,915,0.0330692416261634
"42","Sample.1","chr6",180000,170622990,941,-0.00763075837383663
"43","Sample.1","chr7",55000,70750000,377,-0.384530758373837
"44","Sample.1","chr7",70950000,76850000,33,-0.537030758373837
"45","Sample.1","chr7",77250000,159217987,452,-0.375330758373837
"46","Sample.1","chr8",180000,145039318,759,0.00606924162616336
"47","Sample.1","chr9",205000,138167359,548,-0.0347307583738366
"48","Sample.1","chrX",2518744,155615448,446,0.393269241626163
"49","Sample.1","chrY",4518744,21219771,13,-4.02553075837384
