"","value"
"chr1-0001",0.194104960603929
"chr1-0002",-0.0862923868183822
"chr1-0003",-0.0265761999908883
"chr1-0004",-0.13224309261493
"chr1-0005",0.0842201589786731
"chr1-0006",0.189681918411027
"chr1-0007",0.251218593818698
"chr1-0008",0.340184173511259
"chr1-0009",0.178895603152875
"chr1-0010",0.187441603455874
"chr1-0011",0.23163739750211
"chr1-0012",0.124914620026409
"chr1-0013",0.111602017671292
"chr1-0014",0.00759483362581734
"chr1-0015",0.171304650746414
"chr1-0016",0.252592521668293
"chr1-0017",0.249928885934642
"chr1-0018",0.247689198785011
"chr1-0019",0.29897667056874
"chr1-0020",0.238415613948874
"chr1-0021",0.108721610455145
"chr1-0022",-0.0720565160232562
"chr1-0023",-0.158393826148547
"chr1-0024",0.12931148995343
"chr1-0025",0.0781297645608066
"chr1-0026",0.225527665655143
"chr1-0027",0.118531050376806
"chr1-0028",-0.0598832375579207
"chr1-0029",-0.104618640328275
"chr1-0030",-0.0087837293928657
"chr1-0031",0.135405262260441
"chr1-0032",0.0968206628208044
"chr1-0033",-0.105246960425122
"chr1-0034",0.0670303470635814
"chr1-0035",0.00188243669544947
"chr1-0036",-0.0521750592864973
"chr1-0037",-0.112983912832057
"chr1-0038",-0.337917435665249
"chr1-0039",-0.0886000101874138
"chr1-0040",0.0113935766291068
"chr1-0041",-0.0581109131253942
"chr1-0042",0.037430383584866
"chr1-0043",-0.0805049174562202
"chr1-0044",0.11745969582607
"chr1-0045",0.0903121168909292
"chr1-0046",0.0946359091179305
"chr1-0047",-0.0516478358904265
"chr1-0048",-0.131469176680885
"chr1-0049",-0.0305011315314357
"chr1-0050",-0.0655856098681381
"chr1-0051",0.152716075239819
"chr1-0052",0.0033904591922113
"chr1-0053",0.0560874908078117
"chr1-0054",-0.140773753436258
"chr1-0055",0.160569680256594
"chr1-0056",0.0269265889677704
"chr1-0057",0.0265386004257399
"chr1-0058",0.037404529592024
"chr1-0059",0.187758208261504
"chr1-0060",-0.0239129023683546
"chr1-0061",-0.1464285005266
"chr1-0062",-0.0714843596389022
"chr1-0063",-0.0733696766222532
"chr1-0064",-0.290107523305085
"chr1-0065",-0.338762190751171
"chr1-0066",0.00450063773364523
"chr1-0067",-0.3234133873704
"chr1-0068",-0.0806887233177751
"chr1-0069",-0.147125627389172
"chr1-0070",0.0244276195948573
"chr1-0071",-0.274224001214132
"chr1-0072",-0.202902632504706
"chr1-0073",-0.147259160765731
"chr1-0074",-0.16408228668769
"chr1-0075",0.246095133457198
"chr1-0076",0.0908548865598457
"chr1-0077",0.121978199227361
"chr1-0078",-0.0613031826662388
"chr1-0079",-0.0163974336491196
"chr1-0080",-0.0825643312603097
"chr1-0081",-0.0668454816159817
"chr1-0082",-0.121111758358924
"chr1-0083",-0.0112687329648869
"chr1-0084",0.0269295488482714
"chr1-0085",-0.0869445182353163
"chr1-0086",-0.103149119180822
"chr1-0087",0.028771426728367
"chr1-0088",-0.0773370951276388
"chr1-0089",-0.143292738358754
"chr1-0090",-0.141863221938109
"chr1-0091",0.255325217361207
"chr1-0092",-0.155926827492534
"chr1-0093",-0.125497413306732
"chr1-0094",0.0936797747885035
"chr1-0095",-0.230820907312311
"chr1-0096",-0.176367169302396
"chr1-0097",-0.417985508704127
"chr1-0098",-0.193441852357636
"chr1-0099",-0.259770278998869
"chr1-0100",-0.513289110255993
"chr1-0101",-0.444007460685092
"chr1-0102",-0.274680192900119
"chr1-0103",-0.188267332660441
"chr1-0104",-0.361662993637135
"chr1-0105",-0.0311815964361071
"chr1-0106",0.0947493322856337
"chr1-0107",-0.00438884560503842
"chr1-0108",0.0938936300073805
"chr1-0109",0.273643081834321
"chr1-0110",-0.14319664150386
