"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",692994,248923211,2000,-0.0573,0.1337,-0.0512,0.1225,NA,NA,NA
"Sample.1","chr10",55000,133645233,1048,-0.0515,0.1358,-0.0483,0.1285,NA,NA,NA
"Sample.1","chr11",130000,135013311,1124,-0.0608,0.1304,-0.0527,0.1218,NA,NA,NA
"Sample.1","chr12",55000,133207655,1060,-0.0257,0.1301,-0.0235,0.1202,NA,NA,NA
"Sample.1","chr13",18629053,114327164,520,-0.0441,0.1317,-0.0366,0.1259,NA,NA,NA
"Sample.1","chr14",19106322,106841859,714,-0.0572,0.1312,-0.0512,0.1305,NA,NA,NA
"Sample.1","chr15",20012627,101890595,721,-0.0605,0.1254,-0.0671,0.1176,NA,NA,NA
"Sample.1","chr16",55000,90139173,799,-0.0418,0.1271,-0.0262,0.1158,NA,NA,NA
"Sample.1","chr17",130000,5525000,91,0.0313,0.0953,0.0268,0.0809,2.23942611023328e-20,5475000,5525000
"Sample.1","chr17",5575000,6325000,6,-0.3522,0.0757,-0.3633,0.0929,6.95160745132132e-11,6325000,6425000
"Sample.1","chr17",6425000,32950000,242,-0.0401,0.106,-0.0407,0.1059,3.09683334516211e-16,32725000,33375000
"Sample.1","chr17",33125000,34475000,8,-0.3688,0.1249,-0.3947,0.1231,5.47459649782398e-07,34300000,34675000
"Sample.1","chr17",34575000,35825000,14,-0.1039,0.1027,-0.0652,0.086,7.71240838789312e-05,35500000,35875000
"Sample.1","chr17",35875000,36275000,6,-0.3071,0.0682,-0.3336,0.0351,1.72688393894011e-18,36275000,36575000
"Sample.1","chr17",36475000,83148721,572,-0.0344,0.1144,-0.0312,0.1065,NA,NA,NA
"Sample.1","chr18",80000,80231643,413,-0.045,0.1403,-0.0339,0.1473,NA,NA,NA
"Sample.1","chr19",180000,58578808,820,0.0092,0.117,0.0167,0.1024,NA,NA,NA
"Sample.1","chr2",105000,242116765,1664,-0.0427,0.1298,-0.0429,0.1239,NA,NA,NA
"Sample.1","chr20",158168,64292084,568,-0.0814,0.1344,-0.0678,0.1262,NA,NA,NA
"Sample.1","chr21",5055000,46674992,256,-0.0192,0.1402,-0.0135,0.1282,NA,NA,NA
"Sample.1","chr22",15716995,50779234,445,-0.0382,0.1153,-0.0303,0.1112,NA,NA,NA
"Sample.1","chr3",180000,198167780,1254,-0.042,0.1285,-0.0347,0.1203,NA,NA,NA
"Sample.1","chr4",55000,69400000,381,-0.0246,0.1335,-0.0037,0.1239,9.11301558793091e-08,68650000,69675000
"Sample.1","chr4",69675000,70850000,7,0.2767,0.1387,0.3005,0.1453,1.53765538953135e-07,70675000,71050000
"Sample.1","chr4",70925000,190061561,562,-0.0111,0.1252,-0.0106,0.1174,NA,NA,NA
"Sample.1","chr5",55000,181364130,1117,-0.0473,0.1315,-0.0421,0.131,NA,NA,NA
"Sample.1","chr6",155000,32450000,328,-0.066,0.1323,-0.0554,0.1228,1.76695457496709e-10,32375000,32625000
"Sample.1","chr6",32525000,32725000,5,0.3733,0.3935,0.2297,0.2687,1.00108674806391e-14,32575000,32775000
"Sample.1","chr6",32775000,170647990,856,-0.0462,0.1272,-0.0398,0.1261,NA,NA,NA
"Sample.1","chr7",55000,159242987,1099,-0.0291,0.1337,-0.0199,0.1243,NA,NA,NA
"Sample.1","chr8",180000,145039318,951,-0.0589,0.1402,-0.0537,0.1381,NA,NA,NA
"Sample.1","chr9",130000,138217359,697,-0.0524,0.1271,-0.05,0.1257,NA,NA,NA
"Sample.1","chrX",2518744,30425000,94,0.6373,0.1513,0.6339,0.14,1.08973073584801e-06,27300000,32800000
"Sample.1","chrX",30600000,36975000,13,0.9122,0.2586,0.8911,0.3047,1.46963928259286e-06,31850000,38250000
"Sample.1","chrX",37049631,155640448,397,0.6235,0.1792,0.612,0.1754,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-3.0436,1.0098,-3.3496,0.5197,NA,NA,NA
