"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",692994,20725000,297,-0.0726,0.0921,-0.0711,0.0883,1.42181686008213e-07,20625000,20850000
"Sample.1","chr1",20850000,21225000,5,0.178,0.1168,0.1669,0.0996,4.6030656880771e-17,21100000,21575000
"Sample.1","chr1",21275000,248923211,1698,-0.0431,0.107,-0.0519,0.0975,NA,NA,NA
"Sample.1","chr10",55000,133645233,1048,-0.0331,0.1046,-0.0411,0.1009,NA,NA,NA
"Sample.1","chr11",130000,135013311,1124,-0.0461,0.0961,-0.0535,0.0933,NA,NA,NA
"Sample.1","chr12",55000,133207655,1060,-0.0179,0.1056,-0.0216,0.0976,NA,NA,NA
"Sample.1","chr13",18629053,114327164,520,0.0011,0.0981,0.0051,0.092,NA,NA,NA
"Sample.1","chr14",19106322,106841859,714,-0.0403,0.1055,-0.047,0.0975,NA,NA,NA
"Sample.1","chr15",20012627,101890595,721,-0.0461,0.1022,-0.0521,0.0951,NA,NA,NA
"Sample.1","chr16",55000,90139173,799,-0.0656,0.0957,-0.066,0.0893,NA,NA,NA
"Sample.1","chr17",130000,83148721,939,-0.0681,0.0975,-0.0754,0.0932,NA,NA,NA
"Sample.1","chr18",80000,80231643,413,-0.0061,0.1127,-0.0103,0.113,NA,NA,NA
"Sample.1","chr19",180000,58578808,820,-0.0774,0.0947,-0.0796,0.0912,NA,NA,NA
"Sample.1","chr2",105000,242116765,1664,-0.0087,0.1038,-0.0106,0.1018,NA,NA,NA
"Sample.1","chr20",158168,64292084,568,-0.0738,0.0936,-0.0761,0.0879,NA,NA,NA
"Sample.1","chr21",5055000,46674992,256,-0.0034,0.0992,-0.0121,0.0962,NA,NA,NA
"Sample.1","chr22",15716995,16625000,3,0.1403,0.0414,0.1301,0.0373,0.000173348447347391,16625000,17125000
"Sample.1","chr22",16725000,50779234,442,-0.0733,0.0946,-0.0793,0.0898,NA,NA,NA
"Sample.1","chr3",180000,198167780,1254,-0.011,0.1085,-0.0156,0.106,NA,NA,NA
"Sample.1","chr4",55000,190061561,950,0.0205,0.099,0.0152,0.0984,NA,NA,NA
"Sample.1","chr5",55000,181364130,1117,-0.0094,0.1026,-0.0098,0.102,NA,NA,NA
"Sample.1","chr6",155000,170647990,1189,-0.0132,0.1049,-0.0144,0.1001,NA,NA,NA
"Sample.1","chr7",55000,159242987,1099,-0.057,0.1255,-0.0475,0.1152,NA,NA,NA
"Sample.1","chr8",180000,145039318,951,-0.0237,0.1019,-0.0256,0.096,NA,NA,NA
"Sample.1","chr9",130000,138217359,697,-0.0446,0.1023,-0.045,0.1012,NA,NA,NA
"Sample.1","chrX",2518744,155640448,504,0.5921,0.1411,0.592,0.135,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-3.2307,1.0425,-3.4909,0.537,NA,NA,NA
