"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","203219760009_R08C01","chr1",560684,249195311,1508,NA,NA,-0.001,-0.005
"2","203219760009_R08C01","chr10",105000,135462374,796,NA,NA,-0.001,-0.004
"3","203219760009_R08C01","chr11",130000,134873258,881,NA,NA,-0.006,-0.006
"4","203219760009_R08C01","chr12",172870,133770948,818,NA,NA,0.015,0.016
"5","203219760009_R08C01","chr13",19110000,115079939,416,NA,NA,-0.006,0
"6","203219760009_R08C01","chr14",19325000,107119770,512,NA,NA,0.003,0.006
"7","203219760009_R08C01","chr15",20275000,102410696,549,NA,NA,0.009,0.01
"8","203219760009_R08C01","chr16",105000,90222377,609,NA,NA,0.027,0.028
"9","203219760009_R08C01","chr17",25000,31050000,287,7.0608853672091,1.63608226842584e-10,0.042,0.042
"10","203219760009_R08C01","chr17",31275000,33100000,10,7.40602460135162,1.6813792988736e-11,-0.131,-0.108
"11","203219760009_R08C01","chr17",33275000,81122605,502,NA,NA,0.043,0.04
"12","203219760009_R08C01","chr18",80000,77983624,227,NA,NA,0.036,0.034
"13","203219760009_R08C01","chr19",180000,59084492,704,NA,NA,0.066,0.071
"14","203219760009_R08C01","chr2",130000,243026238,1201,NA,NA,-0.01,-0.01
"15","203219760009_R08C01","chr20",155000,62907760,351,NA,NA,0.031,0.032
"16","203219760009_R08C01","chr21",10848948,48084948,153,NA,NA,0.024,0.035
"17","203219760009_R08C01","chr22",16373925,51197283,291,NA,NA,0.043,0.043
"18","203219760009_R08C01","chr3",155000,197831215,914,NA,NA,-0.014,-0.019
"19","203219760009_R08C01","chr4",80000,190972138,711,NA,NA,-0.011,-0.009
"20","203219760009_R08C01","chr5",55000,180777630,812,NA,NA,-0.012,-0.013
"21","203219760009_R08C01","chr6",155000,170952534,935,NA,NA,-0.02,-0.019
"22","203219760009_R08C01","chr7",55000,159039332,903,NA,NA,-0.002,-0.003
"23","203219760009_R08C01","chr8",105000,146252011,694,NA,NA,-0.019,-0.017
"24","203219760009_R08C01","chr9",80000,141076716,365,NA,NA,0.001,-0.007
