"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","203219650162_R08C01","chr1",560684,249195311,1508,NA,NA,-0.102,-0.076
"2","203219650162_R08C01","chr10",105000,135462374,796,NA,NA,-0.125,-0.093
"3","203219650162_R08C01","chr11",130000,83150000,588,28.2513025541766,8.50233668170353e-173,-0.108,-0.048
"4","203219650162_R08C01","chr11",83675000,128050000,241,10.4063733707046,3.43530295553265e-23,-0.767,-0.686
"5","203219650162_R08C01","chr11",128350000,134873258,52,NA,NA,-0.166,-0.178
"6","203219650162_R08C01","chr12",172870,133770948,818,NA,NA,-0.13,-0.072
"7","203219650162_R08C01","chr13",19110000,115079939,416,NA,NA,-0.145,-0.109
"8","203219650162_R08C01","chr14",19325000,107119770,512,NA,NA,-0.117,-0.062
"9","203219650162_R08C01","chr15",20275000,102410696,549,NA,NA,-0.101,-0.076
"10","203219650162_R08C01","chr16",105000,90222377,609,NA,NA,-0.043,-0.011
"11","203219650162_R08C01","chr17",25000,81122605,799,NA,NA,-0.035,0.011
"12","203219650162_R08C01","chr18",80000,77983624,227,NA,NA,-0.019,-0.009
"13","203219650162_R08C01","chr19",180000,59084492,704,NA,NA,0.063,0.082
"14","203219650162_R08C01","chr2",130000,243026238,1201,NA,NA,-0.151,-0.109
"15","203219650162_R08C01","chr20",155000,62907760,351,NA,NA,-0.015,0.011
"16","203219650162_R08C01","chr21",10848948,48084948,153,NA,NA,-0.077,0.016
"17","203219650162_R08C01","chr22",16373925,51197283,291,NA,NA,0.02,0.034
"18","203219650162_R08C01","chr3",155000,88700000,418,27.8525249077322,5.91531784637864e-168,-0.133,-0.105
"19","203219650162_R08C01","chr3",89852427,176050000,362,17.5290379435793,2.72383309554378e-66,-0.742,-0.692
"20","203219650162_R08C01","chr3",176825000,197831215,134,NA,NA,-0.125,-0.113
"21","203219650162_R08C01","chr4",80000,190972138,711,NA,NA,-0.178,-0.117
"22","203219650162_R08C01","chr5",55000,180777630,812,NA,NA,-0.142,-0.105
"23","203219650162_R08C01","chr6",155000,170952534,935,NA,NA,-0.161,-0.12
"24","203219650162_R08C01","chr7",55000,159039332,903,NA,NA,-0.14,-0.081
"25","203219650162_R08C01","chr8",105000,146252011,694,NA,NA,-0.173,-0.136
"26","203219650162_R08C01","chr9",80000,141076716,365,NA,NA,-0.049,-0.026
