"","value"
"chr1-001",0.0764438065263762
"chr1-002",0.115166841858946
"chr1-003",0.102237436408575
"chr1-004",0.0325873319991146
"chr1-005",-0.0223454881424564
"chr1-006",-0.0942397348571886
"chr1-007",-0.111536867311218
"chr1-008",-0.0230437039370105
"chr1-009",-0.0871617223520657
"chr1-010",-0.106731444868543
"chr1-011",-0.0601342355325752
"chr1-012",-0.0148402430314881
"chr1-013",-0.045674848122048
"chr1-014",0.0412154432186952
"chr1-015",-0.0603248456638283
"chr1-016",-0.00985805618142264
"chr1-017",0.0869251388424155
"chr1-018",0.0706669563332554
"chr1-019",-0.000411354757155974
"chr1-020",0.0189971551638024
"chr1-021",0.018420168296413
"chr1-022",0.0126239610308148
"chr1-023",-0.0264864258712753
"chr1-024",-0.04113326835078
"chr1-025",0.0261899221818
"chr1-026",-0.0119421283515304
"chr1-027",-0.125180827920841
"chr1-028",-0.000448572187301742
"chr1-029",-0.0879814300055281
"chr1-030",-0.0236544642944729
"chr1-031",-0.00790728224753683
"chr1-032",0.0250014245010393
"chr1-033",-0.0667904274533778
"chr1-034",0.0406288157989711
"chr1-035",-0.0504958229184792
"chr1-036",-0.0670030441278104
"chr1-037",-0.0496934639782225
"chr1-038",-0.154062503222285
"chr1-039",-0.085730541736717
"chr1-040",0.0114774817876367
"chr1-041",0.0235444021711509
"chr1-042",-0.0183617696397552
"chr1-043",0.00456333618932029
"chr1-044",-0.0176795155070903
"chr1-045",-0.0228175318721498
"chr1-046",-0.0465874985143087
"chr1-047",-0.0728549869560978
"chr1-048",-0.00122300076216882
"chr1-049",-0.0370242127581337
"chr1-050",-0.015001671780429
"chr1-051",0.0437131534308234
"chr1-052",-0.040827949801445
"chr1-053",-0.0239577573689793
"chr1-054",-0.0732216637292743
"chr1-055",-0.025801824589566
"chr1-056",-0.00390808563326242
"chr1-057",-0.0384257267066856
"chr1-058",0.00443191832639629
"chr1-059",-0.0151987602924587
"chr1-060",-0.046608615860099
"chr1-061",-0.102363678187911
"chr1-062",-0.118230257070747
"chr1-063",-0.0866386883633918
"chr1-064",-0.00634153297735345
"chr1-065",-0.0440532541571684
"chr1-066",-0.0665643081408568
"chr1-067",0.00602268782896122
"chr1-068",-0.0174242610372912
"chr1-069",-0.0392857371540743
"chr1-070",-0.0518188008790498
"chr1-071",-0.0914900951509385
"chr1-072",0.012353113475037
"chr1-073",-0.0259648963015829
"chr1-074",-0.022650283257265
"chr1-075",-0.139080676385767
"chr1-076",-0.0775890055898299
"chr1-077",-0.0654319514595884
"chr1-078",-0.100357427002761
"chr1-079",-0.0456478164478865
"chr1-080",0.0747335870442717
"chr1-081",-0.00320215938220137
"chr1-082",-0.0508237118220084
"chr1-083",0.0089106683554268
"chr1-084",-0.0568561846400894
"chr1-085",-0.0172892658696061
"chr1-086",-0.0594897920269121
"chr1-087",-0.0310555591399779
