"","value"
"chr1-001",0.127135534428436
"chr1-002",0.189797064671083
"chr1-003",0.167912995118956
"chr1-004",0.122867497533359
"chr1-005",0.147608315405764
"chr1-006",0.0461929358006807
"chr1-007",-0.00708109652797372
"chr1-008",0.0556056653381873
"chr1-009",-0.103227873206867
"chr1-010",-0.0976033534256444
"chr1-011",-0.181368774752622
"chr1-012",-0.00757608291412019
"chr1-013",0.0279146074417224
"chr1-014",0.0466429767311204
"chr1-015",-0.107111630071632
"chr1-016",0.00211816493070375
"chr1-017",0.0645022488338486
"chr1-018",0.0144165782184365
"chr1-019",0.0335117378229046
"chr1-020",0.0441143804820804
"chr1-021",0.0166975397282856
"chr1-022",0.0498646959327343
"chr1-023",-0.0223343321211158
"chr1-024",0.0174885615621144
"chr1-025",0.0407518964736806
"chr1-026",-0.0173796907237192
"chr1-027",-0.0346295825449681
"chr1-028",-0.0311633333196285
"chr1-029",-0.218653285769021
"chr1-030",-0.0190016274140178
"chr1-031",-0.0253356242125775
"chr1-032",0.0679960417239908
"chr1-033",0.0183246756212436
"chr1-034",0.0975922251453154
"chr1-035",0.149985262858076
"chr1-036",-0.0332748606997171
"chr1-037",-0.0651840228481873
"chr1-038",-0.155778493701099
"chr1-039",-0.0493839596787077
"chr1-040",0.0161749696093627
"chr1-041",0.00971011362151672
"chr1-042",-0.040049918861531
"chr1-043",0.0682973745211699
"chr1-044",0.00634067958440044
"chr1-045",0.043566103703387
"chr1-046",-0.0564915086725455
"chr1-047",-0.0577072744414908
"chr1-048",0.00653609507947012
"chr1-049",0.00446414702477609
"chr1-050",-0.0393693388564102
"chr1-051",0.0410902734448843
"chr1-052",-0.0282207913934005
"chr1-053",-0.00826533647682019
"chr1-054",-0.0331795539616976
"chr1-055",0.000977379792605356
"chr1-056",0.0039610616429404
"chr1-057",0.000970190865036187
"chr1-058",-0.00960678984121457
"chr1-059",-0.00356362561012326
"chr1-060",-0.0544653307866323
"chr1-061",-0.191167508921792
"chr1-062",-0.145163166433004
"chr1-063",-0.0612364339107078
"chr1-064",-0.00697846531874362
"chr1-065",-0.0157716349635897
"chr1-066",-0.0207509576016008
"chr1-067",0.012797150025381
"chr1-068",-0.0452217889056184
"chr1-069",-0.152939383071287
"chr1-070",-0.0357651099327368
"chr1-071",-0.0733172560189813
"chr1-072",0.00375183950303816
"chr1-073",0.0374415606618028
"chr1-074",-0.00718442095430722
"chr1-075",-0.165840428004474
"chr1-076",-0.076404753365558
"chr1-077",-0.0134635304585352
"chr1-078",-0.10334858257789
"chr1-079",-0.0374701388326687
"chr1-080",0.0013961031407439
"chr1-081",0.00624165048167044
"chr1-082",-0.0135568026896828
"chr1-083",-0.0126182105473811
"chr1-084",-0.0847472518886341
"chr1-085",-0.0928603578351195
"chr1-086",-0.0475669150314574
"chr1-087",-0.0435072708456791
"chr1-088",-0.0742017926936975
"chr1-089",-0.0015842321621867
"chr1-090",-0.0614752377925933
"chr1-091",0.00664037976867305
"chr1-092",-0.0341798978247736
"chr1-093",-0.0302590851732815
"chr1-094",-0.0703252704525094
"chr1-095",-0.0969178512399799
"chr1-096",-0.0592453096689587
"chr1-097",-0.133334911142504
"chr1-098",-0.102891329860406
"chr1-099",-0.0969522484076674
"chr1-100",-0.321042217986233
"chr1-101",-0.118484957049842
"chr1-102",-0.0727841396518233
"chr1-103",-0.00716812273712404
"chr1-104",-0.0540585680009209
"chr1-105",-0.104507321221773
"chr1-106",-0.00113554412072618
"chr1-107",-0.0281903579595343
"chr1-108",-0.0465291762658732
"chr1-109",-0.0679411772603255
"chr1-110",-0.0929654530608442
"chr1-111",-0.0915848721209579
"chr1-112",-0.116918356890324
"chr1-113",-0.170154802792295
"chr1-114",-0.0773558880959915
"chr1-115",-0.0807059603840113
"chr1-116",-0.176462887312684
"chr1-117",-0.113693689448786
"chr1-118",-0.0455622943170413
"chr1-119",-0.124034572996476
"chr1-120",-0.15923488246738
"chr1-121",-0.0827467446114647
"chr1-122",-0.117213763466937
"chr1-123",-0.0799036538030225
"chr1-124",-0.123608267440467
"chr1-125",-0.026133609260991
"chr1-126",-0.0261125730074522
"chr1-127",-0.0393739544537957
"chr1-128",-0.0971581641139545
"chr1-129",-0.140022384820254
"chr1-130",-0.0837397830300126
"chr1-131",-0.0241477955424242
"chr1-132",-0.121785641593059
"chr1-133",-0.298798681247594
"chr1-134",-0.0905698206412268
"chr1-135",-0.0435250832479414
"chr1-136",-0.0822527953925111
"chr1-137",-0.160539416012976
"chr1-138",-0.11973119587449
"chr1-139",-0.0874890047147583
"chr1-140",-0.000465699411585356
"chr1-141",-0.277533492981835
"chr1-142",-0.139817781471482
"chr1-143",-0.223185265308044
"chr1-144",0.0215880018661827
"chr1-145",-0.226400053778603
"chr1-146",-0.253082536290528
"chr1-147",-0.215708670352928
"chr1-148",-0.107665416127578
"chr1-149",-0.150951366690271
"chr1-150",-0.108706693555187
"chr1-151",-0.180625506419393
"chr1-152",-0.0375421725303368
"chr1-153",-0.133888817448819
"chr1-154",-0.231457541126717
"chr1-155",-0.279989275631454
"chr1-156",-0.238385711811387
"chr1-157",-0.139893124004988
"chr1-158",-0.0962885479457582
"chr1-159",-0.211761120284873
"chr1-160",-0.132899748593757
"chr1-161",-0.0656872468727736
