"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,248723211,442,-0.0378,0.064,-0.0357,0.0554,NA,NA,NA
"Sample.1","chr10",255000,133595233,252,-0.0317,0.0677,-0.0333,0.0699,NA,NA,NA
"Sample.1","chr11",280000,134788311,239,-0.0404,0.0695,-0.0338,0.0538,NA,NA,NA
"Sample.1","chr12",255000,133132655,255,-0.0161,0.0711,-0.0119,0.0658,NA,NA,NA
"Sample.1","chr13",18704053,114177164,170,-0.0445,0.0893,-0.0295,0.0701,NA,NA,NA
"Sample.1","chr14",19187179,106691859,162,-0.0437,0.0773,-0.0333,0.0614,NA,NA,NA
"Sample.1","chr15",20232279,101740595,162,-0.0266,0.0599,-0.0247,0.0489,NA,NA,NA
"Sample.1","chr16",255000,90114173,156,-0.0106,0.0588,-0.0084,0.0465,NA,NA,NA
"Sample.1","chr17",254094,83123721,160,-0.0248,0.0558,-0.0231,0.0573,NA,NA,NA
"Sample.1","chr18",255000,80131643,129,-0.0157,0.0689,-0.0139,0.0667,NA,NA,NA
"Sample.1","chr19",280000,58553808,112,-0.0223,0.06,-0.0123,0.0648,NA,NA,NA
"Sample.1","chr2",255000,242091765,445,-0.0346,0.0797,-0.0252,0.0717,NA,NA,NA
"Sample.1","chr20",283168,64167084,120,-0.0142,0.0561,-0.015,0.0557,NA,NA,NA
"Sample.1","chr21",5088123,46599992,72,-0.0143,0.0825,-0.0022,0.0697,NA,NA,NA
"Sample.1","chr22",15716995,50654234,71,-0.0138,0.0464,-0.0189,0.0411,NA,NA,NA
"Sample.1","chr3",505000,198117780,362,-0.0363,0.0721,-0.0242,0.069,NA,NA,NA
"Sample.1","chr4",255000,190061561,330,-0.0491,0.0806,-0.0427,0.0792,NA,NA,NA
"Sample.1","chr5",255000,181239130,323,-0.0413,0.0748,-0.0336,0.0693,NA,NA,NA
"Sample.1","chr6",280000,170622990,313,-0.0789,0.0873,-0.0669,0.0831,NA,NA,NA
"Sample.1","chr7",123923,159167987,295,-0.0644,0.0746,-0.063,0.0756,NA,NA,NA
"Sample.1","chr8",280000,145039318,279,-0.0555,0.0775,-0.0436,0.0682,NA,NA,NA
"Sample.1","chr9",255000,138167359,204,-0.0347,0.0725,-0.0366,0.0634,NA,NA,NA
"Sample.1","chrX",2568744,155765448,226,0.4112,0.0944,0.417,0.0848,NA,NA,NA
"Sample.1","chrY",2818744,24239248,18,-3.3955,1.3261,-3.8045,0.8284,NA,NA,NA
