"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205125590013_R05C01","chr1",93709,249149416,243,NA,NA,0.003,0.005
"2","205125590013_R05C01","chr10",530000,135262374,140,NA,NA,0.005,0.013
"3","205125590013_R05C01","chr11",530000,134473258,136,NA,NA,-0.005,-0.006
"4","205125590013_R05C01","chr12",572870,133420948,134,NA,NA,0.02,0.014
"5","205125590013_R05C01","chr13",19510000,115054939,99,NA,NA,-0.027,-0.012
"6","205125590013_R05C01","chr14",19500000,107144770,89,NA,NA,-0.004,-0.003
"7","205125590013_R05C01","chr15",20447317,102260696,87,NA,NA,0.009,0.025
"8","205125590013_R05C01","chr16",530000,90147377,83,NA,NA,0.045,0.053
"9","205125590013_R05C01","chr17",148313,81097605,86,NA,NA,0.06,0.067
"10","205125590013_R05C01","chr18",505000,78008624,79,NA,NA,-0.012,0.004
"11","205125590013_R05C01","chr19",530000,59059492,61,NA,NA,0.098,0.112
"12","205125590013_R05C01","chr2",505000,243051238,250,NA,NA,-0.013,-0.007
"13","205125590013_R05C01","chr20",530000,62482760,65,NA,NA,0.028,0.033
"14","205125590013_R05C01","chr21",10848948,48059948,38,NA,NA,0.025,0.017
"15","205125590013_R05C01","chr22",16373925,51122283,38,NA,NA,0.081,0.089
"16","205125590013_R05C01","chr3",530000,197481215,197,NA,NA,-0.024,-0.018
"17","205125590013_R05C01","chr4",505000,190522138,194,NA,NA,-0.037,-0.034
"18","205125590013_R05C01","chr5",505000,180452630,181,NA,NA,-0.027,-0.02
"19","205125590013_R05C01","chr6",530000,170692520,169,NA,NA,-0.034,-0.041
"20","205125590013_R05C01","chr7",121242,158564332,163,NA,NA,-0.015,-0.018
"21","205125590013_R05C01","chr8",505000,146152011,150,NA,NA,-0.029,-0.024
"22","205125590013_R05C01","chr9",505000,125500000,104,7.59008283392753,2.20509021071303e-12,-0.015,-0.006
"23","205125590013_R05C01","chr9",126500000,141076716,19,NA,NA,0.084,0.088
