"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205128000013_R03C01","chr1",93709,249149416,243,NA,NA,-0.004,0.001
"2","205128000013_R03C01","chr10",530000,135262374,140,NA,NA,0.003,0.009
"3","205128000013_R03C01","chr11",530000,134473258,136,NA,NA,-0.012,-0.013
"4","205128000013_R03C01","chr12",572870,133420948,134,NA,NA,0.023,0.026
"5","205128000013_R03C01","chr13",19510000,115054939,99,NA,NA,0,0.008
"6","205128000013_R03C01","chr14",19500000,107144770,89,NA,NA,0.007,0.009
"7","205128000013_R03C01","chr15",20447317,102260696,87,NA,NA,0,0.006
"8","205128000013_R03C01","chr16",530000,90147377,83,NA,NA,0.03,0.035
"9","205128000013_R03C01","chr17",148313,81097605,86,NA,NA,0.026,0.029
"10","205128000013_R03C01","chr18",505000,78008624,79,NA,NA,0.023,0.024
"11","205128000013_R03C01","chr19",530000,59059492,61,NA,NA,0.051,0.051
"12","205128000013_R03C01","chr2",505000,243051238,250,NA,NA,-0.002,-0.002
"13","205128000013_R03C01","chr20",530000,62482760,65,NA,NA,0.015,0.008
"14","205128000013_R03C01","chr21",10848948,48059948,38,NA,NA,0.034,0.043
"15","205128000013_R03C01","chr22",16373925,51122283,38,NA,NA,0.032,0.03
"16","205128000013_R03C01","chr3",530000,197481215,197,NA,NA,-0.006,-0.002
"17","205128000013_R03C01","chr4",505000,190522138,194,NA,NA,-0.008,-0.004
"18","205128000013_R03C01","chr5",505000,180452630,181,NA,NA,-0.015,-0.011
"19","205128000013_R03C01","chr6",530000,170692520,169,NA,NA,-0.018,-0.016
"20","205128000013_R03C01","chr7",121242,158564332,163,NA,NA,-0.009,-0.006
"21","205128000013_R03C01","chr8",505000,146152011,150,NA,NA,-0.009,-0.008
"22","205128000013_R03C01","chr9",505000,141076716,123,NA,NA,-0.006,-0.005
