"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",792994,54500000,58,0.0458264243972612
"2","Sample.1","chr1",55500000,234500000,158,0.326126424397261
"3","Sample.1","chr1",235500000,248473211,14,0.00882642439726119
"4","Sample.1","chr10",505000,133345233,132,0.160326424397261
"5","Sample.1","chr11",530000,3500000,4,-0.223273575602739
"6","Sample.1","chr11",4500000,79500000,70,-0.0162735756027388
"7","Sample.1","chr11",80500000,84500000,5,0.403326424397261
"8","Sample.1","chr11",85500000,100500000,15,-0.200273575602739
"9","Sample.1","chr11",101500000,116500000,16,0.0502264243972612
"10","Sample.1","chr11",117500000,125500000,9,-0.320473575602739
"11","Sample.1","chr11",126500000,134538311,9,-0.923073575602739
"12","Sample.1","chr12",505000,8500000,10,-0.0346735756027388
"13","Sample.1","chr12",9500000,44500000,33,0.291526424397261
"14","Sample.1","chr12",45500000,66500000,22,-0.00617357560273881
"15","Sample.1","chr12",67500000,75500000,9,-0.263973575602739
"16","Sample.1","chr12",76500000,133132655,59,0.104726424397261
"17","Sample.1","chr13",18704053,36500000,19,0.226326424397261
"18","Sample.1","chr13",37500000,66500000,30,-0.274773575602739
"19","Sample.1","chr13",67500000,96500000,29,0.475126424397261
"20","Sample.1","chr13",97500000,109500000,13,0.676726424397261
"21","Sample.1","chr13",110500000,114177164,7,0.409226424397261
"22","Sample.1","chr14",19805857,33500000,15,0.253326424397261
"23","Sample.1","chr14",34500000,56500000,21,-0.0140735756027388
"24","Sample.1","chr14",57500000,106441859,50,-0.341273575602739
"25","Sample.1","chr15",20232279,23638437,5,-0.151573575602739
"26","Sample.1","chr15",24500000,63500000,40,0.276726424397261
"27","Sample.1","chr15",64500000,101490595,39,-0.0451735756027388
"28","Sample.1","chr16",505000,34144665,35,-0.467973575602739
"29","Sample.1","chr16",35422504,52500000,8,-0.129173575602739
"30","Sample.1","chr16",53500000,90114173,37,-0.399573575602739
"31","Sample.1","chr17",254094,9500000,11,-0.442073575602739
"32","Sample.1","chr17",10500000,22426545,13,0.498326424397261
"33","Sample.1","chr17",27467990,67500000,41,0.132926424397261
"34","Sample.1","chr17",68500000,72500000,5,0.562926424397261
"35","Sample.1","chr17",73500000,83123721,12,0.115026424397261
"36","Sample.1","chr18",505000,80131643,75,0.254926424397261
"37","Sample.1","chr19",530000,24224490,25,-0.0728735756027388
"38","Sample.1","chr19",27620437,31500000,5,0.141926424397261
"39","Sample.1","chr19",32500000,58303808,27,-0.0288735756027388
"40","Sample.1","chr2",505000,3500000,4,-0.274873575602739
"41","Sample.1","chr2",4500000,155500000,148,0.109726424397261
"42","Sample.1","chr2",156500000,173500000,18,-0.280773575602739
"43","Sample.1","chr2",174500000,242091765,68,0.0129264243972612
"44","Sample.1","chr20",533168,64167084,62,0.238826424397261
"45","Sample.1","chr21",10569444,29500000,17,0.126626424397261
"46","Sample.1","chr21",30500000,46349992,19,-0.0528735756027388
"47","Sample.1","chr22",16657005,50391917,36,-0.118673575602739
"48","Sample.1","chr3",505000,198117780,194,0.231526424397261
"49","Sample.1","chr4",505000,9661458,11,0.0302264243972612
"50","Sample.1","chr4",10500000,97500000,82,0.266226424397261
"51","Sample.1","chr4",98500000,190061561,93,0.0662264243972612
"52","Sample.1","chr5",505000,1500000,2,-0.0680735756027388
"53","Sample.1","chr5",2500000,51500000,47,0.280726424397261
"54","Sample.1","chr5",52500000,174500000,123,0.0596264243972612
"55","Sample.1","chr5",175500000,181239130,7,-0.149873575602739
"56","Sample.1","chr6",530000,14500000,15,-1.01687357560274
"57","Sample.1","chr6",15500000,57726944,43,-0.375373575602739
"58","Sample.1","chr6",60793482,84500000,24,0.257926424397261
"59","Sample.1","chr6",85500000,116500000,29,-0.307673575602739
"60","Sample.1","chr6",117500000,170372990,54,0.236926424397261
"61","Sample.1","chr7",123923,6500000,8,-0.254573575602739
"62","Sample.1","chr7",7500000,70500000,59,0.00292642439726119
"63","Sample.1","chr7",71500000,76500000,6,-0.260773575602739
"64","Sample.1","chr7",77500000,96500000,19,0.0520264243972612
"65","Sample.1","chr7",97500000,102500000,6,-0.220373575602739
"66","Sample.1","chr7",103500000,159167987,57,-0.0166735756027388
"67","Sample.1","chr8",530000,137500000,136,0.00832642439726119
"68","Sample.1","chr8",138500000,145039318,8,-0.181973575602739
"69","Sample.1","chr9",505000,6500000,7,-0.272973575602739
"70","Sample.1","chr9",7500000,16500000,8,0.0761264243972612
"71","Sample.1","chr9",17500000,25500000,8,-0.247473575602739
"72","Sample.1","chr9",26500000,125500000,70,-0.00597357560273881
"73","Sample.1","chr9",126500000,138167359,14,-0.238173575602739
"74","Sample.1","chrX",2568744,41500000,38,-0.637673575602739
"75","Sample.1","chrX",42500000,57777790,18,0.797426424397261
"76","Sample.1","chrX",63231271,137500000,62,-0.697073575602739
"77","Sample.1","chrX",138500000,155515448,17,0.984926424397261
"78","Sample.1","chrY",4568744,20998668,9,-4.27997357560274
