"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",680494,248923211,2250,-0.1068,0.2395,-0.1146,0.2265,NA,NA,NA
"Sample.1","chr10",67500,133620233,1149,-0.0639,0.2438,-0.067,0.2376,NA,NA,NA
"Sample.1","chr11",130000,77037500,856,-0.1068,0.2348,-0.1112,0.2211,2.54418045411944e-305,76937500,77112500
"Sample.1","chr11",77075000,118650000,258,-0.7635,0.2818,-0.779,0.2785,1.09138155919391e-128,118537500,118725000
"Sample.1","chr11",118725000,135025811,187,-0.1584,0.2229,-0.1733,0.1935,NA,NA,NA
"Sample.1","chr12",67500,18962500,213,-0.0635,0.255,-0.0788,0.2521,1.59125823872706e-11,18525000,20175000
"Sample.1","chr12",19162500,21200000,10,0.5905,0.5699,0.4997,0.2783,6.46772047302305e-10,19312500,21387500
"Sample.1","chr12",21387500,34237500,85,0.0038,0.2005,-0.0171,0.1808,5.33874514663367e-10,33787500,34287500
"Sample.1","chr12",34287500,38225000,7,0.533,0.1748,0.5942,0.0689,4.65963514003788e-11,37805064,39012500
"Sample.1","chr12",38600000,133220155,895,-0.063,0.2369,-0.0641,0.2378,NA,NA,NA
"Sample.1","chr13",18529053,114327164,566,-0.0204,0.2326,-0.0301,0.2214,NA,NA,NA
"Sample.1","chr14",19043822,106854359,790,-0.1021,0.2365,-0.111,0.2094,NA,NA,NA
"Sample.1","chr15",20062627,101890595,782,-0.1139,0.2256,-0.127,0.2026,NA,NA,NA
"Sample.1","chr16",42500,90151673,997,-0.0369,0.2225,-0.0354,0.2138,NA,NA,NA
"Sample.1","chr17",117500,83161221,1170,-0.0559,0.2221,-0.0671,0.2221,NA,NA,NA
"Sample.1","chr18",42500,80244143,425,-0.058,0.2436,-0.0683,0.2192,NA,NA,NA
"Sample.1","chr19",192500,58578808,1052,0.0096,0.2347,0.0191,0.2251,NA,NA,NA
"Sample.1","chr2",30000,242116765,1759,-0.0621,0.2383,-0.0736,0.2308,NA,NA,NA
"Sample.1","chr20",170668,64292084,624,-0.1497,0.2261,-0.1652,0.195,NA,NA,NA
"Sample.1","chr21",5067500,46674992,293,-0.0122,0.2397,-0.0108,0.2121,NA,NA,NA
"Sample.1","chr22",15716995,50766734,520,-0.1114,0.2184,-0.1167,0.2136,NA,NA,NA
"Sample.1","chr3",155000,198167780,1346,-0.0804,0.2536,-0.0921,0.2419,NA,NA,NA
"Sample.1","chr4",55000,4400000,107,0.0795,0.2456,0.1175,0.2201,7.94288631883516e-31,4300000,4662500
"Sample.1","chr4",4475000,6837500,28,-0.5954,0.3398,-0.6918,0.3722,4.69858577590394e-27,6637500,6962500
"Sample.1","chr4",6925000,69350000,288,-0.0441,0.2379,-0.045,0.2022,4.26553540983827e-16,69350000,70175000
"Sample.1","chr4",69687500,70500000,5,0.9257,0.6341,1.0111,0.9092,6.50840403520643e-17,69937500,70662500
"Sample.1","chr4",70662500,190061561,579,-0.0035,0.2367,-0.0213,0.218,NA,NA,NA
"Sample.1","chr5",42500,181364130,1210,-0.068,0.2465,-0.0795,0.2249,NA,NA,NA
"Sample.1","chr6",142500,35237500,448,-0.0576,0.2352,-0.0699,0.2072,5.32122597873989e-28,35087500,35462500
"Sample.1","chr6",35300000,37112500,29,-0.5807,0.2908,-0.6153,0.262,2.81643179485561e-31,36962500,37300000
"Sample.1","chr6",37200000,170660490,831,-0.0201,0.2436,-0.0277,0.2176,NA,NA,NA
"Sample.1","chr7",42500,159242987,1270,0.0058,0.2438,0.0076,0.2374,NA,NA,NA
"Sample.1","chr8",155000,145039318,1043,-0.0449,0.2456,-0.0429,0.2402,NA,NA,NA
"Sample.1","chr9",105000,138217359,743,-0.1085,0.2199,-0.1204,0.2144,NA,NA,NA
"Sample.1","chrX",2518744,155640448,530,0.7996,0.3195,0.7663,0.2762,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-2.7197,1.0269,-2.7877,0.8291,NA,NA,NA
