"","value"
"chr1-0001",-0.205207852765874
"chr1-0002",-0.126251915491181
"chr1-0003",-0.00330320975734933
"chr1-0004",-0.0338509994559955
"chr1-0005",-0.00437591067091699
"chr1-0006",-0.0567130041952433
"chr1-0007",0.0155538736122692
"chr1-0008",0.0314801105163986
"chr1-0009",-0.010398881360146
"chr1-0010",0.0899694165782491
"chr1-0011",0.00819624841914053
"chr1-0012",0.0241516853982796
"chr1-0013",0.0711261848169724
"chr1-0014",0.0712520142551894
"chr1-0015",-0.00796054448820809
"chr1-0016",0.0200505343112538
"chr1-0017",-0.025173503390244
"chr1-0018",0.0394607810980699
"chr1-0019",0.0848606453762834
"chr1-0020",0.0333070948034735
"chr1-0021",0.0024164888893696
"chr1-0022",-0.0455287765921227
"chr1-0023",0.128166247383395
"chr1-0024",0.0708384418364008
"chr1-0025",0.0784447631411499
"chr1-0026",-0.073789967878299
"chr1-0027",-0.0198101248475693
"chr1-0028",0.0010160284780969
"chr1-0029",-0.0127198560330138
"chr1-0030",-0.0563520837424156
"chr1-0031",-0.00384276170969065
"chr1-0032",0.0150972408646009
"chr1-0033",0.0394889734859338
"chr1-0034",0.110362997442481
"chr1-0035",0.135435264367537
"chr1-0036",-0.0287929191705232
"chr1-0037",-0.0953609391451054
"chr1-0038",0.197542972239765
"chr1-0039",-0.0376410424708825
"chr1-0040",0.0459401296946897
"chr1-0041",0.0151414280306765
"chr1-0042",0.0769634199154484
"chr1-0043",0.073596841013629
"chr1-0044",0.122252570262746
"chr1-0045",-0.0035080738412857
"chr1-0046",0.0321790566642586
"chr1-0047",0.0971323649274702
"chr1-0048",0.0620055997698907
"chr1-0049",0.123943352659244
"chr1-0050",0.0480264327248565
"chr1-0051",0.0604125251648957
"chr1-0052",0.096106287787208
"chr1-0053",-0.0153953665488512
"chr1-0054",0.0950866878634585
"chr1-0055",0.0421095698249812
"chr1-0056",0.0819392286452856
"chr1-0057",0.110187163485735
"chr1-0058",0.0250682896751587
"chr1-0059",0.0833110039586435
"chr1-0060",0.0821231860557252
"chr1-0061",0.0556356427021594
"chr1-0062",-0.0465288554852012
"chr1-0063",-0.0341522228427063
"chr1-0064",0.00142742987649575
"chr1-0065",0.00271967546558906
"chr1-0066",-0.0221872338915621
"chr1-0067",-0.0166225462936593
"chr1-0068",-0.0270220423274256
"chr1-0069",-0.00651269052117665
"chr1-0070",-0.0339348364118224
"chr1-0071",0.00343001688072883
"chr1-0072",-0.0214329156469845
"chr1-0073",0.098163571360441
"chr1-0074",-0.0146684805309425
"chr1-0075",0.0599349421159136
"chr1-0076",-0.00887769013474949
"chr1-0077",-0.013600252825969
"chr1-0078",0.0275664955718261
"chr1-0079",0.0594811291236142
"chr1-0080",0.0802913474348301
"chr1-0081",0.0777096570164852
"chr1-0082",0.0271291649425098
"chr1-0083",-0.0123115665426204
"chr1-0084",-0.000927345256691711
"chr1-0085",0.0271991867731997
"chr1-0086",-0.0137249381758449
"chr1-0087",-0.0278720605111358
"chr1-0088",0.0307931848854385
"chr1-0089",0.0574668096839264
"chr1-0090",-0.00273270756771132
"chr1-0091",0.0546334920919349
"chr1-0092",0.021623428798521
"chr1-0093",-0.0106043665591407
"chr1-0094",-0.0177334511731928
"chr1-0095",0.00900985422694052
"chr1-0096",-0.0433607258106693
"chr1-0097",0.0782754249726856
"chr1-0098",0.024380465720906
"chr1-0099",0.201068518868681
"chr1-0100",-0.0682735923305765
"chr1-0101",0.0116596378069883
"chr1-0102",0.0286231490548045
"chr1-0103",0.00212317155980166
