"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",680494,248923211,2250,-0.0542,0.2177,-0.0252,0.1992,NA,NA,NA
"Sample.1","chr10",67500,133620233,1149,-0.0462,0.2196,-0.0293,0.1997,NA,NA,NA
"Sample.1","chr11",130000,84012500,896,-0.0254,0.2109,0.008,0.1999,0,83700000,85450000
"Sample.1","chr11",84787500,126725000,329,-0.712,0.3014,-0.7211,0.3124,3.64440182346351e-58,126412500,126937500
"Sample.1","chr11",126937500,135025811,76,-0.1197,0.1879,-0.1344,0.187,NA,NA,NA
"Sample.1","chr12",67500,133220155,1210,-0.0261,0.3476,-0.014,0.2101,NA,NA,NA
"Sample.1","chr13",18529053,114327164,566,-0.0383,0.2208,-0.0359,0.2153,NA,NA,NA
"Sample.1","chr14",19043822,106854359,790,-0.0584,0.219,-0.0311,0.1962,NA,NA,NA
"Sample.1","chr15",20062627,101890595,782,-0.0776,0.2079,-0.0553,0.1913,NA,NA,NA
"Sample.1","chr16",42500,90151673,997,-0.0313,0.2036,0.0036,0.1778,NA,NA,NA
"Sample.1","chr17",117500,35787500,443,-0.0203,0.1933,0.0019,0.1699,2.2678090199075e-09,35650000,35787500
"Sample.1","chr17",35837500,36337500,7,-0.4578,0.1508,-0.4777,0.1961,1.61427844244058e-22,36337500,36587500
"Sample.1","chr17",36500000,83161221,720,-0.0121,0.1804,0.0207,0.1797,NA,NA,NA
"Sample.1","chr18",42500,80244143,425,-0.068,0.2298,-0.0529,0.2138,NA,NA,NA
"Sample.1","chr19",192500,58578808,1052,0.039,0.1774,0.0617,0.1416,NA,NA,NA
"Sample.1","chr2",30000,242116765,1759,-0.0457,0.21,-0.0203,0.2019,NA,NA,NA
"Sample.1","chr20",170668,64292084,624,-0.0925,0.2171,-0.0572,0.2169,NA,NA,NA
"Sample.1","chr21",5067500,46674992,293,0.0073,0.3655,0.0086,0.216,NA,NA,NA
"Sample.1","chr22",15716995,50766734,520,-0.0186,0.1753,0.0077,0.1613,NA,NA,NA
"Sample.1","chr3",155000,94012500,620,-0.0593,0.2158,-0.0379,0.2164,1.40948872537717e-301,90037551,96262500
"Sample.1","chr3",94175000,176912500,509,-0.6572,0.3205,-0.6442,0.389,3.04807522205314e-144,175350000,177100000
"Sample.1","chr3",177100000,198167780,217,-0.0397,0.2249,-0.027,0.2054,NA,NA,NA
"Sample.1","chr4",55000,69350000,423,-0.0148,0.2229,0.0137,0.1972,1.34447885255302e-36,69350000,70175000
"Sample.1","chr4",69687500,70500000,5,2.5275,3.8425,1.4692,1.9739,3.09173769169056e-81,69937500,70500000
"Sample.1","chr4",70662500,190061561,579,-0.0127,0.2291,0.0028,0.1958,NA,NA,NA
"Sample.1","chr5",42500,181364130,1210,-0.05,0.2286,-0.0244,0.2222,NA,NA,NA
"Sample.1","chr6",142500,170660490,1308,-0.0319,0.2661,-0.0143,0.2125,NA,NA,NA
"Sample.1","chr7",42500,159242987,1270,-0.0255,0.2121,-0.0126,0.2018,NA,NA,NA
"Sample.1","chr8",155000,145039318,1043,-0.0568,0.2384,-0.0328,0.2152,NA,NA,NA
"Sample.1","chr9",105000,138217359,743,-0.0414,0.2117,-0.0192,0.1992,NA,NA,NA
"Sample.1","chrX",2518744,155640448,530,0.8521,0.5941,0.7537,0.2562,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-2.748,1.0031,-2.872,0.8286,NA,NA,NA
