"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",680494,248923211,2250,-0.0346,0.0738,-0.0356,0.0701,NA,NA,NA
"Sample.1","chr10",67500,133620233,1149,-0.0332,0.0756,-0.0347,0.0701,NA,NA,NA
"Sample.1","chr11",130000,135025811,1301,-0.0234,0.0762,-0.0232,0.0744,NA,NA,NA
"Sample.1","chr12",67500,133220155,1210,-0.0223,0.0747,-0.024,0.0707,NA,NA,NA
"Sample.1","chr13",18529053,113661510,555,-0.0303,0.0791,-0.0309,0.0819,1.2752443083588e-21,113512500,114087500
"Sample.1","chr13",113861510,114327164,11,0.1096,0.1199,0.1786,0.0555,NA,NA,NA
"Sample.1","chr14",19043822,19887500,4,0.1573,0.0775,0.1311,0.0339,8.98523397496248e-08,19887500,20237500
"Sample.1","chr14",20087500,100887500,660,-0.05,0.0763,-0.0469,0.0713,2.90149310481829e-11,100862500,100962500
"Sample.1","chr14",100912500,101012500,5,-0.2793,0.1759,-0.3734,0.0736,1.49164968970456e-17,100962500,101012500
"Sample.1","chr14",101037500,106854359,121,0.0116,0.066,0.0124,0.0677,NA,NA,NA
"Sample.1","chr15",20062627,22279121,6,-0.2342,0.1488,-0.1863,0.1209,2.06672602814804e-10,20519652,22566621
"Sample.1","chr15",22566621,101890595,776,-0.0379,0.0669,-0.0394,0.0633,NA,NA,NA
"Sample.1","chr16",42500,29062500,380,-0.0167,0.0717,-0.016,0.0767,2.68617195081358e-06,28937500,29137500
"Sample.1","chr16",29137500,29287500,5,0.1457,0.0562,0.1564,0.0616,9.81646110999243e-18,29225000,29700000
"Sample.1","chr16",29462500,90151673,612,-0.0124,0.08,-0.0094,0.072,NA,NA,NA
"Sample.1","chr17",117500,83161221,1170,-0.0172,0.0743,-0.02,0.0737,NA,NA,NA
"Sample.1","chr18",42500,80244143,425,-0.0238,0.0747,-0.0227,0.0717,NA,NA,NA
"Sample.1","chr19",192500,58578808,1052,-0.0063,0.0705,-0.0067,0.0684,NA,NA,NA
"Sample.1","chr2",30000,242116765,1759,-0.0279,0.0711,-0.0257,0.0652,NA,NA,NA
"Sample.1","chr20",170668,64292084,624,-0.0189,0.0708,-0.0192,0.0709,NA,NA,NA
"Sample.1","chr21",5067500,46674992,293,0.0053,0.0856,0.0035,0.0867,NA,NA,NA
"Sample.1","chr22",15716995,50766734,520,0.0067,0.0717,0.0015,0.0694,NA,NA,NA
"Sample.1","chr3",155000,198167780,1346,-0.0362,0.0728,-0.0376,0.07,NA,NA,NA
"Sample.1","chr4",55000,190061561,1007,-0.0366,0.0817,-0.0366,0.0774,NA,NA,NA
"Sample.1","chr5",42500,181364130,1210,-0.0339,0.072,-0.0326,0.067,NA,NA,NA
"Sample.1","chr6",142500,32462500,387,-0.0704,0.0817,-0.066,0.0787,3.42571941256915e-68,32462500,32600000
"Sample.1","chr6",32525000,32687500,5,-0.889,0.8317,-0.6537,0.9882,6.15205381568451e-92,32562500,32687500
"Sample.1","chr6",32737500,170660490,916,-0.0588,0.0774,-0.0563,0.0752,NA,NA,NA
"Sample.1","chr7",42500,159242987,1270,-0.0427,0.0786,-0.0415,0.0765,NA,NA,NA
"Sample.1","chr8",155000,145039318,1043,-0.0445,0.0753,-0.0469,0.0697,NA,NA,NA
"Sample.1","chr9",105000,138217359,743,-0.0259,0.0684,-0.0278,0.0655,NA,NA,NA
"Sample.1","chrX",2518744,155640448,530,0.4585,0.096,0.4587,0.0881,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-3.5029,1.1728,-3.7264,0.5145,NA,NA,NA
