"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",792994,248473211,230,-0.0107805363339547
"2","Sample.1","chr10",505000,133345233,132,-0.00568053633395472
"3","Sample.1","chr11",530000,134538311,128,-0.0188805363339547
"4","Sample.1","chr12",505000,133132655,133,0.0275194636660453
"5","Sample.1","chr13",18704053,114177164,98,-0.00118053633395472
"6","Sample.1","chr14",19805857,106441859,86,-0.000980536333954722
"7","Sample.1","chr15",20232279,101490595,84,-0.0150805363339547
"8","Sample.1","chr16",505000,90114173,80,-0.0128805363339547
"9","Sample.1","chr17",254094,83123721,82,-0.00188053633395472
"10","Sample.1","chr18",505000,80131643,75,-0.000580536333954718
"11","Sample.1","chr19",530000,58303808,57,0.0497194636660453
"12","Sample.1","chr2",505000,242091765,238,0.00681946366604528
"13","Sample.1","chr20",533168,64167084,62,-0.0474805363339547
"14","Sample.1","chr21",10569444,46349992,36,0.0346194636660453
"15","Sample.1","chr22",16657005,50391917,36,-0.0143805363339547
"16","Sample.1","chr3",505000,198117780,194,0.0154194636660453
"17","Sample.1","chr4",505000,190061561,186,0.0417194636660453
"18","Sample.1","chr5",505000,181239130,179,0.000619463666045282
"19","Sample.1","chr6",530000,170372990,165,0.00101946366604528
"20","Sample.1","chr7",123923,159167987,155,0.00911946366604528
"21","Sample.1","chr8",530000,145039318,144,-0.0129805363339547
"22","Sample.1","chr9",505000,138167359,107,-0.0103805363339547
"23","Sample.1","chrX",2568744,30500000,27,0.691319463666045
"24","Sample.1","chrX",31500000,36549631,6,0.983819463666045
"25","Sample.1","chrX",37642919,155515448,102,0.690919463666045
"26","Sample.1","chrY",4568744,20998668,9,-3.23798053633395
