"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205128000076_R04C01","chr1",93709,2729610,29,16.8159364050879,1.0726556860146e-60,0.182,0.22
"2","205128000076_R04C01","chr1",2812500,249195311,2003,NA,NA,-0.021,-0.02
"3","205128000076_R04C01","chr10",105000,135449874,1104,NA,NA,-0.016,-0.018
"4","205128000076_R04C01","chr11",142500,134898258,1117,NA,NA,-0.03,-0.024
"5","205128000076_R04C01","chr12",185370,133783448,1115,NA,NA,-0.009,-0.006
"6","205128000076_R04C01","chr13",19110000,115079939,606,NA,NA,-0.041,-0.038
"7","205128000076_R04C01","chr14",19287500,107269770,725,NA,NA,-0.02,-0.013
"8","205128000076_R04C01","chr15",20237500,102448196,764,NA,NA,-0.003,0.007
"9","205128000076_R04C01","chr16",105000,90222377,722,NA,NA,0.054,0.065
"10","205128000076_R04C01","chr17",37500,50512500,533,8.03922958851693,1.32841508263274e-13,0.055,0.062
"11","205128000076_R04C01","chr17",50850000,54450000,17,8.34180732465935,8.8145401930227e-15,-0.142,-0.141
"12","205128000076_R04C01","chr17",54637500,81097605,291,NA,NA,0.056,0.074
"13","205128000076_R04C01","chr18",42500,78008624,497,NA,NA,-0.014,-0.012
"14","205128000076_R04C01","chr19",180000,59071992,654,NA,NA,0.125,0.136
"15","205128000076_R04C01","chr2",80000,243051238,1848,NA,NA,-0.043,-0.037
"16","205128000076_R04C01","chr20",142500,62907760,562,NA,NA,0.025,0.027
"17","205128000076_R04C01","chr21",10861448,48097448,264,NA,NA,0.004,0.017
"18","205128000076_R04C01","chr22",16373925,51197283,396,NA,NA,0.072,0.081
"19","205128000076_R04C01","chr3",180000,197868715,1433,NA,NA,-0.055,-0.042
"20","205128000076_R04C01","chr4",42500,3562500,45,10.7794351131018,1.16617994052432e-24,0.137,0.139
"21","205128000076_R04C01","chr4",3637500,190959638,1084,NA,NA,-0.075,-0.068
"22","205128000076_R04C01","chr5",42500,180790130,1257,NA,NA,-0.063,-0.058
"23","205128000076_R04C01","chr6",142500,170952534,1307,NA,NA,-0.072,-0.058
"24","205128000076_R04C01","chr7",42500,159026832,1216,NA,NA,-0.041,-0.033
"25","205128000076_R04C01","chr8",117500,146277011,1067,NA,NA,-0.051,-0.055
"26","205128000076_R04C01","chr9",80000,138712500,761,12.2346532021276,5.66200548513028e-32,-0.016,-0.009
"27","205128000076_R04C01","chr9",138787500,140812500,28,6.33515815850119,5.4762688194271e-09,0.186,0.198
"28","205128000076_R04C01","chr9",140887500,141076716,3,NA,NA,0.01,-0.013
