"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205243940065_R07C01","chr1",93709,560684,2,5.2378091474969,1.36256036839777e-06,0.037,0.01
"2","205243940065_R07C01","chr1",675000,1387500,10,17.2655834692061,5.07714688654437e-64,-0.377,-0.376
"3","205243940065_R07C01","chr1",1462500,249195311,2020,NA,NA,0.146,0.143
"4","205243940065_R07C01","chr10",105000,135449874,1104,NA,NA,-0.103,-0.093
"5","205243940065_R07C01","chr11",142500,9187500,110,17.3900101677569,2.70333080036541e-65,-0.102,-0.078
"6","205243940065_R07C01","chr11",9262500,49012500,290,43.8267963825553,0,-0.387,-0.381
"7","205243940065_R07C01","chr11",49087500,134898258,717,NA,NA,0.153,0.14
"8","205243940065_R07C01","chr12",185370,8962500,105,19.8740301871048,3.74908063792328e-85,-0.418,-0.398
"9","205243940065_R07C01","chr12",9037500,133312500,1004,12.2520984210457,5.02317755373354e-32,-0.083,-0.087
"10","205243940065_R07C01","chr12",133387500,133783448,6,NA,NA,-0.582,-0.46
"11","205243940065_R07C01","chr13",19110000,37612500,166,28.5823902608297,3.50549845572714e-177,0.148,0.194
"12","205243940065_R07C01","chr13",37687500,67237500,178,46.2592075883881,0,-0.366,-0.401
"13","205243940065_R07C01","chr13",67500000,115079939,262,NA,NA,0.332,0.331
"14","205243940065_R07C01","chr14",19287500,20325000,5,8.99247045351689,2.8586432359168e-17,-0.206,-0.212
"15","205243940065_R07C01","chr14",20475000,57262500,246,37.0684618857779,5.78117003078357e-298,0.056,0.073
"16","205243940065_R07C01","chr14",57337500,107269770,474,NA,NA,-0.447,-0.434
"17","205243940065_R07C01","chr15",20237500,102448196,764,NA,NA,-0.395,-0.396
"18","205243940065_R07C01","chr16",105000,31912500,304,26.1243654294241,6.27277806321354e-148,-0.524,-0.527
"19","205243940065_R07C01","chr16",32025000,51187500,66,23.5137399137516,4.00414185870201e-120,0.057,0.052
"20","205243940065_R07C01","chr16",51375000,60450000,77,15.0634980004305,5.29889633816928e-49,-0.471,-0.494
"21","205243940065_R07C01","chr16",61537500,83062500,185,5.91006036408694,2.32851307472855e-07,-0.178,-0.177
"22","205243940065_R07C01","chr16",83287500,84637500,16,11.6279479144765,2.18157242507639e-29,-0.47,-0.435
"23","205243940065_R07C01","chr16",84712500,90222377,74,NA,NA,-0.99,-0.963
"24","205243940065_R07C01","chr17",37500,637500,8,6.98864234234938,1.80613834057705e-10,-0.019,-0.043
"25","205243940065_R07C01","chr17",712500,10312500,119,41.5726031403729,0,-0.475,-0.491
"26","205243940065_R07C01","chr17",10387500,21508304,112,21.6998407988366,9.61923486409262e-102,0.4,0.378
"27","205243940065_R07C01","chr17",21708304,81097605,602,NA,NA,0.092,0.093
"28","205243940065_R07C01","chr18",42500,78008624,497,NA,NA,0.114,0.108
"29","205243940065_R07C01","chr19",180000,59071992,654,NA,NA,-0.11,-0.09
"30","205243940065_R07C01","chr2",80000,60787500,487,5.59753253415107,1.93306763877725e-06,-0.067,-0.074
"31","205243940065_R07C01","chr2",60900000,61987500,13,6.18342416204593,6.92836641721582e-08,-0.305,-0.334
"32","205243940065_R07C01","chr2",62062500,155962500,644,27.8507589712252,6.27359401747234e-168,-0.066,-0.065
"33","205243940065_R07C01","chr2",156712500,174787500,147,23.53840738641,8.11964119845499e-120,-0.384,-0.403
"34","205243940065_R07C01","chr2",174862500,243051238,557,NA,NA,-0.05,-0.055
"35","205243940065_R07C01","chr20",142500,62907760,562,NA,NA,0.108,0.106
"36","205243940065_R07C01","chr21",10861448,48097448,264,NA,NA,-0.107,-0.109
"37","205243940065_R07C01","chr22",16373925,51197283,396,NA,NA,-0.146,-0.144
"38","205243940065_R07C01","chr3",180000,186562500,1311,18.6292692699783,1.03848529057125e-74,0.082,0.097
"39","205243940065_R07C01","chr3",186637500,188962500,28,14.9643829806219,1.31837427433183e-48,-0.405,-0.46
"40","205243940065_R07C01","chr3",189037500,197868715,94,NA,NA,0.056,0.046
"41","205243940065_R07C01","chr4",42500,190959638,1129,NA,NA,0.043,0.051
"42","205243940065_R07C01","chr5",42500,180790130,1257,NA,NA,0.084,0.07
"43","205243940065_R07C01","chr6",142500,15150000,155,41.58822789711,0,-1.133,-1.156
"44","205243940065_R07C01","chr6",15262500,57187500,411,32.9617062626038,1.34197156859097e-235,-0.404,-0.412
"45","205243940065_R07C01","chr6",57337500,85800000,107,30.2672598160202,8.48240322735123e-199,0.221,0.225
"46","205243940065_R07C01","chr6",86137500,116737500,183,42.7333606634461,0,-0.4,-0.403
"47","205243940065_R07C01","chr6",116812500,170952534,451,NA,NA,0.176,0.162
"48","205243940065_R07C01","chr7",42500,159026832,1216,NA,NA,0.015,0.009
"49","205243940065_R07C01","chr8",117500,146277011,1067,NA,NA,-0.084,-0.082
"50","205243940065_R07C01","chr9",80000,141076716,792,NA,NA,-0.14,-0.117
