"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",677994,38525000,723,-0.3719,0.1602,-0.3647,0.1614,0,38525000,38525000
"Sample.1","chr1",38690000,208295000,1272,0.3062,0.1544,0.3004,0.1519,0,208295000,208295000
"Sample.1","chr1",208480000,247370000,333,-0.3818,0.1637,-0.3685,0.1617,4.01876070281377e-11,247105000,247480000
"Sample.1","chr1",247430000,248655000,14,-0.7054,0.1569,-0.6715,0.1896,9.31640967641866e-10,248570000,248655000
"Sample.1","chr1",248755000,248923211,5,-0.2147,0.1158,-0.1907,0.0485,NA,NA,NA
"Sample.1","chr10",70000,133625233,1175,-0.3776,0.1603,-0.3693,0.152,NA,NA,NA
"Sample.1","chr11",130000,50555674,490,0.1005,0.1073,0.1024,0.1005,7.77078474184991e-13,50075000,50555674
"Sample.1","chr11",54942537,56590000,7,-0.2191,0.1357,-0.251,0.1902,1.59870633433152e-10,56130000,57105000
"Sample.1","chr11",56835000,135013311,872,0.0771,0.1095,0.0762,0.0941,NA,NA,NA
"Sample.1","chr12",55000,7470000,128,0.0925,0.0977,0.0934,0.0939,5.49127613592254e-14,7470000,7580000
"Sample.1","chr12",7580000,7850000,5,-0.2647,0.1276,-0.3105,0.1205,7.28951120123918e-13,7805000,7920000
"Sample.1","chr12",7920000,133222655,1134,0.0972,0.1108,0.0972,0.1045,NA,NA,NA
"Sample.1","chr13",18639053,47270000,231,0.1358,0.1143,0.1417,0.1153,1.68621708843628e-198,47270000,47630000
"Sample.1","chr13",47630000,62140000,71,-0.3886,0.1652,-0.403,0.1406,6.74316142876924e-305,61480000,62140000
"Sample.1","chr13",63120000,114332164,296,0.1744,0.0977,0.1814,0.0919,NA,NA,NA
"Sample.1","chr14",19187179,71035000,402,0.1215,0.1105,0.1201,0.0986,0,71035000,71155000
"Sample.1","chr14",71155000,90290000,140,-0.4099,0.1453,-0.4245,0.1429,3.86683753425949e-257,90155000,90290000
"Sample.1","chr14",90360000,100945000,143,0.0901,0.0947,0.0887,0.0877,2.27966639392225e-25,100945000,100955000
"Sample.1","chr14",100955000,101005000,5,-0.3992,0.2078,-0.3518,0.2528,1.33596476503555e-20,100985000,101005000
"Sample.1","chr14",101025000,106796859,140,0.0522,0.1001,0.0508,0.1047,NA,NA,NA
"Sample.1","chr15",20062627,22068372,5,-0.3589,0.1694,-0.2477,0.022,1.90484613016136e-19,22068372,22068372
"Sample.1","chr15",22569121,101875595,803,0.0874,0.1034,0.0872,0.096,NA,NA,NA
"Sample.1","chr16",40000,34219665,495,0.1392,0.103,0.1428,0.1003,0,34219665,34430420
"Sample.1","chr16",34430420,90159173,571,-0.3643,0.165,-0.3425,0.1536,NA,NA,NA
"Sample.1","chr17",120000,83168721,1265,0.0614,0.1019,0.0626,0.0974,NA,NA,NA
"Sample.1","chr18",80000,80206643,417,0.1274,0.1055,0.1279,0.0973,NA,NA,NA
"Sample.1","chr19",175000,4080000,148,0.183,0.0956,0.1901,0.0814,3.49627007614361e-133,4050000,4165000
"Sample.1","chr19",4125000,12760000,193,-0.2584,0.2001,-0.2396,0.2086,2.16774691596769e-10,12675000,12780000
"Sample.1","chr19",12780000,13390000,17,0.0898,0.1579,0.0826,0.0555,1.73596067425098e-15,13215000,13750000
"Sample.1","chr19",13620000,16430000,58,-0.3833,0.2164,-0.3365,0.1866,1.17866181057426e-14,16160000,16555000
"Sample.1","chr19",16515000,18045000,37,-0.0565,0.1373,-0.0564,0.1236,4.4919683844591e-44,17985000,18045000
"Sample.1","chr19",18120000,19795000,48,0.304,0.0977,0.2977,0.0855,2.78201306148384e-39,19795000,20050000
"Sample.1","chr19",19945000,34390000,68,-0.0222,0.1473,-0.0066,0.1215,6.05619763719663e-62,34215000,34540000
"Sample.1","chr19",34455000,53560000,414,-0.4073,0.1778,-0.3934,0.1668,9.80317743254485e-21,53540000,53560000
"Sample.1","chr19",53605000,53820000,9,-0.9966,0.1602,-0.9652,0.1605,3.32404898434228e-14,53820000,53895000
