"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",677994,12660000,308,-0.0701,0.157,-0.0649,0.1572,3.89670891087766e-06,12090000,12660000
"Sample.1","chr1",12765000,13640000,5,-0.3493,0.0818,-0.3206,0.0892,1.50818750477063e-58,13640000,14035000
"Sample.1","chr1",13720000,108915000,923,0.1103,0.2094,0.1028,0.204,7.71242125631549e-48,108430000,109000000
"Sample.1","chr1",109000000,110480000,33,-0.2339,0.11,-0.2039,0.1357,1.5048771827978e-07,110375000,110480000
"Sample.1","chr1",110555000,110915000,5,-0.5316,0.0903,-0.5357,0.0618,2.5411636656133e-05,110915000,111210000
"Sample.1","chr1",111050000,119465000,78,-0.2184,0.1396,-0.2166,0.1242,1.40459573477298e-30,119250000,119465000
"Sample.1","chr1",119640000,121345000,12,0.2688,0.0739,0.2693,0.0785,3.52054129660880e-09,121345000,143675000
"Sample.1","chr1",121743230,152075000,88,0.0107,0.1345,0.0073,0.1254,3.02348715220834e-28,152035000,152145000
"Sample.1","chr1",152145000,153485000,19,-0.3792,0.1414,-0.4095,0.1683,2.73900329095965e-24,153425000,153535000
"Sample.1","chr1",153535000,157140000,97,-0.0091,0.1399,-0.0064,0.1314,1.39637029375859e-22,156985000,157845000
"Sample.1","chr1",157235000,160855000,41,-0.3194,0.2096,-0.3508,0.2023,1.52051088985593e-18,160350000,161080000
"Sample.1","chr1",160915000,248923211,738,-0.0797,0.1564,-0.0679,0.1416,NA,NA,NA
"Sample.1","chr10",70000,1155000,35,0.19,0.085,0.2166,0.0926,3.70807750982552e-34,1135000,1170000
"Sample.1","chr10",1170000,2190000,19,-0.128,0.0991,-0.14,0.1082,2.59204034543838e-22,2190000,2560000
"Sample.1","chr10",2405000,31515000,248,0.2683,0.1671,0.2698,0.168,1.73587908349626e-84,31370000,31765000
"Sample.1","chr10",31765000,35510000,31,0.9257,0.2298,0.916,0.226,1.73589127809381e-114,35380000,35620000
"Sample.1","chr10",35620000,80230000,303,0.1083,0.1871,0.0959,0.1629,2.20812394222542e-21,79595000,80405000
"Sample.1","chr10",80305000,86420000,23,-0.1984,0.1427,-0.2167,0.1086,6.76664850353741e-13,85895000,86805000
"Sample.1","chr10",86495000,104405000,219,0.0345,0.1423,0.0412,0.1466,2.09490585624519e-13,104290000,104405000
"Sample.1","chr10",104560000,109665000,12,-0.2963,0.1087,-0.2835,0.1193,5.32708389167364e-07,109180000,110330000
"Sample.1","chr10",109900000,133625233,285,-0.0386,0.1527,-0.0201,0.1457,NA,NA,NA
"Sample.1","chr11",130000,4135000,129,-0.4241,0.184,-0.3959,0.1738,8.31469957312187e-24,4005000,4270000
"Sample.1","chr11",4270000,5480000,12,-1.0074,0.1932,-0.9947,0.1718,4.32534779431797e-14,5245000,5480000
"Sample.1","chr11",5550000,6710000,17,-0.5732,0.105,-0.5441,0.0923,7.06325695050345e-09,6605000,6970000
"Sample.1","chr11",6790000,8005000,14,-0.8875,0.175,-0.8554,0.1898,1.02342656817922e-08,7695000,8460000
"Sample.1","chr11",8055000,18230000,110,-0.5482,0.1896,-0.5219,0.1863,3.04686270292079e-196,18165000,18290000
"Sample.1","chr11",18290000,70922848,526,0.0668,0.1962,0.093,0.1917,1.38109711066446e-240,70855000,70922848
"Sample.1","chr11",71097848,78685000,119,-0.5822,0.1728,-0.5774,0.1467,1.06765097725147e-10,78375000,78800000
"Sample.1","chr11",78800000,82565000,9,-0.997,0.1335,-0.988,0.0331,0.00693686353714809,81910000,86085000
"Sample.1","chr11",82785000,135013311,433,-0.6955,0.2365,-0.6626,0.2124,NA,NA,NA
"Sample.1","chr12",55000,4880000,68,-0.0739,0.1493,-0.0705,0.161,2.02665468431369e-55,4725000,5105000
"Sample.1","chr12",4995000,9710000,87,-0.548,0.2067,-0.5068,0.1754,8.28817297748339e-10,9540000,9810000
"Sample.1","chr12",9810000,10190000,7,-1.087,0.1724,-1.0321,0.1595,9.88458442966689e-16,10150000,10215000
"Sample.1","chr12",10215000,13070000,31,-0.5934,0.1348,-0.5939,0.1209,1.64059276782486e-13,13020000,13070000
"Sample.1","chr12",13115000,13825000,5,-1.084,0.1114,-1.0577,0.1195,9.1710637093694e-09,13825000,14460000
"Sample.1","chr12",14210000,27575000,77,-0.4844,0.2163,-0.5164,0.2041,1.01901129915704e-24,27490000,27575000
"Sample.1","chr12",27670000,29260000,9,0.2891,0.0827,0.3018,0.1378,7.68288694506212e-05,29260000,30505000
"Sample.1","chr12",29435000,33730000,34,0.5652,0.1738,0.5789,0.1389,2.75137237804364e-08,32820000,34090000
"Sample.1","chr12",34090000,38720000,9,0.1939,0.1137,0.1957,0.1694,1.04980187174392e-10,38720000,40010000
"Sample.1","chr12",39170000,54575000,195,-0.1502,0.1617,-0.1405,0.1453,5.63115518901275e-08,54505000,54615000
"Sample.1","chr12",54615000,55345000,6,-0.5592,0.13,-0.5411,0.1367,4.06575918252301e-08,55130000,55715000
"Sample.1","chr12",55565000,71895000,152,-0.1768,0.1497,-0.1703,0.1227,2.95408678003143e-09,71790000,72160000
"Sample.1","chr12",71995000,74940000,8,-0.54,0.2003,-0.593,0.1945,6.87224471500879e-05,73540000,75895000
"Sample.1","chr12",75265000,125130000,449,-0.2485,0.167,-0.2232,0.1526,7.91237352625897e-28,125040000,125755000
"Sample.1","chr12",125170000,130745000,40,-0.56,0.1492,-0.5837,0.1519,2.63274198167454e-29,130630000,130820000
