"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,1490000,42,-0.728700194278994
"2","Sample.1","chr1",1520000,248923211,2212,0.168699805721006
"3","Sample.1","chr10",125000,131965000,1072,0.0769998057210062
"4","Sample.1","chr10",132005000,133625233,69,-0.185000194278994
"5","Sample.1","chr11",145000,3795000,120,-0.282900194278994
"6","Sample.1","chr11",3825000,78190000,781,0.0128998057210062
"7","Sample.1","chr11",78270000,116170000,204,0.372699805721006
"8","Sample.1","chr11",116345000,134993311,239,0.0768998057210062
"9","Sample.1","chr12",70000,131770000,1169,0.0706998057210062
"10","Sample.1","chr12",131795000,131945000,9,-0.181800194278994
"11","Sample.1","chr12",131985000,132095000,5,0.0560998057210062
"12","Sample.1","chr12",132125000,133222655,51,-0.195200194278994
"13","Sample.1","chr13",18679053,21415000,29,0.0868998057210063
"14","Sample.1","chr13",21530000,37110000,121,0.469399805721006
"15","Sample.1","chr13",37330000,66625000,145,-0.339600194278994
"16","Sample.1","chr13",67040000,113535000,260,0.544599805721006
"17","Sample.1","chr13",113560000,114332164,23,0.132199805721006
"18","Sample.1","chr14",19770857,21735000,29,0.193299805721006
"19","Sample.1","chr14",21880000,22530000,11,0.527899805721006
"20","Sample.1","chr14",22565000,24430000,50,0.120599805721006
"21","Sample.1","chr14",24505000,30585000,20,0.413299805721006
"22","Sample.1","chr14",30745000,37425000,47,0.146199805721006
"23","Sample.1","chr14",37595000,38325000,6,-0.344700194278994
"24","Sample.1","chr14",38750000,57330000,92,0.0127998057210062
"25","Sample.1","chr14",57490000,106751859,552,-0.413700194278994
"26","Sample.1","chr15",20232279,101850595,770,-0.0466001942789938
"27","Sample.1","chr16",40000,32060000,460,-0.575100194278994
"28","Sample.1","chr16",32732298,51250000,57,0.104999805721006
"29","Sample.1","chr16",51455000,90149173,497,-0.562500194278994
"30","Sample.1","chr17",130000,765000,17,0.0600998057210062
"31","Sample.1","chr17",785000,10400000,223,-0.517700194278994
"32","Sample.1","chr17",10580000,16315000,33,0.745999805721006
"33","Sample.1","chr17",16365000,22586840,71,0.497999805721006
"34","Sample.1","chr17",27112990,46015000,288,-0.0277001942789938
"35","Sample.1","chr17",46080000,46790000,5,0.248499805721006
"36","Sample.1","chr17",46830000,55145000,110,-0.0448001942789937
"37","Sample.1","chr17",55290000,56185000,7,0.348599805721006
"38","Sample.1","chr17",56405000,68315000,123,0.00509980572100625
"39","Sample.1","chr17",68360000,72955000,27,0.322699805721006
