"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",692994,38625000,542,-0.393,0.1483,-0.3784,0.1419,0,38625000,38625000
"Sample.1","chr1",38750000,208300000,1134,0.311,0.1541,0.3058,0.1493,0,208300000,208300000
"Sample.1","chr1",208500000,247350000,307,-0.3963,0.1575,-0.3854,0.1621,1.27170945934141e-10,247075000,247425000
"Sample.1","chr1",247425000,248600000,12,-0.7229,0.1278,-0.7034,0.1315,1.46573306427871e-07,248600000,248750000
"Sample.1","chr1",248675000,248923211,5,-0.3061,0.2079,-0.1907,0.1366,NA,NA,NA
"Sample.1","chr10",55000,80725000,591,-0.3896,0.1544,-0.3771,0.1497,2.40825070328626e-06,80175000,83725000
"Sample.1","chr10",81350000,86325000,14,-0.622,0.1594,-0.611,0.1062,3.469664348102e-08,85200000,86675000
"Sample.1","chr10",86425000,133645233,443,-0.3755,0.1444,-0.3714,0.1448,NA,NA,NA
"Sample.1","chr11",130000,50535674,400,0.102,0.1039,0.1035,0.0883,3.56718337206554e-15,50050000,55825000
"Sample.1","chr11",55087537,56700000,7,-0.2419,0.2247,-0.2457,0.2216,8.71349086463753e-13,55900000,57000000
"Sample.1","chr11",57000000,135013311,717,0.0758,0.1056,0.0752,0.0954,NA,NA,NA
"Sample.1","chr12",55000,133207655,1060,0.0991,0.109,0.0985,0.1,NA,NA,NA
"Sample.1","chr13",18629053,47200000,227,0.144,0.1107,0.1474,0.1093,8.03067289485666e-203,47200000,47725000
"Sample.1","chr13",47725000,61850000,58,-0.3862,0.1439,-0.3809,0.1365,1.86972613242944e-282,61000000,61850000
"Sample.1","chr13",63100000,114327164,235,0.1745,0.0948,0.1751,0.0846,NA,NA,NA
"Sample.1","chr14",19106322,71050000,357,0.1171,0.1105,0.117,0.1017,0,71050000,71050000
"Sample.1","chr14",71175000,90275000,138,-0.415,0.1422,-0.4122,0.1183,5.05429155695595e-321,90150000,90275000
"Sample.1","chr14",90325000,106841859,219,0.0777,0.0999,0.0761,0.092,NA,NA,NA
"Sample.1","chr15",20012627,22279121,8,-0.3669,0.1803,-0.3272,0.1349,2.70677635881441e-35,22039251,22279121
"Sample.1","chr15",22554121,101890595,713,0.0885,0.0987,0.0898,0.0923,NA,NA,NA
"Sample.1","chr16",55000,10200000,125,0.1301,0.0765,0.1244,0.0807,4.32551450540206e-10,10075000,10450000
"Sample.1","chr16",10300000,10675000,5,-0.1165,0.1375,-0.1599,0.2088,1.22743897802538e-07,10575000,10775000
"Sample.1","chr16",10725000,34219665,226,0.1654,0.1033,0.1684,0.097,4.23626943175757e-233,34219665,34219665
"Sample.1","chr16",34430420,51900000,57,-0.3951,0.1556,-0.3892,0.1477,2.31832729776013e-07,51275000,52150000
"Sample.1","chr16",52150000,52850000,5,-0.7852,0.1902,-0.8656,0.0789,2.57130697994682e-07,52625000,53225000
"Sample.1","chr16",53075000,90139173,381,-0.375,0.1533,-0.3624,0.1468,NA,NA,NA
"Sample.1","chr17",130000,83148721,939,0.0572,0.0995,0.0589,0.0901,NA,NA,NA
"Sample.1","chr18",80000,80231643,413,0.1309,0.1054,0.1349,0.1011,NA,NA,NA
"Sample.1","chr19",180000,3925000,74,0.188,0.0695,0.2003,0.0644,3.25882951971117e-71,3925000,4025000
"Sample.1","chr19",3975000,14600000,173,-0.2402,0.1997,-0.2493,0.2109,1.9490591755369e-12,14525000,14700000
"Sample.1","chr19",14700000,15050000,6,-0.8801,0.2814,-0.8283,0.2884,2.28974217912315e-06,14900000,15175000
"Sample.1","chr19",15125000,16425000,22,-0.4004,0.1926,-0.3715,0.1882,8.61432133528617e-13,16200000,16525000
"Sample.1","chr19",16475000,18025000,30,-0.0551,0.137,-0.0576,0.1152,3.79321877405711e-35,17975000,18025000
"Sample.1","chr19",18075000,19800000,33,0.3103,0.0908,0.2892,0.0746,1.28399226154266e-31,19725000,19950000
"Sample.1","chr19",19950000,34425000,74,-0.0211,0.1462,0.0013,0.1518,7.57086315013284e-68,34300000,34600000
"Sample.1","chr19",34500000,58578808,408,-0.421,0.1839,-0.388,0.1593,NA,NA,NA
"Sample.1","chr2",105000,46825000,397,-0.3603,0.148,-0.3429,0.1446,0,46825000,46825000
"Sample.1","chr2",46875000,49125000,22,-2.4202,0.1111,-2.4001,0.1106,0,49125000,49125000
"Sample.1","chr2",49800000,233550000,1114,-0.3725,0.1473,-0.3659,0.1433,2.049065743523e-08,233275000,234000000
"Sample.1","chr2",233675000,234875000,13,-0.6369,0.2104,-0.5979,0.1951,1.96840376311455e-14,234500000,235025000
"Sample.1","chr2",234975000,242116765,118,-0.2992,0.1326,-0.292,0.131,NA,NA,NA
"Sample.1","chr20",158168,62575000,534,0.0859,0.1085,0.0923,0.0982,1.28992778244651e-76,62500000,62575000
"Sample.1","chr20",62625000,63625000,21,-0.3656,0.0878,-0.3541,0.0911,7.40638327744628e-27,63625000,63625000
