"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",692994,1475000,15,-0.6354,0.277,-0.7398,0.1242,1.8390645153142e-24,1325000,1475000
"Sample.1","chr1",1525000,3775000,43,-0.1495,0.0793,-0.1521,0.0606,6.48852752300154e-133,3775000,3925000
"Sample.1","chr1",3825000,248923211,1942,0.1652,0.1599,0.1612,0.1728,NA,NA,NA
"Sample.1","chr10",55000,133645233,1048,0.0422,0.1552,0.0501,0.1582,NA,NA,NA
"Sample.1","chr11",130000,3275000,61,-0.3021,0.1339,-0.2953,0.1353,5.03682294512953e-59,3075000,3575000
"Sample.1","chr11",3450000,78675000,659,-0.0103,0.1316,-0.0222,0.1277,6.0116692791729e-232,78600000,78750000
"Sample.1","chr11",78750000,117700000,214,0.3375,0.1456,0.324,0.1338,4.70315063761849e-35,117425000,117775000
"Sample.1","chr11",117775000,121400000,55,0.0707,0.1064,0.059,0.1012,4.04728391216219e-10,121275000,121400000
"Sample.1","chr11",121500000,122350000,9,0.3204,0.0737,0.3409,0.0947,1.72397872305555e-15,122350000,122725000
"Sample.1","chr11",122525000,135013311,126,0.0226,0.1522,0.0268,0.1499,NA,NA,NA
"Sample.1","chr12",55000,132075000,1038,0.0524,0.1817,0.0542,0.1829,3.98770282094139e-25,131825000,132175000
"Sample.1","chr12",132125000,133207655,22,-0.2323,0.1332,-0.2412,0.106,NA,NA,NA
"Sample.1","chr13",18629053,21725000,33,0.0965,0.1219,0.0963,0.1108,4.08579296755318e-39,21625000,21950000
"Sample.1","chr13",21850000,36975000,116,0.4461,0.135,0.4494,0.1528,0.0445234849075843,32350000,36975000
"Sample.1","chr13",37025000,37100000,2,0.1475,0.0231,0.1475,0.0243,0.000124128932235066,37100000,37350000
"Sample.1","chr13",37350000,49500000,90,-0.3442,0.1497,-0.3266,0.1437,8.54937584618103e-06,49250000,49625000
"Sample.1","chr13",49575000,49975000,6,-0.6751,0.1862,-0.7345,0.1488,1.79125135759356e-08,49775000,50075000
"Sample.1","chr13",50075000,66625000,42,-0.3189,0.125,-0.3117,0.1102,6.94786037735141e-199,66625000,66625000
"Sample.1","chr13",67075000,113525000,220,0.5383,0.1755,0.5375,0.1983,5.39204453579063e-20,113425000,113525000
"Sample.1","chr13",113575000,114327164,11,0.124,0.0765,0.1186,0.0811,NA,NA,NA
"Sample.1","chr14",19106322,21650000,25,0.1413,0.1008,0.1447,0.0797,2.16724677583819e-10,21550000,21825000
"Sample.1","chr14",21750000,22525000,8,0.4159,0.0998,0.4405,0.0956,2.63768038049103e-25,22525000,22525000
"Sample.1","chr14",22575000,24525000,30,0.0977,0.0685,0.0832,0.0809,1.09990531776958e-10,24375000,26375000
"Sample.1","chr14",24750000,34325000,36,0.309,0.1542,0.3515,0.1588,1.27907869981917e-29,33875000,34550000
"Sample.1","chr14",34475000,57150000,123,-0.01,0.1412,-8e-04,0.1546,6.49264721186123e-145,56950000,57400000
"Sample.1","chr14",57300000,106841859,492,-0.4248,0.1633,-0.4252,0.1601,NA,NA,NA
"Sample.1","chr15",20012627,101890595,721,-0.067,0.1473,-0.0753,0.1609,NA,NA,NA
"Sample.1","chr16",55000,31900000,346,-0.5504,0.1652,-0.5626,0.1613,4.8277981381664e-18,31475000,32550000
"Sample.1","chr16",32100000,34219665,10,-0.2209,0.2095,-0.2064,0.2019,6.21012104751754e-08,33057298,34867311
"Sample.1","chr16",34430420,51275000,54,0.0751,0.1311,0.09,0.1576,2.61237803331507e-141,51275000,51500000
"Sample.1","chr16",51500000,90139173,389,-0.5467,0.1723,-0.5596,0.1736,NA,NA,NA
"Sample.1","chr17",130000,725000,10,0.0771,0.1134,0.0347,0.0825,3.97793193935525e-49,725000,725000
"Sample.1","chr17",775000,10425000,146,-0.5421,0.127,-0.555,0.121,0,10425000,10425000
"Sample.1","chr17",10550000,16300000,38,0.7222,0.18,0.7414,0.1949,5.18540114603364e-16,15825000,16500000
"Sample.1","chr17",16375000,22631840,77,0.4778,0.1223,0.4677,0.1234,2.82409874485775e-224,22631840,27092990
"Sample.1","chr17",27092990,45975000,246,-0.0507,0.1272,-0.0584,0.1279,1.01193315319472e-05,45825000,45975000
"Sample.1","chr17",46050000,46500000,5,0.2509,0.1465,0.2012,0.1313,0.00792375313917702,46125000,47750000
"Sample.1","chr17",46775000,65600000,189,-0.0168,0.1601,-0.0447,0.1313,0.00144512136229184,63875000,66375000
"Sample.1","chr17",65775000,66850000,8,0.1852,0.1668,0.2031,0.1814,0.000174234005027413,66375000,67025000
