"","value"
"chr1-0001",-0.0754452066447726
"chr1-0002",0.0884757747183076
"chr1-0003",-0.0724589753230024
"chr1-0004",-0.377440491858732
"chr1-0005",-0.293763563256633
"chr1-0006",-0.320232294535425
"chr1-0007",-0.276877853276774
"chr1-0008",-0.276523666291379
"chr1-0009",-0.399674308013716
"chr1-0010",-0.32305329600206
"chr1-0011",-0.322849416028172
"chr1-0012",-0.322856861508041
"chr1-0013",-0.205568884225705
"chr1-0014",-0.286337785252788
"chr1-0015",-0.291587418219749
"chr1-0016",-0.32095037932653
"chr1-0017",-0.305029349678434
"chr1-0018",-0.270736262659334
"chr1-0019",-0.202403011363649
"chr1-0020",-0.190287876130708
"chr1-0021",-0.204998481150374
"chr1-0022",-0.335167557126059
"chr1-0023",-0.287024193450835
"chr1-0024",-0.326520749879836
"chr1-0025",-0.314680904387074
"chr1-0026",-0.304638081774923
"chr1-0027",-0.214921595676775
"chr1-0028",-0.289088576597994
"chr1-0029",-0.230931980103025
"chr1-0030",-0.234476652702471
"chr1-0031",-0.276579668958087
"chr1-0032",-0.195402475534035
"chr1-0033",-0.268560675375531
"chr1-0034",-0.297534038106225
"chr1-0035",-0.329304325708909
"chr1-0036",-0.195500299590296
"chr1-0037",-0.332282826127324
"chr1-0038",-0.255139160271294
"chr1-0039",-0.347410111416506
"chr1-0040",-0.27109929055804
"chr1-0041",-0.306681560150321
"chr1-0042",-0.349141148656117
"chr1-0043",-0.25155496071701
"chr1-0044",-0.338339784961527
"chr1-0045",-0.268858130572867
"chr1-0046",-0.233450779754198
"chr1-0047",-0.321028147513032
"chr1-0048",-0.316962705124707
"chr1-0049",-0.245802696830505
"chr1-0050",-0.220809026589476
"chr1-0051",-0.305140644426446
"chr1-0052",-0.297946848554264
"chr1-0053",-0.329379188482009
"chr1-0054",-0.29529270649531
"chr1-0055",-0.18483515990601
"chr1-0056",-0.266687862988515
"chr1-0057",-0.256511468201853
"chr1-0058",-0.349867179414586
"chr1-0059",-0.277117123151875
"chr1-0060",-0.219510538362385
"chr1-0061",-0.259090133457535
"chr1-0062",-0.330423206689467
"chr1-0063",-0.367178330317461
"chr1-0064",-0.318567007719993
"chr1-0065",-0.33681213231065
"chr1-0066",-0.137464185265585
"chr1-0067",-0.339894632466309
"chr1-0068",-0.250972482059423
"chr1-0069",-0.28793447102625
"chr1-0070",-0.327734102688386
"chr1-0071",-0.19672614549695
"chr1-0072",-0.198186099971457
"chr1-0073",-0.259249170483007
"chr1-0074",-0.369393514492686
"chr1-0075",-0.142969194934647
"chr1-0076",-0.146330016472962
"chr1-0077",-0.174286290995994
"chr1-0078",-0.239806767128878
"chr1-0079",-0.348821182887941
"chr1-0080",-0.337659949822353
"chr1-0081",-0.332007165296537
"chr1-0082",-0.319318591652347
"chr1-0083",-0.263786780612479
"chr1-0084",-0.212399767980569
"chr1-0085",-0.280809639517648
"chr1-0086",-0.273325846233215
"chr1-0087",-0.224927773902656
"chr1-0088",-0.181556093028029
"chr1-0089",-0.21420977523159
"chr1-0090",-0.25368412775422
"chr1-0091",-0.123374834337718
"chr1-0092",-0.336354998371716
"chr1-0093",-0.115046877635104
"chr1-0094",-0.278944631326565
"chr1-0095",-0.306726425454917
"chr1-0096",-0.280078726648514
"chr1-0097",-0.242735855647921
"chr1-0098",-0.126960342838317
"chr1-0099",-0.253858274840658
"chr1-0100",-0.256992351171917
"chr1-0101",-0.11915964882782
"chr1-0102",-0.308212538652153
"chr1-0103",-0.289544668160223
"chr1-0104",-0.169999206636336
"chr1-0105",-0.164731610349981
"chr1-0106",-0.311791282640739
"chr1-0107",-0.210933223841157
"chr1-0108",-0.154484172410306
"chr1-0109",-0.398037111349419
"chr1-0110",-0.274419320103758
"chr1-0111",-0.232010554109975
"chr1-0112",-0.193563028929818
"chr1-0113",-0.14262248430987
"chr1-0114",-0.178968157924993
"chr1-0115",-0.178660806456906
"chr1-0116",-0.239839398921333
"chr1-0117",-0.207373939949874
"chr1-0118",-0.12083217663851
"chr1-0119",-0.314519427113521
"chr1-0120",-0.150433860777723
"chr1-0121",-0.0997466764557515
"chr1-0122",-0.251205826837528
"chr1-0123",-0.271228705395319
"chr1-0124",-0.199423891262434
"chr1-0125",-0.208612689343779
"chr1-0126",-0.281225807790698
"chr1-0127",-0.27407197375108
"chr1-0128",-0.167264392493248
"chr1-0129",-0.294435129809376
"chr1-0130",-0.289756995087805
"chr1-0131",-0.192472809649491
"chr1-0132",-0.196883394685308
"chr1-0133",-0.133365483611072
"chr1-0134",-0.281429428585349
"chr1-0135",-0.292087011230425
"chr1-0136",-0.467117032828227
"chr1-0137",-0.202183431414825
"chr1-0138",-0.353946663634426
"chr1-0139",-0.403934505988203
"chr1-0140",-0.194255556006629
"chr1-0141",-0.155820580009069
"chr1-0142",-0.268380596146752
"chr1-0143",-0.206957689618911
"chr1-0144",-0.266811066591876
"chr1-0145",-0.370073029816897
"chr1-0146",-0.207963244396908
"chr1-0147",-0.232060764424378
"chr1-0148",-0.215263533326903
"chr1-0149",-0.111973355065577
"chr1-0150",-0.292599544294407
"chr1-0151",-0.357433281406984
"chr1-0152",-0.266878824538545
"chr1-0153",-0.0262924186979993
"chr1-0154",-0.296472824051131
"chr1-0155",-0.262867461411419
"chr1-0156",-0.283267511645983
"chr1-0157",-0.240563908983605
"chr1-0158",-0.249796153909022
"chr1-0159",-0.248494491999386
"chr1-0160",-0.301811378186424
"chr1-0161",-0.220925398298833
"chr1-0162",-0.271512253148475
"chr1-0163",-0.280217377498159
"chr1-0164",-0.161723588354406
"chr1-0165",-0.188519278003187
"chr1-0166",-0.303007282540538
"chr1-0167",-0.282091762009514
"chr1-0168",-0.302239366502716
"chr1-0169",-0.266895404955302
"chr1-0170",-0.284951030561702
"chr1-0171",-0.257278229714643
"chr1-0172",-0.351437826780778
"chr1-0173",-0.264021270975357
"chr1-0174",-0.286902240727048
"chr1-0175",-0.268161062414738
"chr1-0176",-0.192281531227677
"chr1-0177",-0.221485401328744
"chr1-0178",-0.260339144548163
"chr1-0179",-0.320727282517853
"chr1-0180",-0.240647901089548
"chr1-0181",-0.202663674585667
"chr1-0182",-0.260410385460942
"chr1-0183",-0.194422949095207
"chr1-0184",-0.157706772204774
"chr1-0185",-0.0752269780552838
"chr1-0186",-0.173369828564073
"chr1-0187",-0.249425798036704
"chr1-0188",-0.211699306953044
"chr1-0189",-0.357186022767318
"chr1-0190",-0.0766339215817126
"chr1-0191",-0.0953411056025102
"chr1-0192",-0.211893890570205
"chr1-0193",-0.297389653049696
"chr1-0194",-0.2013485059529
"chr1-0195",-0.194637515022528
"chr1-0196",-0.161243909707393
"chr1-0197",-0.287329553867784
"chr1-0198",-0.231837751140414
"chr1-0199",-0.440489860485651
"chr1-0200",-0.193820232614191
"chr1-0201",-0.376822759582681
"chr1-0202",-0.254802945742113
"chr1-0203",-0.154665906891454
"chr1-0204",-0.151770184087335
"chr1-0205",-0.176287708413326
"chr1-0206",-0.310886641219245
"chr1-0207",-0.295248025238783
"chr1-0208",-0.257576411857159
"chr1-0209",-0.220506178630365
"chr1-0210",-0.153670227146899
"chr1-0211",-0.176467007678081
"chr1-0212",-0.300871317920859
"chr1-0213",-0.385501795580137
"chr1-0214",-0.135048736470752
"chr1-0215",-0.158016590815264
"chr1-0216",-0.269248662356419
"chr1-0217",-0.283330746599111
"chr1-0218",-0.308070457018027
"chr1-0219",-0.239401807480665
"chr1-0220",-0.181663680522152
"chr1-0221",-0.209929283192969
"chr1-0222",-0.177392965555565
"chr1-0223",-0.177980046093071
"chr1-0224",-0.362271416276785
"chr1-0225",-0.230600386171995
"chr1-0226",-0.293143453189393
"chr1-0227",-0.245281511773455
"chr1-0228",-0.206928723761421
"chr1-0229",-0.240758730841951
"chr1-0230",-0.304614134049574
"chr1-0231",-0.29056576230781
"chr1-0232",-0.184232958806308
"chr1-0233",-0.0896359025555904
"chr1-0234",0.0202846186511141
"chr1-0235",0.0740096805724807
"chr1-0236",0.152956131738483
"chr1-0237",0.241927963430207
"chr1-0238",0.0336191660781538
"chr1-0239",0.102558199617998
"chr1-0240",-0.196846143263507
"chr1-0241",-0.314207036143548
"chr1-0242",-0.25368656490816
"chr1-0243",-0.260855168887742
"chr1-0244",-0.299104525465017
"chr1-0245",-0.261976314216092
"chr1-0246",-0.193934505207174
"chr1-0247",-0.267518771987838
"chr1-0248",-0.334193142651964
"chr1-0249",-0.24315376360763
"chr1-0250",-0.221855192179238
"chr1-0251",-0.170627336783619
"chr1-0252",-0.11499841541564
"chr1-0253",-0.237853136177211
"chr1-0254",-0.203054183931993
"chr1-0255",-0.177638990120022
"chr1-0256",-0.324317917418
"chr1-0257",-0.25849523288003
"chr1-0258",-0.376597620658418
"chr1-0259",-0.228767274740599
"chr1-0260",-0.331826441587491
"chr1-0261",-0.296597826403964
"chr1-0262",-0.345266683110413
"chr1-0263",-0.193250158166805
"chr1-0264",-0.283937950112379
"chr1-0265",-0.208733794395142
"chr1-0266",-0.190970891027774
"chr1-0267",-0.177383082263147
"chr1-0268",-0.207822581587603
"chr1-0269",0.0311665371829228
"chr1-0270",-0.17727340074366
"chr1-0271",-0.0787045118613157
"chr1-0272",-0.254646680343605
"chr1-0273",-0.308805772027845
"chr1-0274",-0.243274296647366
"chr1-0275",-0.144309366531061
"chr1-0276",-0.106253602517769
"chr1-0277",-0.189937562922275
"chr1-0278",-0.246480944381364
"chr1-0279",-0.172839500647647
"chr1-0280",-0.324971366972758
"chr1-0281",-0.128175689457636
"chr1-0282",-0.217362056150471
"chr1-0283",-0.197613890994953
"chr1-0284",-0.25469737327264
"chr1-0285",-0.203414639192441
"chr1-0286",-0.255561747380215
"chr1-0287",-0.215486177865849
"chr1-0288",-0.187845164900633
"chr1-0289",-0.203863331264226
"chr1-0290",-0.196867581251548
"chr1-0291",-0.205056278934544
"chr1-0292",-0.333403047700989
"chr1-0293",-0.227280740201244
"chr1-0294",-0.228857687333233
"chr1-0295",-0.314842364021376
"chr1-0296",-0.158275635970733
"chr1-0297",-0.255694273027794
"chr1-0298",-0.306922329661956
"chr1-0299",-0.102261149937541
"chr1-0300",-0.310710994527215
"chr1-0301",-0.249022970441822
"chr1-0302",-0.225894293230169
"chr1-0303",-0.250054385542081
"chr1-0304",-0.231792648446101
"chr1-0305",-0.19149127822933
"chr1-0306",-0.362030914321887
"chr1-0307",-0.187816001568459
"chr1-0308",-0.284827942712825
"chr1-0309",-0.306381997834891
"chr1-0310",-0.281127885111043
"chr1-0311",-0.218606648292973
"chr1-0312",-0.206976800071624
"chr1-0313",-0.173543164425116
"chr1-0314",-0.219874719961594
"chr1-0315",-0.335404672862984
"chr1-0316",-0.243921473867144
"chr1-0317",-0.273051854456075
"chr1-0318",-0.195686601014198
"chr1-0319",-0.24831293894549
"chr1-0320",-0.230583598878062
"chr1-0321",-0.206602566526241
"chr1-0322",-0.123010706375054
"chr1-0323",-0.26475662898639
"chr1-0324",-0.21797125354975
"chr1-0325",-0.239979043726316
"chr1-0326",-0.297546032503146
"chr1-0327",-0.2336928208897
"chr1-0328",-0.208920441359203
"chr1-0329",-0.279155847295898
"chr1-0330",-0.29323887059024
"chr1-0331",-0.25324360504243
"chr1-0332",-0.326331607787018
"chr1-0333",-0.276191063541453
"chr1-0334",-0.190335028974679
"chr1-0335",-0.167111312474014
"chr1-0336",-0.227216301400157
"chr1-0337",-0.261599581646099
"chr1-0338",-0.265678754758994
"chr1-0339",-0.197327014755335
"chr1-0340",-0.387319373719734
"chr1-0341",-0.26543407670694
"chr1-0342",-0.296900381615857
"chr1-0343",-0.229905653153291
"chr1-0344",-0.342789826886346
"chr1-0345",-0.421492742435782
"chr1-0346",-0.260331882927609
"chr1-0347",-0.193785424753901
"chr1-0348",-0.234609044180763
"chr1-0349",-0.176777977603259
"chr1-0350",-0.154629418952845
"chr1-0351",-0.159821671551683
"chr1-0352",-0.22241152102077
"chr1-0353",-0.182880890968152
"chr1-0354",-0.249564953912773
"chr1-0355",-0.166862890502385
"chr1-0356",-0.182867649856387
"chr1-0357",-0.147622540096236
"chr1-0358",-0.279900694401119
"chr1-0359",-0.271439394114583
"chr1-0360",-0.129496747166945
"chr1-0361",-0.151213436135574
"chr1-0362",-0.19481487714759
"chr1-0363",-0.189036110371889
"chr1-0364",-0.274413956154111
"chr1-0365",-0.2458692967751
"chr1-0366",-0.337173606384212
"chr1-0367",-0.257006474022155
"chr1-0368",-0.257038137929301
"chr1-0369",-0.273450886709762
"chr1-0370",-0.354193238038744
"chr1-0371",-0.253255648154307
"chr1-0372",-0.228215149556646
"chr1-0373",-0.222321502313779
"chr1-0374",-0.237546594324109
"chr1-0375",-0.238370839927079
"chr1-0376",-0.291730079093767
"chr1-0377",-0.329862397842707
"chr1-0378",-0.222310788319169
"chr1-0379",-0.290540398479433
"chr1-0380",-0.159973435394995
"chr1-0381",-0.309129753171826
"chr1-0382",-0.26405538591877
"chr1-0383",-0.211874398379939
"chr1-0384",-0.277948179440435
"chr1-0385",-0.378822545403935
"chr1-0386",-0.310408745292643
"chr1-0387",-0.264848337566373
"chr1-0388",-0.263124233296193
"chr1-0389",-0.286743763253402
"chr1-0390",-0.241521341091564
"chr1-0391",-0.233325691104307
"chr1-0392",-0.0936378499078144
"chr1-0393",-0.183932162610463
"chr1-0394",-0.28144010372246
"chr1-0395",-0.262500207691181
"chr1-0396",-0.257709054795667
"chr1-0397",-0.316367355600503
"chr1-0398",-0.267443873781548
"chr1-0399",-0.240578265866044
"chr1-0400",-0.309357425327223
"chr1-0401",-0.191949348939251
"chr1-0402",-0.192955551356703
"chr1-0403",-0.283975408796722
"chr1-0404",-0.259032398793204
"chr1-0405",-0.527076186642058
"chr1-0406",-0.220143387580017
"chr1-0407",-0.329341406572651
"chr1-0408",-0.263204233241566
"chr1-0409",-0.220674280386752
"chr1-0410",-0.427260470721462
"chr1-0411",-0.194233542252499
"chr1-0412",-0.163320981358766
"chr1-0413",-0.274314567278588
"chr1-0414",-0.243970728647939
"chr1-0415",-0.200586578336589
"chr1-0416",-0.33699726886172
"chr1-0417",-0.203703670219385
"chr1-0418",-0.293069491069852
"chr1-0419",-0.249050118446672
"chr1-0420",-0.453662195900243
"chr1-0421",-0.350291757444339
"chr1-0422",-0.474080876882747
"chr1-0423",-0.348942909257843
"chr1-0424",-0.228819721823156
"chr1-0425",-0.2828280837122
"chr1-0426",-0.180060265393963
"chr1-0427",-0.279508081363779
"chr1-0428",-0.239904289604755
"chr1-0429",-0.339702013273423
"chr1-0430",-0.378174808415479
"chr1-0431",-0.265957244554622
"chr1-0432",-0.299917719674177
"chr1-0433",-0.278259065838267
"chr1-0434",-0.330908213955738
"chr1-0435",-0.356408583216678
"chr1-0436",-0.283765333184755
"chr1-0437",-0.165513954042732
"chr1-0438",-0.353391947423433
"chr1-0439",-0.225632498780141
"chr1-0440",-0.214876125745067
"chr1-0441",-0.155545843006497
"chr1-0442",-0.279490600882017
"chr1-0443",-0.257167263484087
"chr1-0444",-0.230864222429865
"chr1-0445",-0.216893068367096
"chr1-0446",-0.251314241955578
"chr1-0447",-0.205539483050882
"chr1-0448",-0.221906103700043
"chr1-0449",-0.211765694139202
"chr1-0450",-0.236517428125196
"chr1-0451",-0.373681569157228
"chr1-0452",-0.240872403224891
"chr1-0453",-0.241522224814219
"chr1-0454",-0.229649848413153
"chr1-0455",-0.206403989041542
"chr1-0456",-0.157244217494293
"chr1-0457",-0.34923087626105
"chr1-0458",-0.215053959100266
"chr1-0459",-0.294089360328546
"chr1-0460",-0.129661384798711
"chr1-0461",-0.221258423005795
"chr1-0462",-0.180812914244239
"chr1-0463",-0.155913587999097
"chr1-0464",-0.175279569022509
"chr1-0465",-0.255604377884451
"chr1-0466",-0.284005396614628
"chr1-0467",-0.384102224765888
"chr1-0468",-0.138178318118171
"chr1-0469",-0.266280134678704
"chr1-0470",-0.389097672244588
"chr1-0471",-0.257618412589037
"chr1-0472",-0.305296977288889
"chr1-0473",-0.242451400627433
"chr1-0474",-0.376823745951179
"chr1-0475",-0.240551502815833
"chr1-0476",-0.213765559503934
"chr1-0477",-0.263411726539205
"chr1-0478",-0.292605791634121
"chr1-0479",-0.23184522320282
"chr1-0480",-0.185068821985728
"chr1-0481",-0.194696978357643
"chr1-0482",-0.185112693343218
"chr1-0483",-0.159459531457975
"chr1-0484",-0.243564369784499
"chr1-0485",-0.248852460913731
"chr1-0486",-0.450862726109621
"chr1-0487",-0.173755313473991
"chr1-0488",-0.187221892588404
"chr1-0489",-0.145069561992385
"chr1-0490",-0.171230649971937
"chr1-0491",-0.199406542359795
"chr1-0492",-0.192327850663713
"chr1-0493",-0.236286959619328
"chr1-0494",-0.223222892386737
"chr1-0495",-0.18466641419324
"chr1-0496",-0.346659459115684
"chr1-0497",-0.291536631623285
"chr1-0498",-0.260896423175963
"chr1-0499",-0.340630748168329
"chr1-0500",-0.255182424972342
"chr1-0501",-0.352482466647985
"chr1-0502",-0.0687508313643909
"chr1-0503",-0.091030205066885
"chr1-0504",-0.229063113153866
"chr1-0505",-0.423614455561855
"chr1-0506",-0.35762914369699
"chr1-0507",-0.324321864912767
"chr1-0508",-0.217495225872241
"chr1-0509",-0.280723209781489
"chr1-0510",-0.274771015428247
"chr1-0511",-0.305853696452048
"chr1-0512",-0.209866071520327
"chr1-0513",-0.227726219556117
"chr1-0514",-0.249975727078974
"chr1-0515",-0.170943665695223
"chr1-0516",-0.161930362486253
"chr1-0517",-0.284611591391374
"chr1-0518",-0.256196017375307
"chr1-0519",-0.398214785621062
"chr1-0520",-0.250154627607879
"chr1-0521",-0.336353175821158
"chr1-0522",-0.225422225705187
"chr1-0523",-0.25860560289028
"chr1-0524",-0.300599130789197
"chr1-0525",-0.251767990256587
"chr1-0526",-0.252461708648418
"chr1-0527",-0.231260495025044
"chr1-0528",-0.241361384058444
"chr1-0529",-0.241700768533501
"chr1-0530",-0.301381116437162
"chr1-0531",-0.31720372254151
"chr1-0532",-0.381386462789737
"chr1-0533",-0.294956273631676
"chr1-0534",-0.254886675652479
"chr1-0535",-0.257752780220915
"chr1-0536",-0.187630984477165
"chr1-0537",-0.29439843568408
"chr1-0538",-0.209127995428475
"chr1-0539",-0.186641024142414
"chr1-0540",-0.249914154676068
"chr1-0541",-0.168464665890724
"chr1-0542",-0.252735186490883
"chr1-0543",-0.318089902247573
"chr1-0544",-0.43509499344422
"chr1-0545",-0.239517693036783
"chr1-0546",-0.272937380712184
"chr1-0547",-0.322474749266518
"chr1-0548",-0.256597650920892
"chr1-0549",-0.210148619078178
"chr1-0550",-0.252392268126549
"chr1-0551",-0.281048205394049
"chr1-0552",-0.227202329336575
"chr1-0553",-0.169168572841227
"chr1-0554",-0.225898733423824
"chr1-0555",-0.199418613522592
"chr1-0556",-0.168549952604191
"chr1-0557",-0.175092300474445
"chr1-0558",-0.203676857145068
"chr1-0559",-0.316354620051399
"chr1-0560",-0.106825630778933
"chr1-0561",-0.194730892359967
"chr1-0562",-0.279179221423349
"chr1-0563",-0.26025377959131
"chr1-0564",-0.300684590430693
"chr1-0565",-0.251646950013422
"chr1-0566",-0.202258454151464
"chr1-0567",-0.301814658868333
"chr1-0568",-0.230332148050339
"chr1-0569",-0.287678501882001
"chr1-0570",-0.170016892927207
"chr1-0571",-0.209190925701992
