"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",692994,1475000,15,-0.7396,0.3488,-0.8906,0.1161,1.77443602713566e-17,1225000,1475000
"Sample.1","chr1",1525000,3775000,43,-0.2329,0.089,-0.2137,0.0966,4.56018605685843e-102,3775000,3875000
"Sample.1","chr1",3825000,227400000,1758,0.1113,0.1603,0.1057,0.1766,2.15844372405115e-74,226925000,227625000
"Sample.1","chr1",227525000,228654182,17,-0.2153,0.1263,-0.2344,0.1344,2.21299605625186e-23,228529182,228850000
"Sample.1","chr1",228725000,248923211,167,0.1728,0.1485,0.1808,0.1475,NA,NA,NA
"Sample.1","chr10",55000,133645233,1048,0.0593,0.1683,0.0647,0.1804,NA,NA,NA
"Sample.1","chr11",130000,3275000,61,-0.2817,0.1347,-0.2824,0.1318,5.10444620607893e-44,3125000,3775000
"Sample.1","chr11",3450000,135013311,1063,0.0352,0.2024,0.0186,0.198,NA,NA,NA
"Sample.1","chr12",55000,8025000,104,-0.5052,0.1677,-0.4791,0.1345,3.69896981318014e-199,7975000,8100000
"Sample.1","chr12",8100000,133207655,956,0.0039,0.1621,-0.001,0.1716,NA,NA,NA
"Sample.1","chr13",18629053,21950000,35,0.075,0.1356,0.0612,0.1362,5.65807440713553e-42,21850000,22100000
"Sample.1","chr13",22100000,37100000,116,0.4341,0.1338,0.4455,0.1414,1.95649995753134e-321,37100000,37100000
"Sample.1","chr13",37350000,66625000,138,-0.2927,0.1628,-0.2816,0.1757,0,66625000,66625000
"Sample.1","chr13",67075000,110425000,164,0.5751,0.175,0.5995,0.1833,9.6322418182867e-25,110050000,110525000
"Sample.1","chr13",110475000,114327164,67,0.3278,0.1115,0.3266,0.1181,NA,NA,NA
"Sample.1","chr14",19106322,57150000,222,0.1191,0.1909,0.1164,0.1796,2.71353441402215e-276,56825000,57300000
"Sample.1","chr14",57300000,106841859,492,-0.3848,0.1669,-0.3872,0.1607,NA,NA,NA
"Sample.1","chr15",20012627,101890595,721,-0.1389,0.1573,-0.1362,0.1659,NA,NA,NA
"Sample.1","chr16",55000,31900000,346,-0.4707,0.1691,-0.4738,0.1806,1.12790452198321e-97,31775000,32100000
"Sample.1","chr16",32100000,51275000,64,0.0033,0.1341,0.0155,0.1514,1.04860956176012e-153,51275000,51500000
"Sample.1","chr16",51500000,90139173,389,-0.6009,0.1733,-0.6092,0.1792,NA,NA,NA
"Sample.1","chr17",130000,725000,10,0.134,0.1515,0.0818,0.0936,4.0315771757251e-52,725000,725000
"Sample.1","chr17",775000,10250000,145,-0.4707,0.1174,-0.4919,0.1089,0,10250000,10250000
"Sample.1","chr17",10425000,16375000,40,0.7065,0.2086,0.732,0.1496,8.08948359462791e-11,15675000,16675000
"Sample.1","chr17",16425000,22631840,76,0.4804,0.1348,0.4602,0.1488,6.45688103851169e-113,22450000,27092990
"Sample.1","chr17",27092990,45975000,246,0.078,0.1344,0.069,0.1264,5.78589243859013e-09,45875000,46125000
"Sample.1","chr17",46050000,46500000,5,0.4539,0.2134,0.4134,0.3175,4.56975591657502e-08,46175000,46825000
"Sample.1","chr17",46775000,51325000,72,0.0736,0.1299,0.0617,0.1134,1.75347774922147e-22,51125000,51925000
"Sample.1","chr17",51550000,56225000,18,0.4296,0.1475,0.4666,0.1312,2.49693187068047e-05,55725000,57425000
"Sample.1","chr17",56425000,68225000,122,0.1983,0.1877,0.1733,0.1704,6.39575938792687e-14,68050000,68325000
"Sample.1","chr17",68275000,72050000,18,0.5653,0.1394,0.6112,0.1492,7.69751151904692e-39,71525000,72225000
"Sample.1","chr17",72225000,83148721,187,0.0938,0.158,0.0857,0.169,NA,NA,NA
"Sample.1","chr18",80000,80231643,413,0.243,0.1543,0.2464,0.1678,NA,NA,NA
"Sample.1","chr19",180000,58578808,820,-0.1214,0.127,-0.125,0.1263,NA,NA,NA
"Sample.1","chr2",105000,242116765,1664,0.0318,0.1805,0.0415,0.1824,NA,NA,NA
