"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,1475000,14,-0.671621419035538
"2","Sample.1","chr1",1525000,3775000,42,-0.120421419035538
"3","Sample.1","chr1",3825000,248923211,1884,0.191778580964462
"4","Sample.1","chr10",105000,131350000,989,0.0780785809644618
"5","Sample.1","chr10",131450000,133620233,40,-0.150321419035538
"6","Sample.1","chr11",155000,3275000,60,-0.284121419035538
"7","Sample.1","chr11",3475000,78675000,640,0.0163785809644618
"8","Sample.1","chr11",78750000,117700000,209,0.368778580964462
"9","Sample.1","chr11",117775000,134988311,188,0.0768785809644618
"10","Sample.1","chr12",80000,132075000,1015,0.0821785809644618
"11","Sample.1","chr12",132125000,133207655,22,-0.202621419035538
"12","Sample.1","chr13",18729053,21725000,30,0.113078580964462
"13","Sample.1","chr13",21850000,37100000,115,0.474278580964462
"14","Sample.1","chr13",37350000,66625000,137,-0.327821419035538
"15","Sample.1","chr13",67075000,113525000,218,0.572678580964462
"16","Sample.1","chr13",113575000,114327164,11,0.144678580964462
"17","Sample.1","chr14",19855857,21650000,23,0.181778580964462
"18","Sample.1","chr14",21775000,22525000,7,0.458978580964462
"19","Sample.1","chr14",22575000,24525000,29,0.128878580964462
"20","Sample.1","chr14",24750000,30400000,15,0.435578580964462
"21","Sample.1","chr14",30575000,57150000,139,0.0548785809644618
"22","Sample.1","chr14",57300000,106841859,478,-0.400921419035538
"23","Sample.1","chr15",20232279,101840595,694,-0.0416214190355382
"24","Sample.1","chr16",55000,33865870,329,-0.535321419035538
"25","Sample.1","chr16",34892311,51275000,54,0.109778580964462
"26","Sample.1","chr16",51500000,90139173,384,-0.526921419035538
"27","Sample.1","chr17",130000,725000,10,0.0949785809644618
"28","Sample.1","chr17",775000,10425000,145,-0.517121419035538
"29","Sample.1","chr17",10550000,16125000,33,0.764178580964462
"30","Sample.1","chr17",16225000,22631840,66,0.513178580964462
"31","Sample.1","chr17",27092990,55200000,322,-0.0192214190355382
"32","Sample.1","chr17",55275000,56425000,10,0.323378580964462
"33","Sample.1","chr17",56650000,68275000,115,0.00617858096446184
"34","Sample.1","chr17",68325000,73225000,29,0.298378580964462
"35","Sample.1","chr17",73275000,83148721,175,-0.100321419035538
"36","Sample.1","chr18",130000,80231643,404,0.0355785809644618
"37","Sample.1","chr19",180000,43775000,544,-0.0412214190355382
"38","Sample.1","chr19",43850000,44450000,11,0.237078580964462
"39","Sample.1","chr19",44550000,58578808,241,-0.0334214190355382
"40","Sample.1","chr2",105000,156050000,1013,0.00787858096446184
"41","Sample.1","chr2",156350000,173800000,106,-0.300421419035538
"42","Sample.1","chr2",173975000,242116765,505,-0.00382141903553816
"43","Sample.1","chr20",158168,64292084,559,0.310578580964462
"44","Sample.1","chr21",10569444,46674992,240,-0.0645214190355382
"45","Sample.1","chr22",16557005,50754234,432,-0.145621419035538
"46","Sample.1","chr3",230000,186850000,1116,0.198878580964462
"47","Sample.1","chr3",186925000,189150000,22,-0.231121419035538
"48","Sample.1","chr3",189275000,192250000,17,0.285578580964462
"49","Sample.1","chr3",192450000,198142780,70,0.0161785809644618
"50","Sample.1","chr4",55000,190061561,926,0.122078580964462
"51","Sample.1","chr5",55000,134525000,680,0.257378580964462
"52","Sample.1","chr5",134575000,135050000,8,-0.127021419035538
"53","Sample.1","chr5",135125000,167800000,249,0.155478580964462
"54","Sample.1","chr5",167900000,181364130,152,-0.163421419035538
"55","Sample.1","chr6",155000,14950000,145,-1.07712141903554
"56","Sample.1","chr6",15125000,32450000,178,-0.443921419035538
"57","Sample.1","chr6",32525000,32725000,5,-1.61252141903554
"58","Sample.1","chr6",32775000,57250000,239,-0.438021419035538
"59","Sample.1","chr6",57876944,84925000,75,0.240378580964462
"60","Sample.1","chr6",85250000,116400000,141,-0.361721419035538
"61","Sample.1","chr6",116475000,170647990,384,0.230878580964462
"62","Sample.1","chr7",55000,6925000,106,-0.316221419035538
"63","Sample.1","chr7",7150000,55575000,294,-0.00432141903553816
"64","Sample.1","chr7",55775000,62803390,11,-0.301421419035538
"65","Sample.1","chr7",63500000,68675000,28,-0.0143214190355382
"66","Sample.1","chr7",69125000,70775000,10,0.253878580964462
"67","Sample.1","chr7",70950000,76725000,45,-0.0961214190355382
"68","Sample.1","chr7",77125000,159242987,555,0.150878580964462
"69","Sample.1","chr8",205000,97475000,585,-0.0115214190355382
"70","Sample.1","chr8",97675000,98125000,7,-0.246821419035538
"71","Sample.1","chr8",98200000,141175000,272,0.0343785809644618
"72","Sample.1","chr8",141225000,145039318,67,-0.283521419035538
"73","Sample.1","chr9",130000,975000,7,-0.660921419035538
"74","Sample.1","chr9",1025000,7075000,28,-0.138421419035538
"75","Sample.1","chr9",7325000,17900000,27,0.120178580964462
"76","Sample.1","chr9",18375000,21600000,14,-0.362121419035538
"77","Sample.1","chr9",21875000,127375000,413,-0.0363214190355382
"78","Sample.1","chr9",127425000,138192359,184,-0.276921419035538
"79","Sample.1","chrX",2518744,42425000,135,-0.669621419035538
"80","Sample.1","chrX",43300000,63106271,74,0.828378580964462
"81","Sample.1","chrX",63975000,119625000,143,-0.685621419035538
"82","Sample.1","chrX",119700000,120050000,5,-1.08752141903554
"83","Sample.1","chrX",120200000,138125000,58,-0.722221419035538
"84","Sample.1","chrX",138950000,152875000,34,1.13627858096446
"85","Sample.1","chrX",152925000,154625000,24,0.785678580964462
"86","Sample.1","chrX",154775000,155640448,5,1.14307858096446
"87","Sample.1","chrY",4518744,21244771,13,-4.04122141903554
