"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,3750000,8,-0.1968,0.0388,-0.1969,0.0461,4.48991041704615e-06,3750000,6250000
"Sample.1","chr1",4250000,38250000,70,-0.3623,0.0876,-0.3554,0.0734,1.51899121028156e-272,38250000,38250000
"Sample.1","chr1",38750000,55250000,33,0.2296,0.0586,0.228,0.058,1.89097617367953e-13,54750000,57750000
"Sample.1","chr1",55750000,92250000,68,0.3934,0.1125,0.3885,0.103,1.63198141755131e-51,91250000,93250000
"Sample.1","chr1",92750000,156750000,82,0.1263,0.1005,0.1188,0.092,5.25661177345733e-43,155750000,157750000
"Sample.1","chr1",157250000,208250000,99,0.349,0.1105,0.3334,0.1181,0,208250000,208250000
"Sample.1","chr1",208750000,248723211,82,-0.3073,0.0722,-0.3088,0.0591,NA,NA,NA
"Sample.1","chr10",255000,74250000,134,0.0761,0.0846,0.0679,0.0892,0,74250000,74250000
"Sample.1","chr10",74750000,133595233,118,-0.3326,0.077,-0.3291,0.0659,NA,NA,NA
"Sample.1","chr11",280000,134788311,239,0.0932,0.0763,0.0898,0.0785,NA,NA,NA
"Sample.1","chr12",255000,133132655,255,0.1035,0.0962,0.0923,0.0836,NA,NA,NA
"Sample.1","chr13",18704053,47250000,58,0.1044,0.0764,0.1116,0.0761,3.3169133117994e-93,47250000,47750000
"Sample.1","chr13",47750000,63000000,24,-0.2996,0.0913,-0.2902,0.0593,2.48431241530708e-117,63000000,63000000
"Sample.1","chr13",64000000,114177164,88,0.1598,0.0849,0.1482,0.0866,NA,NA,NA
"Sample.1","chr14",19187179,70750000,92,0.1029,0.0999,0.0862,0.0918,6.96055012880102e-98,70750000,70750000
"Sample.1","chr14",71250000,90250000,37,-0.3205,0.11,-0.3231,0.1269,1.44037456555377e-75,89750000,90250000
"Sample.1","chr14",90750000,106691859,33,0.0574,0.0432,0.0505,0.0346,NA,NA,NA
"Sample.1","chr15",20232279,22679121,5,-0.3148,0.1911,-0.3392,0.1733,2.10108684184583e-26,22068372,22679121
"Sample.1","chr15",23113437,101740595,157,0.0616,0.0767,0.0614,0.0806,NA,NA,NA
"Sample.1","chr16",255000,47750000,74,-0.0145,0.0728,-0.0206,0.0609,9.17256740098081e-52,47250000,47750000
"Sample.1","chr16",48250000,54750000,14,-0.3402,0.0735,-0.3616,0.0667,1.18314301894775e-08,54750000,55750000
"Sample.1","chr16",55250000,57750000,6,-0.0591,0.1389,0.0121,0.0503,3.98607903832613e-08,56750000,58250000
"Sample.1","chr16",58250000,90114173,62,-0.3208,0.0972,-0.3111,0.0835,NA,NA,NA
"Sample.1","chr17",254094,69250000,131,0.0196,0.0623,0.0109,0.0616,2.89392597764752e-10,68750000,69250000
"Sample.1","chr17",69750000,71750000,5,0.2156,0.0625,0.2479,0.0435,2.46428326631997e-11,71750000,72250000
"Sample.1","chr17",72250000,83123721,24,0.0145,0.0578,0.0086,0.0766,NA,NA,NA
"Sample.1","chr18",255000,80131643,129,0.1234,0.093,0.1146,0.1014,NA,NA,NA
"Sample.1","chr19",280000,34250000,63,-0.0427,0.0683,-0.0477,0.0576,9.54434064134421e-174,34250000,34250000
"Sample.1","chr19",34750000,58553808,49,-0.4129,0.0701,-0.4066,0.0455,NA,NA,NA
"Sample.1","chr2",255000,46750000,89,-0.3076,0.0801,-0.2998,0.0793,8.87289172457496e-199,46750000,46750000
"Sample.1","chr2",47250000,49250000,5,-1.4055,0.063,-1.424,0.0686,1.97895387618001e-196,49250000,49250000
"Sample.1","chr2",49750000,242091765,351,-0.2924,0.0824,-0.2911,0.0698,NA,NA,NA
"Sample.1","chr20",283168,64167084,120,0.0659,0.0926,0.0541,0.0806,NA,NA,NA
"Sample.1","chr21",5088123,46599992,72,0.1067,0.1252,0.0851,0.1023,NA,NA,NA
"Sample.1","chr22",15716995,50654234,71,0.0127,0.0549,0.0128,0.054,NA,NA,NA
"Sample.1","chr3",505000,198117780,362,0.1039,0.0903,0.0934,0.0958,NA,NA,NA
"Sample.1","chr4",255000,190061561,330,0.1359,0.0962,0.1269,0.0886,NA,NA,NA
"Sample.1","chr5",255000,181239130,323,0.1249,0.0934,0.1196,0.0917,NA,NA,NA
"Sample.1","chr6",280000,170622990,313,0.0701,0.0888,0.0703,0.0852,NA,NA,NA
"Sample.1","chr7",123923,159167987,295,-0.3531,0.0949,-0.3489,0.0886,NA,NA,NA
"Sample.1","chr8",280000,145039318,279,0.0868,0.0944,0.0812,0.0908,NA,NA,NA
"Sample.1","chr9",255000,138167359,204,0.068,0.0914,0.0533,0.0843,NA,NA,NA
"Sample.1","chrX",2568744,155765448,226,0.5675,0.1234,0.5599,0.1195,NA,NA,NA
"Sample.1","chrY",2818744,24239248,18,-3.1602,1.216,-3.438,0.8802,NA,NA,NA
