"","value"
"chr1-0001",-0.0737266801936136
"chr1-0002",0.154822861487397
"chr1-0003",0.0523361216589613
"chr1-0004",-0.0112374177288712
"chr1-0005",-0.0833720283681674
"chr1-0006",-0.0731346411344637
"chr1-0007",0.0783949906408014
"chr1-0008",0.139292001305483
"chr1-0009",0.0301559539101317
"chr1-0010",0.32818400985138
"chr1-0011",0.116264771776817
"chr1-0012",0.202101570908408
"chr1-0013",0.194375786818028
"chr1-0014",0.160963636370249
"chr1-0015",-0.0250026915377959
"chr1-0016",0.043488266659984
"chr1-0017",0.0403481004609143
"chr1-0018",0.159499996089242
"chr1-0019",0.0988325428196343
"chr1-0020",0.148624228489589
"chr1-0021",0.138530223974903
"chr1-0022",0.199733946911073
"chr1-0023",0.120987866220148
"chr1-0024",0.0946739189019003
"chr1-0025",0.061941593695058
"chr1-0026",-0.0461927805579923
"chr1-0027",0.0700104331508312
"chr1-0028",0.187219161896712
"chr1-0029",0.162541310581897
"chr1-0030",0.192072549236356
"chr1-0031",0.100204711969353
"chr1-0032",0.0456198541049
"chr1-0033",0.244645347245631
"chr1-0034",0.187176634739025
"chr1-0035",0.266056639815288
"chr1-0036",0.0983158820921865
"chr1-0037",0.306111756923572
"chr1-0038",0.369752228285624
"chr1-0039",-0.0762171721224314
"chr1-0040",-0.154828186029801
"chr1-0041",-0.105239095545587
"chr1-0042",-0.13633154361547
"chr1-0043",-0.130328882588752
"chr1-0044",0.304501749086234
"chr1-0045",-0.0432607573214894
"chr1-0046",-0.060104425703658
"chr1-0047",0.0992609582388672
"chr1-0048",0.139326129913137
"chr1-0049",0.0985803925043965
"chr1-0050",0.0185813762433419
"chr1-0051",0.0327831389140716
"chr1-0052",-0.0541599551262764
"chr1-0053",-0.0739114801405168
"chr1-0054",0.0115454109562235
"chr1-0055",-0.0111587434967106
"chr1-0056",0.0528145369220412
"chr1-0057",0.0409980650060136
"chr1-0058",0.0132575359198847
"chr1-0059",-0.16188177773171
"chr1-0060",0.147439520443697
"chr1-0061",0.0313593587508278
"chr1-0062",-0.0991345034153146
"chr1-0063",-0.156955944003548
"chr1-0064",-0.0706596832425029
"chr1-0065",0.0381978591456137
"chr1-0066",-0.032237402156608
"chr1-0067",-0.0451603737420457
"chr1-0068",-0.104848077493947
"chr1-0069",-0.231881955226495
"chr1-0070",-0.105505153253786
"chr1-0071",-0.149293729540975
"chr1-0072",-0.0225187704547834
"chr1-0073",0.124654022383141
"chr1-0074",-0.101387404989337
"chr1-0075",-0.0797170079550064
"chr1-0076",-0.0731409139390347
"chr1-0077",0.121197198086942
"chr1-0078",0.0863773839821902
"chr1-0079",0.00747925973975425
"chr1-0080",-0.108162803406316
"chr1-0081",0.0439717113599018
"chr1-0082",-0.0709340412112177
"chr1-0083",-0.0939444901285261
"chr1-0084",-0.0605063012364456
"chr1-0085",0.0181547281521457
"chr1-0086",-0.0704813261341428
"chr1-0087",-0.00945546721235766
"chr1-0088",0.0490407413979763
"chr1-0089",-0.0149764884391395
"chr1-0090",-0.0107889095490057
"chr1-0091",0.131376857430537
"chr1-0092",-0.0196524638169283
"chr1-0093",-0.031270960342456
"chr1-0094",0.0313632726945724
"chr1-0095",-0.0743853114752744
"chr1-0096",-0.290396624269199
"chr1-0097",0.0192387709824005
"chr1-0098",-0.0207943388964304
"chr1-0099",0.222647496574298
"chr1-0100",-0.0152703615027242
"chr1-0101",-0.0747448709644882
"chr1-0102",-0.0638433784933172
"chr1-0103",-0.025395714984766
"chr1-0104",-0.174059142833184
"chr1-0105",0.169987923355786
"chr1-0106",0.00523318668524349
"chr1-0107",0.0170361495074592
"chr1-0108",0.0345314793753761
"chr1-0109",0.00139355170357918
"chr1-0110",-0.00975840033824863
"chr1-0111",-0.0464278687031448
"chr1-0112",-0.0544476819626852
"chr1-0113",-0.178565601973601
"chr1-0114",-0.0514652809077481
"chr1-0115",-0.416669939677438
"chr1-0116",0.141329878172018
"chr1-0117",0.0542418659796747
"chr1-0118",-0.124855991436841
"chr1-0119",-0.212201015956032
"chr1-0120",-0.164068124416079
"chr1-0121",-0.136437255687454
