"","value"
"chr1-0001",0.148724232484222
"chr1-0002",-0.0480893678199319
"chr1-0003",0.156579670119009
"chr1-0004",0.0859489382161166
"chr1-0005",-0.234896921226481
"chr1-0006",-0.0848637658022388
"chr1-0007",-0.0647921064939291
"chr1-0008",0.0228844101850657
"chr1-0009",-0.0783411070651211
"chr1-0010",0.126964340489657
"chr1-0011",-0.00604900180090715
"chr1-0012",-0.00517374518469317
"chr1-0013",0.0345264333655074
"chr1-0014",0.030215431712422
"chr1-0015",-0.100726337529767
"chr1-0016",-0.0111150204834596
"chr1-0017",-0.0734934510276958
"chr1-0018",0.103264378551864
"chr1-0019",-0.036497101632584
"chr1-0020",0.0789421560795067
"chr1-0021",-0.0177624257600099
"chr1-0022",-0.0793961959753242
"chr1-0023",0.0407717133154045
"chr1-0024",-0.046819191076392
"chr1-0025",-0.113688496441764
"chr1-0026",-0.0226069310146884
"chr1-0027",-0.115399418154757
"chr1-0028",-0.0397727239267609
"chr1-0029",0.108582873608184
"chr1-0030",-0.0742014434531373
"chr1-0031",0.0541713012023325
"chr1-0032",0.082261679580513
"chr1-0033",0.281965011692388
"chr1-0034",0.0313100113031592
"chr1-0035",0.174613167055816
"chr1-0036",0.0430195170742777
"chr1-0037",0.204711953748514
"chr1-0038",0.0289937090588536
"chr1-0039",0.0753192472184361
"chr1-0040",0.0918288661100858
"chr1-0041",-0.133319848770401
"chr1-0042",-0.201298771797723
"chr1-0043",-0.0171514567287599
"chr1-0044",0.0109625550470958
"chr1-0045",0.0681883390117264
"chr1-0046",-0.194251440804911
"chr1-0047",-0.084054597776302
"chr1-0048",-0.0820478608448515
"chr1-0049",-0.0455806791649798
"chr1-0050",-0.0422107748982851
"chr1-0051",-0.110778926955963
"chr1-0052",-0.189131564899378
"chr1-0053",-0.0896869167082646
"chr1-0054",-0.0318077241476609
"chr1-0055",-0.156226034586179
"chr1-0056",-0.0916147426831847
"chr1-0057",0.0231603210058375
"chr1-0058",-0.0745774811964178
"chr1-0059",-0.220366469076433
"chr1-0060",0.103414507175414
"chr1-0061",-0.154140021966296
"chr1-0062",-0.16515589913583
"chr1-0063",-0.420596791032741
"chr1-0064",-0.242617767480052
"chr1-0065",-0.247463397005697
"chr1-0066",-0.213550788298597
"chr1-0067",0.0238978940384164
"chr1-0068",-0.239058237102748
"chr1-0069",-0.159957371255066
"chr1-0070",-0.334540284674684
"chr1-0071",-0.215142629234905
"chr1-0072",-0.292708989258232
"chr1-0073",-0.21712536128877
"chr1-0074",-0.434220573325747
"chr1-0075",-0.436086063099802
"chr1-0076",-0.340180297860579
"chr1-0077",0.0287446691671929
"chr1-0078",-0.286185859135805
"chr1-0079",-0.229446646056088
"chr1-0080",-0.318737790551949
"chr1-0081",-0.333349099447592
"chr1-0082",-0.283904381303689
"chr1-0083",-0.226575392752786
"chr1-0084",-0.292054934622525
"chr1-0085",-0.194999312265575
"chr1-0086",-0.281800679311952
"chr1-0087",-0.377250390360552
"chr1-0088",-0.350189637383388
"chr1-0089",-0.102989601131709
"chr1-0090",-0.288079719281972
"chr1-0091",-0.153643050463286
"chr1-0092",-0.317660651726159
"chr1-0093",-0.386406722331312
"chr1-0094",-0.189797601890487
"chr1-0095",-0.52316399875906
"chr1-0096",-0.360838899028119
"chr1-0097",-0.0921705107831015
"chr1-0098",-0.169729575929293
"chr1-0099",0.121174485247132
"chr1-0100",-0.0567865137958496
"chr1-0101",-0.367805731428882
"chr1-0102",-0.346599902714934
"chr1-0103",-0.178071772152935
"chr1-0104",0.00272633497410577
"chr1-0105",-0.112400720460189
"chr1-0106",-0.0831681799547643
"chr1-0107",-0.108882662388779
"chr1-0108",-0.0261929163067289
"chr1-0109",-0.120221575561875
"chr1-0110",-0.148680352498928
"chr1-0111",-0.187034508482532
"chr1-0112",-0.105742131425445
"chr1-0113",-0.0985331783193886
"chr1-0114",-0.0870958143231338
"chr1-0115",-0.361478485494279
"chr1-0116",-0.110470305858603
"chr1-0117",-0.266374056693536
"chr1-0118",-0.231729741081536
"chr1-0119",-0.204243243457661
"chr1-0120",-0.17933828195335
"chr1-0121",-0.0896823097099429
"chr1-0122",-0.200502217320615
"chr1-0123",-0.368321182937283
"chr1-0124",-0.142335606959413
"chr1-0125",-0.0612844286903826
"chr1-0126",0.0804760090315153
"chr1-0127",-0.0781153436659654
"chr1-0128",-0.276876300036075
"chr1-0129",-0.250902892328879
"chr1-0130",-0.124143096913419
"chr1-0131",-0.284832754077784
"chr1-0132",-0.322806182786849
"chr1-0133",-0.0622710090837509
"chr1-0134",-0.127049567063794
"chr1-0135",-0.144311336627588
"chr1-0136",-0.132327513296185
"chr1-0137",-0.122104106593438
"chr1-0138",-0.0374243448258035
"chr1-0139",-0.143961538371805
"chr1-0140",-0.0950848134803446
"chr1-0141",-0.125882069137466
"chr1-0142",-0.00963781708190545
"chr1-0143",-0.0269358774347427
"chr1-0144",0.0321165920668177
"chr1-0145",-0.195097803259441
"chr1-0146",0.0102975496889932
"chr1-0147",0.218557032170934
"chr1-0148",-0.138248526335477
"chr1-0149",0.0848947834049366
"chr1-0150",-0.0896034062445396
"chr1-0151",0.179606184294347
"chr1-0152",0.274641721004125
"chr1-0153",0.0825753516671272
"chr1-0154",-0.116545455633447
"chr1-0155",-0.148653474516602
"chr1-0156",-0.153340196918828
"chr1-0157",-0.05657456014356
"chr1-0158",-0.156358113560131
"chr1-0159",-0.19406818159374
"chr1-0160",-0.21490366626671
"chr1-0161",-0.2282947364026
"chr1-0162",-0.22653867618062
"chr1-0163",-0.102954711014428
"chr1-0164",-0.133060263148421
"chr1-0165",0.250506110648755
"chr1-0166",0.0171102557280713
"chr1-0167",0.197516599740845
"chr1-0168",0.392374046077318
"chr1-0169",0.119182454759674
"chr1-0170",0.0409352664804001
"chr1-0171",0.205015400781732
"chr1-0172",0.144230226503461
"chr1-0173",0.213343488786742
"chr1-0174",0.00620109735834844
"chr1-0175",-0.057120855548493
"chr1-0176",-0.0563619120452591
"chr1-0177",0.0138475722535778
"chr1-0178",0.156961383436567
"chr1-0179",0.237724563838174
"chr1-0180",0.176245859698681
"chr1-0181",0.123832335701711
"chr1-0182",0.0657419879032681
"chr1-0183",0.0155819112428061
"chr1-0184",0.154024494695114
"chr1-0185",0.0543337429537164
"chr1-0186",-0.0991157698691313
"chr1-0187",0.288467512650679
"chr1-0188",-0.134826131781769
"chr1-0189",0.222290313829165
"chr1-0190",-0.209017539186808
"chr1-0191",0.00904075705147798
"chr1-0192",-0.0782368536428771
"chr1-0193",0.102921168354727
"chr1-0194",-0.0231455996580255
"chr1-0195",-0.12374818292791
"chr1-0196",-0.11458481294452
"chr1-0197",0.153110812820161
"chr1-0198",-0.060921366573426
"chr1-0199",-0.174131535445213
"chr1-0200",0.0199472963427037
"chr1-0201",-0.0739512669358254
"chr1-0202",0.0249706478791761
"chr1-0203",0.298479045456634
"chr1-0204",0.0689711704432108
"chr1-0205",-0.151898745571898
"chr1-0206",0.0216807110587952
"chr1-0207",0.189076192415656
"chr1-0208",-0.0504022186795459
"chr1-0209",0.207784193497221
"chr1-0210",-0.0141596845324084
"chr1-0211",0.196750324576942
"chr1-0212",0.203681823461709
"chr1-0213",0.181014104122216
"chr1-0214",0.0224478575218367
"chr1-0215",-0.133606290205418
"chr1-0216",-0.0104162924211979
"chr1-0217",0.0900588288021041
"chr1-0218",-0.0629100485642775
"chr1-0219",-0.147164576848688
"chr1-0220",-0.214139267035018
"chr1-0221",-0.241065249114287
"chr1-0222",-0.141720148204346
"chr1-0223",0.0192562345525592
"chr1-0224",-0.195610169930407
"chr1-0225",-0.100886388748138
"chr1-0226",-0.058929362393055
"chr1-0227",0.0362047708129347
"chr1-0228",0.0888010419619899
"chr1-0229",0.0995716113298719
"chr1-0230",-0.0327121131896867
"chr1-0231",-0.0488743667464216
"chr1-0232",0.0575906435874668
"chr1-0233",-0.389913418380123
"chr1-0234",0.0233952152959951
"chr1-0235",-0.310689652205437
"chr1-0236",-0.309050937469807
"chr1-0237",-0.115895473958011
"chr1-0238",0.0349614299110175
"chr1-0239",-0.0342344394542854
"chr1-0240",-0.081650424185462
"chr1-0241",-0.296442414167747
"chr1-0242",-0.159487817092301
"chr1-0243",-0.231823786326318
"chr1-0244",0.0185175296088106
"chr1-0245",-0.135415263511382
"chr1-0246",0.184120424300946
"chr1-0247",0.0974888526650724
"chr1-0248",-0.0650290167567678
"chr1-0249",0.104171389006427
"chr1-0250",-0.0186975152979107
"chr1-0251",-0.111079399370287
"chr1-0252",-0.0470455600620184
"chr1-0253",0.112118219754971
"chr1-0254",0.225286299612416
"chr1-0255",-0.229212415105773
"chr1-0256",0.0941426567979909
"chr1-0257",-0.0448945905292099
"chr1-0258",-0.0292956094465147
"chr1-0259",-0.0193964575263653
"chr1-0260",-0.0096748662422059
"chr1-0261",-0.444219987756814
"chr1-0262",0.0141206306518553
"chr1-0263",-0.148024442233351
"chr1-0264",-0.270909211155241
"chr1-0265",0.0301775479440092
"chr1-0266",-0.00685971717188207
"chr1-0267",0.0643539196092153
"chr1-0268",0.122857818583209
"chr1-0269",-0.0792952336894826
"chr1-0270",0.0579621566031158
"chr1-0271",-0.164593580566979
"chr1-0272",-0.0276746487558559
"chr1-0273",0.0456002660637722
"chr1-0274",-0.00972138821516223
"chr1-0275",0.0570054598394425
"chr1-0276",-0.158475272929559
"chr1-0277",-0.0840793450979307
"chr1-0278",-0.201398558384562
"chr1-0279",-0.208543506198556
"chr1-0280",0.0229374810838665
"chr1-0281",0.105006868496554
"chr1-0282",0.0220221229796411
"chr1-0283",-0.0637560204345381
"chr1-0284",-0.128094165302148
"chr1-0285",0.354890554737459
"chr1-0286",0.391981060240649
"chr1-0287",0.04302371843195
"chr1-0288",-0.0176208389144113
"chr1-0289",0.190656992468818
"chr1-0290",-0.195905494083094
"chr1-0291",-0.0347598897464285
"chr1-0292",0.165524608795591
"chr1-0293",0.0294711712553436
"chr1-0294",0.203515414288914
"chr1-0295",-0.0729018733933251
"chr1-0296",-0.0961450219639481
"chr1-0297",-0.246360993130782
"chr1-0298",-0.302004192455483
"chr1-0299",-0.090308581967698
"chr1-0300",-0.118371844735278
"chr1-0301",-0.277843183587613
"chr1-0302",-0.0629572424613463
"chr1-0303",-0.190565122851662
"chr1-0304",0.0301906765481641
"chr1-0305",-0.084657374032639
"chr1-0306",0.0760344742545324
"chr1-0307",0.152201059971521
"chr1-0308",-0.0802510682503924
"chr1-0309",0.166501743503766
"chr1-0310",0.262187355283301
"chr1-0311",0.131548016129748
"chr1-0312",0.0959716689249758
"chr1-0313",0.0595216445587482
"chr1-0314",0.0933232208268693
"chr1-0315",-0.106875756299447
"chr1-0316",-0.0872041183978824
"chr1-0317",-0.0547533076669757
"chr1-0318",-0.060447830348809
"chr1-0319",-0.0219562406523521
"chr1-0320",-0.0477333845826443
"chr1-0321",-0.0195776593290652
"chr1-0322",0.0474162705632088
"chr1-0323",-0.124208257944922
"chr1-0324",-0.155824696855639
"chr1-0325",-0.0681297658003418
"chr1-0326",-0.131027557494759
"chr1-0327",-0.327834813118258
"chr1-0328",-0.0347449047727482
"chr1-0329",-0.23650613262624
"chr1-0330",-0.104050828981323
"chr1-0331",-0.0118277238631131
"chr1-0332",-0.184314495340062
"chr1-0333",-0.263930692659429
"chr1-0334",-0.102853466461109
"chr1-0335",-0.148158651847394
"chr1-0336",-0.111364704282489
"chr1-0337",-0.240877684064121
"chr1-0338",-0.163932480289598
"chr1-0339",-0.294132293494196
"chr1-0340",-0.244405694387469
"chr1-0341",-0.206155530645129
"chr1-0342",-0.13438410226397
"chr1-0343",-0.134183007654977
"chr1-0344",-0.21461473091265
"chr1-0345",-0.0914048302153159
"chr1-0346",-0.126298718536175
"chr1-0347",-0.0480681527710413
"chr1-0348",-0.216820833025414
"chr1-0349",-0.307838480830924
"chr1-0350",-0.314452398302243
"chr1-0351",0.0339176758684496
"chr1-0352",0.0299720888903868
"chr1-0353",0.017223711153271
"chr1-0354",0.0911676793982541
"chr1-0355",-0.10103461345217
"chr1-0356",-0.0317804404222095
"chr1-0357",-0.033247567581506
"chr1-0358",0.0296908895557605
"chr1-0359",0.0310229754284567
"chr1-0360",-0.065341272493031
"chr1-0361",0.11738015997205
"chr1-0362",-0.0575308475393104
"chr1-0363",0.0850653587935093
"chr1-0364",-0.0154495525685972
"chr1-0365",0.087835678238816
"chr1-0366",0.0402950791278621
"chr1-0367",0.10860239938161
"chr1-0368",-0.0583087659768836
"chr1-0369",-0.0341000742707802
"chr1-0370",-0.180195159013262
"chr1-0371",-0.122795368241874
"chr1-0372",-0.0521646375243633
"chr1-0373",0.0455034088993359
"chr1-0374",0.0526242962584474
"chr1-0375",-0.14276052583276
"chr1-0376",0.0666782808535349
"chr1-0377",-0.121763627324318
"chr1-0378",-0.0691118791789358
"chr1-0379",0.107512284030933
"chr1-0380",0.11863749626341
"chr1-0381",-0.154073471687974
"chr1-0382",-0.0201254495848152
"chr1-0383",-0.165178641493745
"chr1-0384",0.00590266295736872
"chr1-0385",-0.105538784230148
"chr1-0386",0.229867708810272
"chr1-0387",0.357192885398467
"chr1-0388",0.362717519269072
"chr1-0389",-0.0560936894089419
"chr1-0390",-0.141457156151576
"chr1-0391",-0.152340963159394
"chr1-0392",-0.130868416771462
"chr1-0393",-0.0273443377903602
"chr1-0394",-0.0411241935038931
"chr1-0395",-0.139888358114678
"chr1-0396",-0.0216636817249994
"chr1-0397",-0.233026054538032
"chr1-0398",-0.188015346205396
"chr1-0399",-0.127728114121831
"chr1-0400",0.36645277739299
"chr1-0401",0.0253977350681541
"chr1-0402",-0.0114271685152926
"chr1-0403",-0.046922637629027
"chr1-0404",-0.159751653711786
"chr1-0405",0.0781760101047646
"chr1-0406",-0.0571286096557229
"chr1-0407",-0.0312417329434397
"chr1-0408",-0.131205414349265
"chr1-0409",-0.118793578870459
"chr1-0410",-0.236613687951142
"chr1-0411",-0.087772131796844
"chr1-0412",-0.0125681192324704
"chr1-0413",-0.0416977904593982
"chr1-0414",-0.145625052379688
