"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,1490000,42,-0.937129518903983
"2","Sample.1","chr1",1520000,6610000,149,-0.207029518903983
"3","Sample.1","chr1",6670000,227760000,1873,0.0819704810960168
"4","Sample.1","chr1",227860000,228669182,18,-0.255329518903983
"5","Sample.1","chr1",228795000,248923211,172,0.142770481096017
"6","Sample.1","chr10",125000,133625233,1141,0.0252704810960168
"7","Sample.1","chr11",145000,2935000,106,-0.328729518903983
"8","Sample.1","chr11",2950000,134993311,1238,-0.00392951890398322
"9","Sample.1","chr12",70000,8555000,133,-0.541029518903983
"10","Sample.1","chr12",8645000,133222655,1101,-0.0288295189039832
"11","Sample.1","chr13",18679053,21770000,32,0.0252704810960168
"12","Sample.1","chr13",21925000,37110000,118,0.407970481096017
"13","Sample.1","chr13",37330000,66625000,145,-0.325929518903983
"14","Sample.1","chr13",67040000,110440000,174,0.551170481096017
"15","Sample.1","chr13",110490000,114332164,109,0.288670481096017
"16","Sample.1","chr14",19770857,37425000,157,0.174970481096017
"17","Sample.1","chr14",37595000,38325000,6,-0.419029518903983
"18","Sample.1","chr14",38750000,57330000,92,0.00887048109601678
"19","Sample.1","chr14",57490000,106751859,552,-0.429429518903983
"20","Sample.1","chr15",20232279,25135000,22,-0.264929518903983
"21","Sample.1","chr15",25175000,25255000,8,-0.607229518903983
"22","Sample.1","chr15",25350000,101850595,740,-0.168529518903983
"23","Sample.1","chr16",40000,32060000,460,-0.549429518903983
"24","Sample.1","chr16",32732298,51250000,57,0.00927048109601678
"25","Sample.1","chr16",51455000,90149173,497,-0.669929518903983
"26","Sample.1","chr17",130000,765000,17,0.0598704810960168
"27","Sample.1","chr17",785000,10240000,222,-0.507529518903983
"28","Sample.1","chr17",10400000,27112990,106,0.514270481096017
"29","Sample.1","chr17",27335000,45940000,286,0.0487704810960168
"30","Sample.1","chr17",46015000,46745000,5,0.390670481096017
"31","Sample.1","chr17",46790000,68480000,244,0.134970481096017
"32","Sample.1","chr17",68530000,72070000,14,0.608270481096017
"33","Sample.1","chr17",72115000,83168721,319,0.0363704810960168
"34","Sample.1","chr18",135000,80206643,405,0.223570481096017
"35","Sample.1","chr19",175000,58588808,1069,-0.157829518903983
"36","Sample.1","chr2",110000,242111765,1764,-0.00022951890398322
"37","Sample.1","chr20",178168,30256738,206,-0.0610295189039832
"38","Sample.1","chr20",31265813,64292084,432,0.235870481096017
"39","Sample.1","chr21",10569444,46679992,257,-0.207029518903983
"40","Sample.1","chr22",16567005,49880000,464,-0.155129518903983
"41","Sample.1","chr22",49920000,50769234,32,-0.518129518903983
"42","Sample.1","chr3",115000,186745000,1233,0.162670481096017
"43","Sample.1","chr3",186790000,189220000,27,-0.194329518903983
"44","Sample.1","chr3",189350000,198097780,96,0.0953704810960168
"45","Sample.1","chr4",110000,190066561,1017,0.0869704810960168
"46","Sample.1","chr5",50000,181369130,1233,0.133870481096017
"47","Sample.1","chr6",140000,15035000,141,-1.04882951890398
"48","Sample.1","chr6",15165000,32425000,296,-0.444629518903983
"49","Sample.1","chr6",32480000,32700000,5,-1.53122951890398
"50","Sample.1","chr6",32750000,57881944,284,-0.438029518903983
"51","Sample.1","chr6",60793482,84940000,75,0.0454704810960168
"52","Sample.1","chr6",85275000,116330000,156,-0.358029518903983
"53","Sample.1","chr6",116460000,170662990,434,0.0553704810960168
"54","Sample.1","chr7",50000,159247987,1257,-0.0634295189039832
"55","Sample.1","chr8",195000,141180000,917,-0.00832951890398322
"56","Sample.1","chr8",141200000,145039318,117,-0.326529518903983
"57","Sample.1","chr9",215000,905000,4,-1.00662951890398
"58","Sample.1","chr9",1010000,138187359,706,-0.133629518903983
"59","Sample.1","chrX",2528744,42345000,144,-0.711229518903983
"60","Sample.1","chrX",43210000,63011271,86,0.904670481096017
"61","Sample.1","chrX",63670000,137565000,223,-0.785529518903983
"62","Sample.1","chrX",138150000,152870000,40,0.983070481096017
"63","Sample.1","chrX",152950000,154595000,34,0.657170481096017
"64","Sample.1","chrX",154700000,155645448,7,0.995470481096017
"65","Sample.1","chrY",4728744,21244771,11,-4.47702951890398
