"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205128000076_R04C01","chr1",93709,249220311,3508,NA,NA,-0.007,-0.016
"2","205128000076_R04C01","chr10",80000,135482374,1818,NA,NA,-0.029,-0.025
"3","205128000076_R04C01","chr11",130000,134893258,2068,NA,NA,-0.017,-0.013
"4","205128000076_R04C01","chr12",182870,133795948,1898,NA,NA,-0.015,-0.007
"5","205128000076_R04C01","chr13",19100000,115094939,909,NA,NA,-0.044,-0.04
"6","205128000076_R04C01","chr14",19210000,107254770,1268,NA,NA,-0.024,-0.017
"7","205128000076_R04C01","chr15",20185000,102430696,1224,NA,NA,-0.014,-0.013
"8","205128000076_R04C01","chr16",80000,90222377,1585,NA,NA,0.063,0.073
"9","205128000076_R04C01","chr17",15000,81122605,1881,NA,NA,0.049,0.057
"10","205128000076_R04C01","chr18",45000,78008624,650,NA,NA,-0.025,-0.022
"11","205128000076_R04C01","chr19",175000,59099492,1662,NA,NA,0.113,0.128
"12","205128000076_R04C01","chr2",30000,243046238,2783,NA,NA,-0.047,-0.042
"13","205128000076_R04C01","chr20",100000,62927760,986,NA,NA,0.022,0.018
"14","205128000076_R04C01","chr21",10843948,48099948,450,NA,NA,0.018,0.035
"15","205128000076_R04C01","chr22",16165000,51212283,787,NA,NA,0.065,0.066
"16","205128000076_R04C01","chr3",150000,197881215,2142,NA,NA,-0.057,-0.054
"17","205128000076_R04C01","chr4",35000,190992138,1585,NA,NA,-0.072,-0.068
"18","205128000076_R04C01","chr5",35000,180797630,1922,NA,NA,-0.07,-0.064
"19","205128000076_R04C01","chr6",130000,170977534,2095,NA,NA,-0.077,-0.073
"20","205128000076_R04C01","chr7",40000,159044332,2026,NA,NA,-0.026,-0.018
"21","205128000076_R04C01","chr8",95000,144230000,1559,16.710720444732,5.84680743844783e-60,-0.063,-0.064
"22","205128000076_R04C01","chr8",144245000,146267011,100,NA,NA,0.159,0.16
"23","205128000076_R04C01","chr9",110000,141081716,1138,NA,NA,-0.001,-0.005
