"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,2661391,99,0.209806886078091
"2","Sample.1","chr1",2778145,248923211,2155,6.88607809062186e-06
"3","Sample.1","chr10",125000,133625233,1141,0.00770688607809062
"4","Sample.1","chr11",145000,2450000,92,0.194006886078091
"5","Sample.1","chr11",2495000,55870000,388,-0.0147931139219094
"6","Sample.1","chr11",55980000,57105000,7,-0.298593113921909
"7","Sample.1","chr11",57275000,134993311,857,0.0134068860780906
"8","Sample.1","chr12",70000,133222655,1234,0.0220068860780906
"9","Sample.1","chr13",18679053,114332164,578,-0.00279311392190938
"10","Sample.1","chr14",19770857,100900000,670,-0.0163931139219094
"11","Sample.1","chr14",100925000,101005000,6,-0.535693113921909
"12","Sample.1","chr14",101025000,106751859,131,0.110306886078091
"13","Sample.1","chr15",20232279,25075000,20,0.0561068860780906
"14","Sample.1","chr15",25090000,25255000,10,-0.205793113921909
"15","Sample.1","chr15",25350000,101850595,740,0.00290688607809062
"16","Sample.1","chr16",40000,90149173,1014,0.0757068860780906
"17","Sample.1","chr17",130000,83168721,1213,0.0578068860780906
"18","Sample.1","chr18",135000,80206643,405,0.0139068860780906
"19","Sample.1","chr19",175000,58588808,1069,0.105606886078091
"20","Sample.1","chr2",110000,242111765,1764,-0.000693113921909377
"21","Sample.1","chr20",178168,64292084,638,0.0396068860780906
"22","Sample.1","chr21",10569444,46679992,257,0.0416068860780906
"23","Sample.1","chr22",16567005,50769234,496,0.0755068860780906
"24","Sample.1","chr3",115000,198097780,1356,-0.0102931139219094
"25","Sample.1","chr4",110000,3585000,106,0.184706886078091
"26","Sample.1","chr4",3650000,190066561,911,-0.0285931139219094
"27","Sample.1","chr5",50000,1615000,63,0.152006886078091
"28","Sample.1","chr5",1650000,181369130,1170,-0.0186931139219094
"29","Sample.1","chr6",140000,49630000,680,-0.0313931139219094
"30","Sample.1","chr6",49790000,51170000,8,-0.262893113921909
"31","Sample.1","chr6",51665000,170662990,703,-0.0419931139219094
"32","Sample.1","chr7",50000,159247987,1257,0.00480688607809062
"33","Sample.1","chr8",195000,145039318,1034,-0.00839311392190938
"34","Sample.1","chr9",215000,138187359,710,0.0257068860780906
"35","Sample.1","chrX",2528744,155645448,534,0.516706886078091
"36","Sample.1","chrY",4728744,21244771,11,-3.63879311392191
