"","value"
"chr1-0001",-0.0515994929038328
"chr1-0002",-0.0902586479986143
"chr1-0003",0.0562823837423624
"chr1-0004",-0.0018265686201729
"chr1-0005",0.0337121138213615
"chr1-0006",0.0361335657387607
"chr1-0007",0.033462409522534
"chr1-0008",0.0850487267623758
"chr1-0009",0.0181712051395853
"chr1-0010",0.00543311183222251
"chr1-0011",0.0703818872685456
"chr1-0012",0.0187735196579676
"chr1-0013",-0.0268852633317262
"chr1-0014",0.0246891000557025
"chr1-0015",0.0413197870966816
"chr1-0016",0.0572414691906946
"chr1-0017",0.0714724938761477
"chr1-0018",0.0742137482154386
"chr1-0019",0.0442509055704481
"chr1-0020",0.0233383563555842
"chr1-0021",0.0846552592400157
"chr1-0022",7.99134163280216e-05
"chr1-0023",-0.00750999717989546
"chr1-0024",0.0514907052309264
"chr1-0025",0.0217046012725898
"chr1-0026",0.0334046463823835
"chr1-0027",-0.015578877642652
"chr1-0028",0.0232513739552931
"chr1-0029",0.0277886024630615
"chr1-0030",0.00192986975702462
"chr1-0031",-0.0136687424950743
"chr1-0032",0.0355474020510006
"chr1-0033",0.0389916816053386
"chr1-0034",-0.0176151754292108
"chr1-0035",0.00167717541574586
"chr1-0036",-0.0252822398392081
"chr1-0037",-0.0189913165908403
"chr1-0038",-0.058334165010148
"chr1-0039",-0.0758617404893286
"chr1-0040",-0.0549785824103667
"chr1-0041",-0.0632199889182529
"chr1-0042",-0.038563871100734
"chr1-0043",-0.00497002756247766
"chr1-0044",0.069333576073091
"chr1-0045",0.0451092822470599
"chr1-0046",0.0198749342015027
"chr1-0047",-0.022638398901393
"chr1-0048",-0.0137575090278846
"chr1-0049",0.0305693932920815
"chr1-0050",0.00961614289810572
"chr1-0051",0.0549508204566554
"chr1-0052",-0.0264437551338499
"chr1-0053",-0.0257182512297564
"chr1-0054",-0.0121811689329205
"chr1-0055",0.0710530480642548
"chr1-0056",0.0186027817333563
"chr1-0057",-0.0294768855076922
"chr1-0058",-0.00549099230540454
"chr1-0059",-0.0523990101486739
"chr1-0060",0.036355792717578
"chr1-0061",-0.0511888109400586
"chr1-0062",0.0219348453781361
"chr1-0063",0.0234698771968359
"chr1-0064",0.0629756410119696
"chr1-0065",-0.074735533509393
"chr1-0066",-0.00472515109522249
"chr1-0067",0.0471584625885521
"chr1-0068",0.0251737680363852
"chr1-0069",0.0526048669248811
"chr1-0070",0.0394839127021259
"chr1-0071",0.11316905423944
"chr1-0072",-0.0638751728927724
"chr1-0073",-0.0989494373939714
"chr1-0074",-0.0498281356403404
"chr1-0075",-0.0462627088181605
"chr1-0076",-0.0774431737575914
"chr1-0077",-0.0463973553138903
"chr1-0078",0.0153056282389136
"chr1-0079",0.113614617543737
"chr1-0080",-0.05042794703398
"chr1-0081",-0.0831885673566366
"chr1-0082",-0.0562701827178015
"chr1-0083",0.0471578711812021
"chr1-0084",0.0319339368688189
"chr1-0085",-0.0590030700030555
"chr1-0086",-0.0604855902379275
"chr1-0087",0.0217606527373271
"chr1-0088",0.0139384629005622
"chr1-0089",0.00339271659894749
"chr1-0090",-0.0957104968146028
"chr1-0091",0.0895285233928129
"chr1-0092",0.0721712119410374
"chr1-0093",0.0443995281597414
"chr1-0094",0.0185477842212423
"chr1-0095",0.0441070098604396
"chr1-0096",-0.0462398623502851
"chr1-0097",-0.00660375056439205
"chr1-0098",-0.0678390108590436
"chr1-0099",-0.062816356776784
"chr1-0100",-0.0670984176105202
"chr1-0101",-0.00210162696000631
"chr1-0102",0.0291060733168587
"chr1-0103",-0.0617727733232481
"chr1-0104",-0.0368233972858482
"chr1-0105",0.0426634617034579
"chr1-0106",0.0580844927602284
"chr1-0107",0.0691380448769853
"chr1-0108",-0.0314420965284377
"chr1-0109",0.0188265068592859
"chr1-0110",0.0226065442424746
"chr1-0111",-0.00994447180289623
"chr1-0112",-0.125661634099488
"chr1-0113",-0.477932151191798
"chr1-0114",-0.160897288898983
"chr1-0115",-0.0607714982778433
"chr1-0116",-0.179753448503943
"chr1-0117",-0.00191572804316611
"chr1-0118",-0.0270061703568516
"chr1-0119",-0.11814185014248
"chr1-0120",-0.146363769471389
"chr1-0121",-0.0544756556625537
"chr1-0122",-0.0780873418205391
"chr1-0123",0.0381778317715681
"chr1-0124",0.0608363612701238
"chr1-0125",-0.0149923200201088
"chr1-0126",-0.0794004927663456
"chr1-0127",0.0331439423354606
"chr1-0128",-0.0477891838878308
"chr1-0129",8.6842338454592e-05
"chr1-0130",0.0214125038067122
"chr1-0131",-0.0706949857750738
"chr1-0132",0.0320769137697363
"chr1-0133",-0.0181095787345461
"chr1-0134",0.0298078165771287
"chr1-0135",0.00278916838269308
"chr1-0136",0.0713420599807623
"chr1-0137",0.0166201550184682
"chr1-0138",-0.109606491693937
"chr1-0139",0.0309710903732389
"chr1-0140",0.0662715062449893
"chr1-0141",0.128374642716221
"chr1-0142",0.0845829718700781
"chr1-0143",0.00563460525844899
"chr1-0144",0.118086702757037
"chr1-0145",-0.097253334953813
"chr1-0146",-0.0315283015169786
"chr1-0147",0.000311504002008131
"chr1-0148",-0.020328162895988
"chr1-0149",-0.0588140330407925
"chr1-0150",0.0412779067173984
"chr1-0151",0.0298416917794765
"chr1-0152",-0.0177132774034215
"chr1-0153",-0.0786192304162012
"chr1-0154",-0.294289024254864
"chr1-0155",-0.0987460878770065
"chr1-0156",-0.101963570966805
"chr1-0157",-0.103363836591855
"chr1-0158",-0.0138317416333861
"chr1-0159",-0.0573105296151648
"chr1-0160",-0.0418503057648183
"chr1-0161",0.0201833657154399
"chr1-0162",0.0462970931514507
"chr1-0163",-0.0354915370662831
"chr1-0164",0.0392642602308796
"chr1-0165",0.027664736488461
"chr1-0166",-0.0786450240707155
"chr1-0167",0.0379426188060958
"chr1-0168",0.00858385236015367
"chr1-0169",-0.0834782957301708
"chr1-0170",0.00521386149575093
"chr1-0171",0.0289553151259375
"chr1-0172",-0.0544193757832033
"chr1-0173",-0.0894301832443102
"chr1-0174",0.0898723017300177
"chr1-0175",-0.0874048755993135
"chr1-0176",0.0756650228252084
"chr1-0177",0.0180538881469777
"chr1-0178",-0.0494187779757348
"chr1-0179",-0.0754558869504593
"chr1-0180",0.0517353774176259
"chr1-0181",-0.0132670633736049
"chr1-0182",0.226104290766017
"chr1-0183",0.0121051057467862
"chr1-0184",0.00386249034843084
"chr1-0185",-0.0594032888029858
"chr1-0186",0.000294763222673074
"chr1-0187",-0.0129411705919909
"chr1-0188",0.0141528874151878
"chr1-0189",0.0228949742972598
"chr1-0190",-0.00101594910942778
"chr1-0191",0.067870247655255
"chr1-0192",0.0509328430492728
"chr1-0193",-0.0445474062188408
"chr1-0194",-0.0414753463420104
"chr1-0195",-0.031787107456518
"chr1-0196",-0.0330844819497832
"chr1-0197",-0.040966418865797
"chr1-0198",0.0861545899412079
"chr1-0199",-0.0327495297844564
"chr1-0200",-0.0527263646338713
"chr1-0201",0.0106903127944422
"chr1-0202",-0.0466587373727157
"chr1-0203",-0.0544274937077142
"chr1-0204",-0.064097344391412
"chr1-0205",-0.0756793878439006
"chr1-0206",-0.0675659270827779
"chr1-0207",-0.0299929410113343
"chr1-0208",-0.0465434476974773
"chr1-0209",-0.0612636008977191
"chr1-0210",-0.00973097465549994
"chr1-0211",-0.0665890575488375
"chr1-0212",-0.046261960325007
"chr1-0213",-0.027005106315895
"chr1-0214",0.043653754330721
"chr1-0215",-0.0891049063723965
"chr1-0216",-0.0161026209907099
"chr1-0217",0.0216395440271951
"chr1-0218",0.00639558186139944
"chr1-0219",-0.051695190865725
"chr1-0220",-0.0777802994905428
"chr1-0221",0.00414292441583757
"chr1-0222",0.0343369106951342
"chr1-0223",-0.0108710059580513
"chr1-0224",-0.026127193635911
"chr1-0225",-0.104151919481632
"chr1-0226",-0.185014669041871
"chr1-0227",-0.134114665256381
"chr1-0228",-0.0370190680983138
"chr1-0229",-0.0363473362560326
"chr1-0230",-0.0494984086974408
"chr1-0231",0.00694278911229967
"chr1-0232",-0.0549053147613988
"chr1-0233",-0.0134387340213516
"chr1-0234",-0.0413246529107702
"chr1-0235",-0.0538105367311796
"chr1-0236",-0.0632761991143571
"chr1-0237",-0.0777642457165946
"chr1-0238",-0.0549884393781346
"chr1-0239",-0.0733350327283618
"chr1-0240",-0.0542231647178246
"chr1-0241",-0.00274394373278568
