"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,248923211,2254,0.000890462421452486
"2","Sample.1","chr10",125000,133625233,1141,0.0146904624214525
"3","Sample.1","chr11",145000,134993311,1344,-0.00120953757854751
"4","Sample.1","chr12",70000,133222655,1234,0.0279904624214525
"5","Sample.1","chr13",18679053,114332164,578,0.0229904624214525
"6","Sample.1","chr14",19770857,100925000,671,0.00579046242145249
"7","Sample.1","chr14",100950000,101005000,5,-0.277709537578547
"8","Sample.1","chr14",101025000,106751859,131,-0.0113095375785475
"9","Sample.1","chr15",20232279,25135000,22,0.0220904624214525
"10","Sample.1","chr15",25175000,25255000,8,-0.315209537578548
"11","Sample.1","chr15",25350000,101850595,740,0.00849046242145249
"12","Sample.1","chr16",40000,90149173,1014,0.00609046242145249
"13","Sample.1","chr17",130000,83168721,1213,-0.00240953757854751
"14","Sample.1","chr18",135000,80206643,405,0.0284904624214525
"15","Sample.1","chr19",175000,58588808,1069,9.04624214524904e-05
"16","Sample.1","chr2",110000,241920000,1759,0.0229904624214525
"17","Sample.1","chr2",241960000,242111765,5,-0.504509537578548
"18","Sample.1","chr20",178168,64292084,638,-0.000809537578547515
"19","Sample.1","chr21",10569444,46679992,257,0.0193904624214525
"20","Sample.1","chr22",16567005,50769234,496,-0.00250953757854751
"21","Sample.1","chr3",115000,198097780,1356,0.0204904624214525
"22","Sample.1","chr4",110000,190066561,1017,0.0371904624214525
"23","Sample.1","chr5",50000,181369130,1233,0.0238904624214525
"24","Sample.1","chr6",140000,170662990,1391,0.0162904624214525
"25","Sample.1","chr7",50000,1235000,52,0.0393904624214525
"26","Sample.1","chr7",1250000,1460000,9,-0.158209537578548
"27","Sample.1","chr7",1475000,159247987,1196,0.0205904624214525
"28","Sample.1","chr8",195000,145039318,1034,0.0134904624214525
"29","Sample.1","chr9",215000,138187359,710,-0.00620953757854751
"30","Sample.1","chrX",2528744,152870000,493,0.688790462421452
"31","Sample.1","chrX",152950000,155645448,41,0.501590462421452
"32","Sample.1","chrY",4728744,21244771,11,-3.59280953757855
