"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,248923211,1940,-0.000870946414707655
"2","Sample.1","chr10",105000,133620233,1029,0.00872905358529235
"3","Sample.1","chr11",155000,134988311,1097,0.00182905358529235
"4","Sample.1","chr12",80000,133207655,1037,0.0175290535852923
"5","Sample.1","chr13",18729053,114327164,511,0.0267290535852923
"6","Sample.1","chr14",19855857,106841859,691,0.00402905358529235
"7","Sample.1","chr15",20232279,101840595,694,0.000329053585292345
"8","Sample.1","chr16",55000,90139173,767,-0.0184709464147077
"9","Sample.1","chr17",130000,83148721,905,-0.0174709464147077
"10","Sample.1","chr18",130000,80231643,404,0.0272290535852923
"11","Sample.1","chr19",180000,58578808,796,-0.0379709464147076
"12","Sample.1","chr2",105000,242116765,1624,0.0225290535852923
"13","Sample.1","chr20",158168,64292084,559,-0.0141709464147077
"14","Sample.1","chr21",10569444,46674992,240,0.0264290535852923
"15","Sample.1","chr22",16557005,50754234,432,-0.0218709464147077
"16","Sample.1","chr3",230000,102000000,597,0.0149290535852923
"17","Sample.1","chr3",102125000,105700000,7,0.178829053585292
"18","Sample.1","chr3",106000000,126925000,137,0.0266290535852923
"19","Sample.1","chr3",126975000,127525000,8,-0.108570946414708
"20","Sample.1","chr3",127575000,198142780,476,0.0333290535852923
"21","Sample.1","chr4",55000,190061561,926,0.0408290535852923
"22","Sample.1","chr5",55000,181364130,1089,0.0217290535852923
"23","Sample.1","chr6",155000,170647990,1167,0.0147290535852923
"24","Sample.1","chr7",55000,159242987,1049,0.00482905358529235
"25","Sample.1","chr8",205000,145039318,931,0.00872905358529235
"26","Sample.1","chr9",130000,138192359,673,-0.00517094641470765
"27","Sample.1","chrX",2518744,152825000,448,0.625129053585292
"28","Sample.1","chrX",152875000,153975000,17,0.406929053585292
"29","Sample.1","chrX",154025000,155640448,13,0.578929053585292
"30","Sample.1","chrY",4518744,21244771,13,-3.69187094641471
