"","value"
"chr1-0001",-0.139163447947587
"chr1-0002",-0.364824671215962
"chr1-0003",-0.0329740033686873
"chr1-0004",-0.160341771702337
"chr1-0005",-0.140460778436053
"chr1-0006",-0.181118451177459
"chr1-0007",-0.130791710849175
"chr1-0008",-0.0820249714382113
"chr1-0009",-0.318677587349657
"chr1-0010",-0.147686439493554
"chr1-0011",-0.147414478566777
"chr1-0012",-0.197498115016068
"chr1-0013",-0.60920166497679
"chr1-0014",-0.191915588262255
"chr1-0015",-0.226823757939611
"chr1-0016",-0.263980237675586
"chr1-0017",-0.195299677768202
"chr1-0018",-0.136301104363408
"chr1-0019",-0.157734550087643
"chr1-0020",-0.164839346086099
"chr1-0021",-0.268606308765835
"chr1-0022",-0.310040939881578
"chr1-0023",-0.279329520581862
"chr1-0024",-0.243452562166966
"chr1-0025",-0.15322759258919
"chr1-0026",-0.252218100910711
"chr1-0027",-0.301351043327633
"chr1-0028",-0.230970987561863
"chr1-0029",-0.199988391647079
"chr1-0030",-0.211488416493443
"chr1-0031",-0.122946549527774
"chr1-0032",-0.242043617868405
"chr1-0033",-0.307782164979471
"chr1-0034",-0.215472102694857
"chr1-0035",-0.495136057454021
"chr1-0036",-0.396253245104089
"chr1-0037",-0.202448084872221
"chr1-0038",-0.24332926147518
"chr1-0039",-0.281711149036778
"chr1-0040",-0.354624397214583
"chr1-0041",-0.256812997754416
"chr1-0042",-0.37547135323823
"chr1-0043",-0.414808933843085
"chr1-0044",-0.205943894212413
"chr1-0045",-0.189756088158746
"chr1-0046",-0.36297925686687
"chr1-0047",-0.341538715392232
"chr1-0048",-0.257441609844895
"chr1-0049",-0.437770011544453
"chr1-0050",-0.205153360572313
"chr1-0051",-0.279096911413511
"chr1-0052",-0.280456985076668
"chr1-0053",-0.414939533619419
"chr1-0054",-0.266191827013499
"chr1-0055",-0.218326984128221
"chr1-0056",-0.25817292861214
"chr1-0057",-0.27943830771694
"chr1-0058",-0.238515390646465
"chr1-0059",-0.421046537260885
"chr1-0060",-0.278605405653144
"chr1-0061",-0.407938904162505
"chr1-0062",-0.158256237472459
"chr1-0063",-0.0797377310136693
"chr1-0064",-0.373391638787115
"chr1-0065",-0.556214771126853
"chr1-0066",-0.447977667192371
"chr1-0067",-0.5981819285538
"chr1-0068",-0.497392577054093
"chr1-0069",-0.268094730615535
"chr1-0070",-0.27871472614024
"chr1-0071",-0.234594313619866
"chr1-0072",-0.503075776334794
"chr1-0073",-0.40017103507176
"chr1-0074",-0.352757140250198
"chr1-0075",-0.625191999308504
"chr1-0076",-0.498672252404738
"chr1-0077",-0.353191949215221
"chr1-0078",-0.285138131114442
"chr1-0079",-0.300375709377232
"chr1-0080",-0.574816396993857
"chr1-0081",-0.425621242027917
"chr1-0082",-0.447905021529662
"chr1-0083",-0.272299194833277
"chr1-0084",-0.214496230297279
"chr1-0085",-0.458872045059535
"chr1-0086",-0.195241496816764
"chr1-0087",-0.599217968219927
"chr1-0088",-0.347061880979085
"chr1-0089",-0.302038579209552
"chr1-0090",-0.638487139859868
"chr1-0091",-0.274215883225625
"chr1-0092",-0.142281281256019
"chr1-0093",-0.338640823824625
"chr1-0094",-0.261963783881226
"chr1-0095",-0.388608616298103
"chr1-0096",-0.448674538607911
"chr1-0097",-0.402647778339313
"chr1-0098",-0.480734756190084
"chr1-0099",-0.509582796914927
"chr1-0100",-0.419612063848118
"chr1-0101",-0.287280498968121
"chr1-0102",-0.246259987227193
"chr1-0103",-0.42126858244859
"chr1-0104",-0.382541434016024
"chr1-0105",-0.425974980420974
"chr1-0106",-0.513204654124011
"chr1-0107",-0.385704549693426
"chr1-0108",-0.416006897055801
"chr1-0109",-0.334572397817228
"chr1-0110",-0.283522668476736
"chr1-0111",-0.396843620996799
"chr1-0112",-0.530420363510267
"chr1-0113",-0.740766461661969
"chr1-0114",-0.520686466788169
"chr1-0115",-0.314708076238906
"chr1-0116",-0.661929788429395
"chr1-0117",-0.181535048707507
"chr1-0118",-0.328043413871386
"chr1-0119",-0.506559713721069
"chr1-0120",-0.53444573834949
"chr1-0121",-0.323239950472003
"chr1-0122",-0.491517163660375
"chr1-0123",-0.35775043294822
"chr1-0124",-0.265820182461245
"chr1-0125",-0.399434094266881
"chr1-0126",-0.384683674989267
"chr1-0127",-0.345927230547475
"chr1-0128",-0.434412444656249
"chr1-0129",-0.441298755565207
"chr1-0130",-0.324406854588215
"chr1-0131",-0.457778298144951
"chr1-0132",-0.271284699638199
"chr1-0133",-0.414131195496203
"chr1-0134",-0.198123484090673
"chr1-0135",-0.320202388993679
"chr1-0136",-0.318872233582887
"chr1-0137",-0.282098169415569
"chr1-0138",-0.396426310541955
"chr1-0139",-0.516621914422737
"chr1-0140",-0.255069683373356
"chr1-0141",0.0512130658836289
"chr1-0142",0.0823653878034086
"chr1-0143",-0.255625552552607
"chr1-0144",-0.373232402851342
"chr1-0145",-0.421939605289065
"chr1-0146",-0.462663392720683
"chr1-0147",-0.411290030443705
"chr1-0148",-0.597199498673661
"chr1-0149",-0.373723032805217
"chr1-0150",-0.416099364598273
"chr1-0151",-0.228827197725972
"chr1-0152",-0.335758642201757
"chr1-0153",-0.45153991148226
"chr1-0154",-0.639139959340094
"chr1-0155",-0.405554248371928
"chr1-0156",-0.359532099697714
"chr1-0157",-0.361234413056992
"chr1-0158",-0.223630520399132
"chr1-0159",-0.665546142126506
"chr1-0160",-0.334940566037126
"chr1-0161",-0.494390118555905
"chr1-0162",-0.243941293545266
"chr1-0163",-0.241999147342717
"chr1-0164",-0.230948075160579
"chr1-0165",-0.161534871413938
"chr1-0166",-0.424082881017022
"chr1-0167",-0.217336556601613
"chr1-0168",-0.359451099326273
"chr1-0169",-0.58053986258014
"chr1-0170",-0.328905581474528
"chr1-0171",-0.302941529113719
"chr1-0172",-0.48580834467788
"chr1-0173",-0.363849382311196
"chr1-0174",-0.44533574470129
"chr1-0175",-0.386615568013696
"chr1-0176",-0.284899897083215
"chr1-0177",-0.192348681028704
"chr1-0178",-0.380441166450657
"chr1-0179",-0.474810729013817
"chr1-0180",-0.305332913752487
"chr1-0181",-0.272867544524478
"chr1-0182",-0.130466375604689
"chr1-0183",-0.376762862993505
"chr1-0184",-0.410209162849337
"chr1-0185",-0.401303796995803
"chr1-0186",-0.416571582275908
"chr1-0187",-0.308538948621132
"chr1-0188",-0.32481371521979
"chr1-0189",-0.277858117856546
"chr1-0190",-0.466179471933895
"chr1-0191",-0.221967302907316
"chr1-0192",-0.410874400157531
"chr1-0193",-0.606054715868891
"chr1-0194",-0.360410564589824
"chr1-0195",-0.389572145936355
"chr1-0196",-0.490093833429892
"chr1-0197",-0.468608344632635
"chr1-0198",-0.227405940271906
"chr1-0199",-0.312857920010617
"chr1-0200",-0.296062395815186
"chr1-0201",-0.274887224624532
"chr1-0202",-0.259837920521138
"chr1-0203",-0.617104101646661
"chr1-0204",-0.507501955181967
"chr1-0205",-0.559164224922418
