"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,248923211,1463,-0.000613023151277411
"2","Sample.1","chr10",105000,133595233,829,0.00708697684872259
"3","Sample.1","chr11",180000,134988311,810,0.00088697684872259
"4","Sample.1","chr12",105000,133182655,808,0.0250869768487226
"5","Sample.1","chr13",18704053,114327164,426,0.0375869768487226
"6","Sample.1","chr14",19855857,106841859,533,0.00598697684872259
"7","Sample.1","chr15",20232279,101840595,551,0.00238697684872259
"8","Sample.1","chr16",55000,90114173,513,-0.000113023151277411
"9","Sample.1","chr17",130000,83123721,613,-0.0122130231512774
"10","Sample.1","chr18",105000,80231643,342,0.0412869768487226
"11","Sample.1","chr19",180000,58553808,484,-0.0268130231512774
"12","Sample.1","chr2",55000,242091765,1323,0.0222869768487226
"13","Sample.1","chr20",133168,64267084,418,0.00218697684872259
"14","Sample.1","chr21",10569444,46649992,181,0.0352869768487226
"15","Sample.1","chr22",16657005,50754234,290,-0.0174130231512774
"16","Sample.1","chr3",155000,198117780,1033,0.0232869768487226
"17","Sample.1","chr4",55000,190061561,804,0.0354869768487226
"18","Sample.1","chr5",55000,181339130,915,0.0237869768487226
"19","Sample.1","chr6",180000,170622990,941,0.00028697684872259
"20","Sample.1","chr7",55000,159217987,862,-0.00311302315127741
"21","Sample.1","chr8",180000,141250000,721,0.0136869768487226
"22","Sample.1","chr8",141350000,142250000,10,-0.146413023151277
"23","Sample.1","chr8",142350000,145039318,28,0.00258697684872259
"24","Sample.1","chr9",205000,138167359,548,-0.000413023151277413
"25","Sample.1","chrX",2518744,155615448,446,0.459886976848723
"26","Sample.1","chrY",4518744,21219771,13,-3.88531302315128
