"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",677994,248923211,2347,-0.031,0.0936,-0.0315,0.0932,NA,NA,NA
"Sample.1","chr10",70000,133625233,1175,-0.0199,0.0916,-0.019,0.0898,NA,NA,NA
"Sample.1","chr11",130000,135013311,1369,-0.0285,0.0908,-0.027,0.0854,NA,NA,NA
"Sample.1","chr12",55000,133222655,1267,-0.0089,0.0905,-0.0061,0.0862,NA,NA,NA
"Sample.1","chr13",18639053,114332164,598,0.0094,0.0903,0.016,0.0758,NA,NA,NA
"Sample.1","chr14",19187179,106796859,830,-0.0258,0.0964,-0.0243,0.0923,NA,NA,NA
"Sample.1","chr15",20062627,25135000,30,-0.0437,0.1107,-0.0309,0.0762,2.44237956679434e-10,25075000,25135000
"Sample.1","chr15",25175000,25255000,8,-0.3168,0.0511,-0.3273,0.034,3.67795797700835e-17,25255000,25350000
"Sample.1","chr15",25350000,101875595,770,-0.0265,0.0909,-0.0264,0.0895,NA,NA,NA
"Sample.1","chr16",40000,90159173,1066,-0.0216,0.085,-0.0217,0.0822,NA,NA,NA
"Sample.1","chr17",120000,83168721,1265,-0.0388,0.0913,-0.0376,0.093,NA,NA,NA
"Sample.1","chr18",80000,80206643,417,0.0193,0.085,0.0271,0.0773,NA,NA,NA
"Sample.1","chr19",175000,58588808,1106,-0.0434,0.0952,-0.0442,0.0938,NA,NA,NA
"Sample.1","chr2",110000,70865000,586,-0.0084,0.0859,-0.007,0.0879,2.09610806079462e-09,70775000,70865000
"Sample.1","chr2",70920000,71065000,6,-0.2456,0.108,-0.1986,0.0431,8.43567955187765e-09,71065000,71230000
"Sample.1","chr2",71100000,242111765,1226,-0.0053,0.0897,-0.0056,0.0866,NA,NA,NA
"Sample.1","chr20",178168,64292084,643,-0.0213,0.0847,-0.0232,0.0821,NA,NA,NA
"Sample.1","chr21",5055000,46679992,284,0.0098,0.0813,0.0057,0.0761,NA,NA,NA
"Sample.1","chr22",15422159,50769234,524,-0.0381,0.0861,-0.0436,0.0857,NA,NA,NA
"Sample.1","chr3",115000,198172780,1391,-0.0106,0.0947,-0.0062,0.0911,NA,NA,NA
"Sample.1","chr4",65000,190066561,1054,0.0094,0.0908,0.0169,0.0829,NA,NA,NA
"Sample.1","chr5",50000,181369130,1269,-0.008,0.0924,-0.0049,0.0897,NA,NA,NA
"Sample.1","chr6",140000,170662990,1435,-0.0444,0.1213,-0.0349,0.1004,NA,NA,NA
"Sample.1","chr7",50000,159247987,1334,-0.0296,0.0893,-0.0285,0.0837,NA,NA,NA
"Sample.1","chr8",160000,145039318,1072,-0.0186,0.0867,-0.0187,0.0824,NA,NA,NA
"Sample.1","chr9",110000,138227359,730,-0.0298,0.0876,-0.0273,0.0887,NA,NA,NA
"Sample.1","chrX",2528744,155645448,559,0.4303,0.1096,0.4358,0.1135,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-3.5165,1.1572,-3.7432,0.4589,NA,NA,NA
