"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",677994,248923211,2347,-0.0315,0.1032,-0.0304,0.0981,NA,NA,NA
"Sample.1","chr10",70000,133625233,1175,-0.0276,0.1054,-0.0263,0.1038,NA,NA,NA
"Sample.1","chr11",130000,135013311,1369,-0.0238,0.1035,-0.0224,0.0938,NA,NA,NA
"Sample.1","chr12",55000,133222655,1267,-0.0048,0.1092,-0.0019,0.1011,NA,NA,NA
"Sample.1","chr13",18639053,114332164,598,-0.0226,0.1121,-0.0174,0.1043,NA,NA,NA
"Sample.1","chr14",19187179,100925000,684,-0.0426,0.1091,-0.0421,0.0992,1.92987867511569e-16,100900000,100945000
"Sample.1","chr14",100945000,101005000,6,-0.4389,0.1591,-0.4465,0.107,4.19547702067648e-20,100985000,101025000
"Sample.1","chr14",101025000,106796859,140,0.0046,0.1084,0.0194,0.112,NA,NA,NA
"Sample.1","chr15",20062627,25075000,27,-0.0068,0.104,-0.0193,0.1227,8.65939486446611e-20,25065000,25085000
"Sample.1","chr15",25085000,25255000,11,-0.3582,0.108,-0.342,0.0909,2.1158348018872e-25,25235000,25350000
"Sample.1","chr15",25350000,101875595,770,-0.0298,0.0989,-0.0279,0.0901,NA,NA,NA
"Sample.1","chr16",40000,90159173,1066,-0.0027,0.0959,-2e-04,0.088,NA,NA,NA
"Sample.1","chr17",120000,83168721,1265,-0.0211,0.1022,-0.0173,0.1026,NA,NA,NA
"Sample.1","chr18",80000,80206643,417,-0.005,0.102,-7e-04,0.0963,NA,NA,NA
"Sample.1","chr19",175000,58588808,1106,-0.0096,0.106,-0.0071,0.1022,NA,NA,NA
"Sample.1","chr2",110000,242111765,1818,-0.0264,0.1048,-0.0233,0.0975,NA,NA,NA
"Sample.1","chr20",178168,64292084,643,-0.0076,0.0933,-0.0056,0.0935,NA,NA,NA
"Sample.1","chr21",5055000,46679992,284,0.0024,0.1053,0.0141,0.0892,NA,NA,NA
"Sample.1","chr22",15422159,50769234,524,-0.0094,0.0975,-0.0186,0.0984,NA,NA,NA
"Sample.1","chr3",115000,198172780,1391,-0.0333,0.1065,-0.0272,0.1022,NA,NA,NA
"Sample.1","chr4",65000,190066561,1054,-0.0249,0.1153,-0.0226,0.1096,NA,NA,NA
"Sample.1","chr5",50000,181369130,1269,-0.0355,0.1104,-0.0306,0.1028,NA,NA,NA
"Sample.1","chr6",140000,32425000,458,-0.0914,0.139,-0.0856,0.1319,2.7067263099651e-25,32405000,32480000
"Sample.1","chr6",32480000,32700000,5,-0.5616,0.2106,-0.5999,0.2056,1.18574027612601e-18,32620000,32750000
"Sample.1","chr6",32750000,170662990,972,-0.0706,0.116,-0.0614,0.1114,NA,NA,NA
"Sample.1","chr7",50000,159247987,1334,-0.0482,0.1099,-0.0435,0.1047,NA,NA,NA
"Sample.1","chr8",160000,145039318,1072,-0.0371,0.1053,-0.0267,0.1031,NA,NA,NA
"Sample.1","chr9",110000,138227359,730,-0.0306,0.0969,-0.0297,0.0973,NA,NA,NA
"Sample.1","chrX",2528744,155645448,559,0.4124,0.1126,0.4201,0.114,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-3.5343,1.1345,-3.7809,0.4853,NA,NA,NA
