"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",792994,9500000,11,-0.563589549781602
"2","Sample.1","chr1",10500000,54500000,47,-0.133189549781602
"3","Sample.1","chr1",55500000,156500000,78,0.0400104502183977
"4","Sample.1","chr1",157500000,248473211,94,0.200010450218398
"5","Sample.1","chr10",505000,133345233,132,0.157010450218398
"6","Sample.1","chr11",530000,3500000,4,-0.255989549781602
"7","Sample.1","chr11",4500000,79500000,70,-0.0803895497816023
"8","Sample.1","chr11",80500000,86500000,7,0.284910450218398
"9","Sample.1","chr11",87489101,100500000,13,0.0263104502183977
"10","Sample.1","chr11",101500000,116500000,16,0.201610450218398
"11","Sample.1","chr11",117500000,125500000,9,-0.0888895497816023
"12","Sample.1","chr11",126500000,134538311,9,-0.400389549781602
"13","Sample.1","chr12",505000,7542325,9,-0.375689549781602
"14","Sample.1","chr12",8500000,132111681,122,0.0130104502183977
"15","Sample.1","chr12",132612181,133132655,2,-0.287889549781602
"16","Sample.1","chr13",18704053,36500000,19,0.318410450218398
"17","Sample.1","chr13",37500000,66500000,30,-0.276689549781602
"18","Sample.1","chr13",67500000,109500000,42,0.563310450218398
"19","Sample.1","chr13",110500000,114177164,7,0.268310450218398
"20","Sample.1","chr14",19805857,33500000,15,0.223210450218398
"21","Sample.1","chr14",34500000,56500000,21,-0.0146895497816023
"22","Sample.1","chr14",57500000,106441859,50,-0.341089549781602
"23","Sample.1","chr15",20232279,101490595,84,-0.0423895497816023
"24","Sample.1","chr16",505000,34144665,35,-0.416889549781602
"25","Sample.1","chr16",35422504,51500000,7,-0.169089549781602
"26","Sample.1","chr16",52500000,90114173,38,-0.942989549781602
"27","Sample.1","chr17",254094,9500000,11,-0.382289549781602
"28","Sample.1","chr17",10500000,22426545,13,0.463510450218398
"29","Sample.1","chr17",27467990,83123721,58,0.101410450218398
"30","Sample.1","chr18",505000,80131643,75,0.240610450218398
"31","Sample.1","chr19",530000,58303808,57,-0.0411895497816023
"32","Sample.1","chr2",505000,17500000,19,-0.309989549781602
"33","Sample.1","chr2",18500000,155500000,133,-0.0124895497816023
"34","Sample.1","chr2",156500000,173500000,18,-0.283289549781602
"35","Sample.1","chr2",174500000,242091765,68,-0.00358954978160228
"36","Sample.1","chr20",533168,5500000,6,0.0478104502183977
"37","Sample.1","chr20",6500000,16500000,11,0.251310450218398
"38","Sample.1","chr20",17500000,31580813,12,0.102810450218398
"39","Sample.1","chr20",32500000,61500000,30,0.344210450218398
"40","Sample.1","chr20",62500000,64167084,3,0.124510450218398
"41","Sample.1","chr21",10569444,46349992,36,-0.275489549781602
"42","Sample.1","chr22",16657005,50391917,36,-0.0937895497816023
"43","Sample.1","chr3",505000,45500000,46,0.190310450218398
"44","Sample.1","chr3",46500000,53500000,8,-0.00588954978160228
"45","Sample.1","chr3",54500000,97500000,39,0.258310450218398
"46","Sample.1","chr3",98500000,198117780,101,-0.00558954978160228
"47","Sample.1","chr4",505000,9661458,11,0.0130104502183977
"48","Sample.1","chr4",10500000,48668462,37,0.270010450218398
"49","Sample.1","chr4",51896976,92500000,40,0.0449104502183977
"50","Sample.1","chr4",93500000,190061561,98,-0.266089549781602
"51","Sample.1","chr5",505000,14500000,15,0.00761045021839772
"52","Sample.1","chr5",15500000,45717950,32,0.260710450218398
"53","Sample.1","chr5",50554904,91500000,41,0.0493104502183977
"54","Sample.1","chr5",92500000,144500000,54,-0.284989549781602
"55","Sample.1","chr5",145500000,181239130,37,-0.0265895497816023
"56","Sample.1","chr6",530000,14500000,15,-0.939589549781602
"57","Sample.1","chr6",15500000,25500000,11,-0.294089549781602
"58","Sample.1","chr6",26500000,44500000,19,-0.451689549781602
"59","Sample.1","chr6",45500000,57726944,13,-0.289489549781602
"60","Sample.1","chr6",60793482,84500000,24,0.219010450218398
"61","Sample.1","chr6",85500000,116500000,29,-0.312589549781602
"62","Sample.1","chr6",117500000,170372990,54,0.227910450218398
"63","Sample.1","chr7",123923,6500000,8,-0.204189549781602
"64","Sample.1","chr7",7500000,76500000,65,0.00771045021839772
"65","Sample.1","chr7",77500000,96500000,19,0.238210450218398
"66","Sample.1","chr7",97500000,102500000,6,-0.00408954978160228
"67","Sample.1","chr7",103500000,148500000,46,0.192210450218398
"68","Sample.1","chr7",149500000,159167987,11,0.0492104502183977
"69","Sample.1","chr8",530000,137500000,136,0.0115104502183977
"70","Sample.1","chr8",138500000,145039318,8,-0.188689549781602
"71","Sample.1","chr9",505000,6500000,7,-0.391489549781602
"72","Sample.1","chr9",7500000,16500000,8,0.0774104502183977
"73","Sample.1","chr9",17500000,21500000,5,-0.260089549781602
"74","Sample.1","chr9",22500000,129500000,77,-0.0128895497816023
"75","Sample.1","chr9",130500000,138167359,10,-0.487689549781602
"76","Sample.1","chrX",2568744,41500000,38,-0.590589549781602
"77","Sample.1","chrX",42500000,57777790,18,0.841210450218398
"78","Sample.1","chrX",63231271,137500000,62,-0.680089549781602
"79","Sample.1","chrX",138500000,155515448,17,0.921710450218398
"80","Sample.1","chrY",4568744,20998668,9,-4.5729895497816
