"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,74500000,78,0.052,0.1625,0.0549,0.1736,4.89491861547629e-22,73500000,74500000
"Sample.1","chr1",75500000,85500000,11,0.5351,0.0976,0.5346,0.119,5.58034055925196e-18,85500000,85500000
"Sample.1","chr1",86500000,108500000,22,0.1959,0.1063,0.2307,0.0679,4.13950700619246e-20,106500000,110500000
"Sample.1","chr1",109500000,248473211,121,-0.0875,0.1304,-0.0763,0.1349,NA,NA,NA
"Sample.1","chr10",505000,45500000,43,0.3339,0.2325,0.2875,0.156,8.7640420710898e-25,42533133,47390184
"Sample.1","chr10",46500000,133345233,90,-0.0191,0.1463,-0.0139,0.1396,NA,NA,NA
"Sample.1","chr11",530000,17500000,18,-0.5902,0.1657,-0.5646,0.1683,2.12152086167653e-30,16500000,18500000
"Sample.1","chr11",18500000,60500000,37,-0.0862,0.1423,-0.0527,0.1649,1.0413346078404e-08,57500000,60500000
"Sample.1","chr11",61500000,70477848,10,0.2007,0.0538,0.2212,0.029,2.13358959143249e-63,70477848,70477848
"Sample.1","chr11",71527848,134538311,63,-0.7104,0.1679,-0.6623,0.1273,NA,NA,NA
"Sample.1","chr12",505000,4500000,5,-0.0909,0.0883,-0.0598,0.0702,1.98317360016855e-08,4500000,5500000
"Sample.1","chr12",5500000,22500000,19,-0.6426,0.1993,-0.5911,0.0888,0.000166747602262409,21500000,23500000
"Sample.1","chr12",23500000,27500000,5,-0.2345,0.1331,-0.2215,0.126,3.71509765052973e-14,27500000,27500000
"Sample.1","chr12",28500000,38230064,8,0.4373,0.1684,0.5433,0.0346,3.83710238107615e-29,38230064,38230064
"Sample.1","chr12",39500000,133132655,96,-0.2487,0.1611,-0.2041,0.0936,NA,NA,NA
"Sample.1","chr13",18704053,114177164,98,0.0202,0.2075,0.0228,0.1805,NA,NA,NA
"Sample.1","chr14",19187179,39500000,22,0.2221,0.1623,0.231,0.1354,8.34442541570209e-25,38500000,39500000
"Sample.1","chr14",40500000,58500000,19,-0.3416,0.182,-0.2541,0.1209,2.13609216498561e-19,58500000,59500000
"Sample.1","chr14",59500000,75500000,17,0.1592,0.1371,0.1624,0.0518,3.10427846148188e-32,74500000,75500000
"Sample.1","chr14",76500000,106441859,31,-0.3453,0.1405,-0.2917,0.0923,NA,NA,NA
"Sample.1","chr15",20232279,101490595,86,0.0755,0.1245,0.0676,0.083,NA,NA,NA
"Sample.1","chr16",505000,34144665,36,-0.1499,0.167,-0.1058,0.1374,8.65811768770306e-12,34144665,35422504
"Sample.1","chr16",34430420,50500000,7,0.4712,0.3653,0.4863,0.2536,1.22655005067066e-13,49500000,50500000
"Sample.1","chr16",51500000,58500000,8,-0.7543,0.2941,-0.6575,0.1707,2.57589379324848e-30,58500000,58500000
"Sample.1","chr16",60000000,90114173,31,0.0108,0.1183,0.0529,0.094,NA,NA,NA
"Sample.1","chr17",254094,22426545,24,0.3904,0.075,0.3815,0.078,2.86843784993062e-89,22426545,22426545
"Sample.1","chr17",26967990,83123721,59,-0.0848,0.1051,-0.0695,0.0783,NA,NA,NA
"Sample.1","chr18",505000,23500000,19,0.081,0.1252,0.0925,0.1279,1.82907414149561e-10,22500000,26500000
"Sample.1","chr18",24500000,36500000,13,-0.3187,0.2107,-0.2901,0.1368,9.84686234242894e-05,33500000,43500000
"Sample.1","chr18",37500000,80131643,44,-0.6764,0.2556,-0.6447,0.1838,NA,NA,NA
"Sample.1","chr19",530000,29500000,28,0.1141,0.0825,0.1454,0.0501,5.72383325412594e-18,27620437,31500000
"Sample.1","chr19",30500000,58303808,29,-0.1014,0.0977,-0.0959,0.0737,NA,NA,NA
"Sample.1","chr2",505000,113500000,114,-0.0451,0.1836,-0.0128,0.1584,7.46899888664714e-17,111500000,113500000
"Sample.1","chr2",114500000,126500000,12,-0.5315,0.1645,-0.5584,0.2083,1.05252013002478e-07,121500000,134500000
"Sample.1","chr2",127500000,223500000,95,-0.3039,0.1548,-0.2614,0.1052,6.5226823200042e-21,221500000,226500000
"Sample.1","chr2",224500000,242091765,20,-0.6909,0.1872,-0.7068,0.1514,NA,NA,NA
"Sample.1","chr20",533168,6500000,7,-0.0541,0.0613,-0.0327,0.0833,1.55851144145283e-09,6500000,8500000
"Sample.1","chr20",7500000,26174183,20,0.2253,0.109,0.2339,0.0993,1.65195481195886e-24,25500000,26174183
"Sample.1","chr20",30256738,44500000,15,-0.0979,0.0585,-0.1008,0.0429,5.84161883732061e-15,44500000,46500000
"Sample.1","chr20",45500000,64167084,20,0.147,0.1052,0.1593,0.1129,NA,NA,NA
"Sample.1","chr21",5088123,13482904,7,-0.1003,0.1375,-0.044,0.1256,3.38128255255417e-13,13482904,13482904
