"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,1475000,14,-0.928840256925178
"2","Sample.1","chr1",1525000,3775000,42,-0.332140256925178
"3","Sample.1","chr1",3825000,227625000,1706,0.00645974307482236
"4","Sample.1","chr1",227725000,228654182,15,-0.349840256925178
"5","Sample.1","chr1",228725000,248923211,163,0.0643597430748224
"6","Sample.1","chr10",105000,133620233,1029,-0.0455402569251776
"7","Sample.1","chr11",155000,3625000,62,-0.387240256925178
"8","Sample.1","chr11",3700000,78750000,639,-0.127440256925178
"9","Sample.1","chr11",78850000,117700000,208,0.196559743074822
"10","Sample.1","chr11",117775000,134988311,188,-0.157340256925178
"11","Sample.1","chr12",80000,8625000,106,-0.597640256925178
"12","Sample.1","chr12",8725000,132925000,926,-0.0960402569251776
"13","Sample.1","chr12",132975000,133207655,5,-0.377340256925178
"14","Sample.1","chr13",18729053,21950000,32,-0.0298402569251776
"15","Sample.1","chr13",22100000,37100000,113,0.333559743074822
"16","Sample.1","chr13",37350000,66625000,137,-0.399440256925178
"17","Sample.1","chr13",67075000,110425000,165,0.476559743074822
"18","Sample.1","chr13",110475000,114327164,64,0.223559743074822
"19","Sample.1","chr14",19855857,57150000,213,0.0179597430748224
"20","Sample.1","chr14",57300000,103025000,423,-0.467840256925178
"21","Sample.1","chr14",103075000,105925000,49,-0.706140256925178
"22","Sample.1","chr14",106075000,106841859,6,-0.463840256925178
"23","Sample.1","chr15",20232279,101840595,694,-0.248640256925178
"24","Sample.1","chr16",55000,33865870,329,-0.588140256925178
"25","Sample.1","chr16",34892311,51275000,54,-0.0723402569251776
"26","Sample.1","chr16",51500000,90139173,384,-0.715140256925178
"27","Sample.1","chr17",130000,725000,10,0.00315974307482236
"28","Sample.1","chr17",775000,10250000,144,-0.573740256925178
"29","Sample.1","chr17",10425000,16375000,37,0.603359743074822
"30","Sample.1","chr17",16425000,22631840,63,0.363459743074822
"31","Sample.1","chr17",27092990,51325000,313,-0.0201402569251776
"32","Sample.1","chr17",51550000,56225000,18,0.323959743074822
"33","Sample.1","chr17",56425000,68275000,116,0.0899597430748224
"34","Sample.1","chr17",68325000,72050000,17,0.474059743074822
"35","Sample.1","chr17",72225000,83148721,187,-0.00294025692517763
"36","Sample.1","chr18",130000,80231643,404,0.139559743074822
"37","Sample.1","chr19",180000,58578808,796,-0.226640256925178
"38","Sample.1","chr2",105000,156050000,1013,-0.0310402569251776
"39","Sample.1","chr2",156350000,173975000,107,-0.364540256925178
"40","Sample.1","chr2",174050000,242116765,504,-0.0994402569251776
"41","Sample.1","chr20",158168,30256738,182,-0.135940256925178
"42","Sample.1","chr20",31255813,52175000,244,0.191259743074822
"43","Sample.1","chr20",52425000,55300000,16,0.422059743074822
"44","Sample.1","chr20",56100000,64292084,117,0.0989597430748224
"45","Sample.1","chr21",10569444,46674992,240,-0.274640256925178
"46","Sample.1","chr22",16557005,49875000,416,-0.231040256925178
"47","Sample.1","chr22",49925000,50754234,16,-0.598740256925178
"48","Sample.1","chr3",230000,186775000,1115,0.0880597430748224
"49","Sample.1","chr3",186850000,189150000,23,-0.293940256925178
"50","Sample.1","chr3",189275000,192250000,17,0.207059743074822
"51","Sample.1","chr3",192450000,198142780,70,-0.0270402569251776
"52","Sample.1","chr4",55000,190061561,926,0.0116597430748224
"53","Sample.1","chr5",55000,181364130,1089,0.0676597430748224
"54","Sample.1","chr6",155000,14950000,145,-1.11924025692518
"55","Sample.1","chr6",15125000,32450000,178,-0.492740256925178
"56","Sample.1","chr6",32525000,32725000,5,-1.59964025692518
"57","Sample.1","chr6",32775000,57876944,240,-0.509940256925178
"58","Sample.1","chr6",60793482,85250000,75,-0.0306402569251776
"59","Sample.1","chr6",85425000,116400000,140,-0.435340256925178
"60","Sample.1","chr6",116475000,170647990,384,-0.0241402569251776
"61","Sample.1","chr7",55000,159242987,1049,-0.124740256925178
"62","Sample.1","chr8",205000,141275000,866,-0.0873402569251776
"63","Sample.1","chr8",141325000,145039318,65,-0.415940256925178
"64","Sample.1","chr9",130000,975000,7,-1.10944025692518
"65","Sample.1","chr9",1025000,138192359,666,-0.207740256925178
"66","Sample.1","chrX",2518744,42425000,135,-0.791040256925178
"67","Sample.1","chrX",43300000,63106271,74,0.818959743074822
"68","Sample.1","chrX",63975000,138125000,206,-0.860740256925178
"69","Sample.1","chrX",138950000,152875000,34,0.894959743074822
"70","Sample.1","chrX",152925000,154625000,24,0.557759743074822
"71","Sample.1","chrX",154775000,155640448,5,0.903059743074822
"72","Sample.1","chrY",4518744,21244771,13,-4.58804025692518
