"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205243940107_R05C01","chr1",93709,1412500,30,9.88157010586121,2.95808307844475e-21,-0.528,-0.689
"2","205243940107_R05C01","chr1",1437500,2737500,46,27.3346970346789,1.93932612682238e-161,-0.13,-0.141
"3","205243940107_R05C01","chr1",2762500,249207811,3003,NA,NA,0.129,0.126
"4","205243940107_R05C01","chr10",80000,135462374,1617,NA,NA,0.007,0.018
"5","205243940107_R05C01","chr11",130000,3162500,110,18.0738386920632,1.55261537145631e-70,-0.294,-0.296
"6","205243940107_R05C01","chr11",3187500,32462500,335,6.14801825371144,6.95170696166053e-08,-0.057,-0.032
"7","205243940107_R05C01","chr11",32550000,33287500,10,10.8590655938057,4.23555826130488e-25,-0.289,-0.244
"8","205243940107_R05C01","chr11",33350000,80312500,717,16.0162786835139,3.5719707800402e-55,-0.005,-0.016
"9","205243940107_R05C01","chr11",81125000,85337500,22,12.8566543816967,1.82889226640439e-35,0.454,0.441
"10","205243940107_R05C01","chr11",85362500,125762500,444,21.3081157269164,3.83283823636052e-98,0.193,0.194
"11","205243940107_R05C01","chr11",125800000,134898258,129,NA,NA,-0.077,-0.078
"12","205243940107_R05C01","chr12",172870,132212500,1607,12.602699047429,7.60809846460703e-34,-0.001,0.002
"13","205243940107_R05C01","chr12",132237500,133783448,49,NA,NA,-0.233,-0.235
"14","205243940107_R05C01","chr13",19110000,22637500,52,15.4259222940469,1.8710819617251e-51,0.04,0.054
"15","205243940107_R05C01","chr13",22712500,37612500,171,35.8849781280019,1.94981466999235e-279,0.34,0.356
"16","205243940107_R05C01","chr13",37762500,67125000,220,51.8044792978271,0,-0.379,-0.359
"17","205243940107_R05C01","chr13",67412500,114187500,354,13.7895462076861,6.44911981327089e-41,0.432,0.426
"18","205243940107_R05C01","chr13",114212500,115079939,18,NA,NA,0.036,0.018
"19","205243940107_R05C01","chr14",19262500,20325000,5,5.04358501290511,2.39161963315214e-05,-0.148,-0.076
"20","205243940107_R05C01","chr14",20487500,35012500,163,16.2063921355536,1.068132773276e-56,0.178,0.182
