"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205243940065_R07C01","chr1",93709,548184,2,4.46118186876226,0.00014558177802846,0.03,0.003
"2","205243940065_R07C01","chr1",662500,1412500,28,22.7454938520426,1.51415955108489e-111,-0.381,-0.404
"3","205243940065_R07C01","chr1",1437500,249207811,3049,NA,NA,0.131,0.13
"4","205243940065_R07C01","chr10",80000,135462374,1617,NA,NA,-0.098,-0.097
"5","205243940065_R07C01","chr11",130000,50516927,635,43.0886517034088,0,-0.304,-0.285
"6","205243940065_R07C01","chr11",54922103,134898258,1132,NA,NA,0.137,0.121
"7","205243940065_R07C01","chr12",172870,133362500,1645,19.9293888242756,1.48474872639861e-85,-0.13,-0.122
"8","205243940065_R07C01","chr12",133387500,133783448,11,NA,NA,-0.483,-0.521
"9","205243940065_R07C01","chr13",19110000,37612500,223,24.0359873102088,4.22456949573177e-125,0.15,0.184
"10","205243940065_R07C01","chr13",37762500,67125000,220,38.7142997300976,0,-0.392,-0.408
"11","205243940065_R07C01","chr13",67412500,115079939,372,NA,NA,0.289,0.296
"12","205243940065_R07C01","chr14",19262500,57737500,345,37.8876223530735,3.64478942449972e-311,0.033,0.066
"13","205243940065_R07C01","chr14",57812500,107257270,738,NA,NA,-0.446,-0.439
"14","205243940065_R07C01","chr15",20237500,102448196,1113,NA,NA,-0.388,-0.386
"15","205243940065_R07C01","chr16",80000,31800000,549,26.7069741942653,1.9630166731943e-154,-0.524,-0.518
"16","205243940065_R07C01","chr16",31887500,51187500,95,14.3589724730327,2.5733431203601e-44,0.046,0.054
"17","205243940065_R07C01","chr16",51387500,84637500,432,38.0409407768631,6.92404351878518e-314,-0.283,-0.263
"18","205243940065_R07C01","chr16",84662500,90222377,190,NA,NA,-0.97,-0.972
"19","205243940065_R07C01","chr17",12500,662500,20,8.88479352155084,7.67262512363337e-17,-0.034,-0.036
"20","205243940065_R07C01","chr17",687500,10312500,244,46.037337426947,0,-0.497,-0.467
"21","205243940065_R07C01","chr17",10400000,81122605,1244,NA,NA,0.106,0.099
"22","205243940065_R07C01","chr18",42500,78008624,628,NA,NA,0.094,0.098
"23","205243940065_R07C01","chr19",180000,54062500,1182,15.8481890932625,6.43111827508842e-54,-0.116,-0.101
"24","205243940065_R07C01","chr19",54112500,54587500,15,5.42976627084759,2.93717055171934e-06,-0.476,-0.512
"25","205243940065_R07C01","chr19",54612500,59096992,122,NA,NA,-0.173,-0.136
"26","205243940065_R07C01","chr2",30000,155900000,1617,26.3051418310184,1.52333557130767e-149,-0.076,-0.079
"27","205243940065_R07C01","chr2",156700000,174650000,168,21.8040520276187,1.1749464774061e-102,-0.392,-0.395
"28","205243940065_R07C01","chr2",174812500,243051238,782,NA,NA,-0.066,-0.072
"29","205243940065_R07C01","chr20",105000,62932760,896,NA,NA,0.086,0.092
"30","205243940065_R07C01","chr21",10836448,48097448,398,NA,NA,-0.127,-0.124
"31","205243940065_R07C01","chr22",16162500,51222283,696,NA,NA,-0.144,-0.145
"32","205243940065_R07C01","chr3",155000,186537500,1783,20.1311928498094,2.70323661209676e-87,0.081,0.091
"33","205243940065_R07C01","chr3",186587500,188612500,29,14.419596478956,5.4037884464088e-45,-0.465,-0.442
"34","205243940065_R07C01","chr3",188662500,197893715,148,NA,NA,0.034,0.032
"35","205243940065_R07C01","chr4",55000,190984638,1447,NA,NA,0.059,0.044
"36","205243940065_R07C01","chr5",42500,180790130,1752,NA,NA,0.054,0.047
"37","205243940065_R07C01","chr6",130000,15162500,228,42.0325162318792,0,-1.107,-1.151
"38","205243940065_R07C01","chr6",15237500,57287500,667,30.3825213189245,5.83924712536537e-200,-0.395,-0.402
"39","205243940065_R07C01","chr6",57731330,85662500,121,27.4778964214808,1.02474008178058e-163,0.206,0.215
"40","205243940065_R07C01","chr6",85987500,116687500,231,42.0499101151209,0,-0.411,-0.412
"41","205243940065_R07C01","chr6",116737500,170977534,601,NA,NA,0.145,0.146
"42","205243940065_R07C01","chr7",42500,159039332,1760,NA,NA,-0.022,-0.011
"43","205243940065_R07C01","chr8",105000,146277011,1511,NA,NA,-0.086,-0.095
"44","205243940065_R07C01","chr9",67500,141089216,1086,NA,NA,-0.138,-0.128
