"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205128000013_R03C01","chr1",93709,249195311,2032,NA,NA,-0.008,-0.008
"2","205128000013_R03C01","chr10",105000,135449874,1104,NA,NA,0.001,0
"3","205128000013_R03C01","chr11",142500,134898258,1117,NA,NA,-0.016,-0.02
"4","205128000013_R03C01","chr12",185370,133783448,1115,NA,NA,0.019,0.014
"5","205128000013_R03C01","chr13",19110000,115079939,606,NA,NA,0.006,0.005
"6","205128000013_R03C01","chr14",19287500,107269770,725,NA,NA,-0.002,0.008
"7","205128000013_R03C01","chr15",20237500,102448196,764,NA,NA,0.001,0.001
"8","205128000013_R03C01","chr16",105000,90222377,722,NA,NA,0.023,0.025
"9","205128000013_R03C01","chr17",37500,81097605,841,NA,NA,0.021,0.018
"10","205128000013_R03C01","chr18",42500,78008624,497,NA,NA,0.02,0.02
"11","205128000013_R03C01","chr19",180000,59071992,654,NA,NA,0.042,0.045
"12","205128000013_R03C01","chr2",80000,243051238,1848,NA,NA,-0.007,-0.006
"13","205128000013_R03C01","chr20",142500,62907760,562,NA,NA,0.011,0.004
"14","205128000013_R03C01","chr21",10861448,48097448,264,NA,NA,0.027,0.03
"15","205128000013_R03C01","chr22",16373925,51197283,396,NA,NA,0.011,0.016
"16","205128000013_R03C01","chr3",180000,197868715,1433,NA,NA,-0.006,-0.008
"17","205128000013_R03C01","chr4",42500,190959638,1129,NA,NA,-0.005,0.001
"18","205128000013_R03C01","chr5",42500,180790130,1257,NA,NA,-0.02,-0.019
"19","205128000013_R03C01","chr6",142500,170952534,1307,NA,NA,-0.022,-0.019
"20","205128000013_R03C01","chr7",42500,159026832,1216,NA,NA,-0.014,-0.007
"21","205128000013_R03C01","chr8",117500,146277011,1067,NA,NA,-0.014,-0.011
"22","205128000013_R03C01","chr9",80000,141076716,792,NA,NA,-0.007,-0.011
