"","value"
"chr1-0001",-0.0707085950150638
"chr1-0002",-0.0213523119087264
"chr1-0003",0.0292240736392528
"chr1-0004",-0.092526104403455
"chr1-0005",-0.0441468128733643
"chr1-0006",-0.0491007728428558
"chr1-0007",-0.0426297697679978
"chr1-0008",-0.0226139683620854
"chr1-0009",-0.0700802954236205
"chr1-0010",-0.0643615188844697
"chr1-0011",0.00556693815487417
"chr1-0012",-0.0018871586579715
"chr1-0013",-0.0654092008924917
"chr1-0014",-0.120711880436902
"chr1-0015",-0.0535616473513717
"chr1-0016",-0.0717831814474534
"chr1-0017",-0.0878462157982726
"chr1-0018",-0.0450830923497405
"chr1-0019",-0.106799698965629
"chr1-0020",-0.114174245497507
"chr1-0021",-0.114551490629696
"chr1-0022",-0.115174068541453
"chr1-0023",-0.144771246417623
"chr1-0024",-0.100560709631915
"chr1-0025",-0.0652474157243579
"chr1-0026",-0.0452698804838684
"chr1-0027",-0.0613701816844313
"chr1-0028",-0.033946892945246
"chr1-0029",-0.0919523621969378
"chr1-0030",-0.0983303976581007
"chr1-0031",-0.0726022018438513
"chr1-0032",-0.0899418014687288
"chr1-0033",-0.00324105963574514
"chr1-0034",-0.092238797208246
"chr1-0035",-0.0289860840628626
"chr1-0036",-0.131538015906916
"chr1-0037",-0.155631628174557
"chr1-0038",-0.0664491129377228
"chr1-0039",-0.123823885753032
"chr1-0040",-0.0688043632516872
"chr1-0041",-0.0832680226605999
"chr1-0042",-0.0374285385272508
"chr1-0043",-0.117682670952522
"chr1-0044",-0.0170210339649294
"chr1-0045",0.0117517319496674
"chr1-0046",-0.0878260963111537
"chr1-0047",-0.125760178479224
"chr1-0048",-0.0558783681764013
"chr1-0049",-0.0463887204832813
"chr1-0050",-0.122346170767076
"chr1-0051",-0.0333258145586843
"chr1-0052",-0.0149335108983446
"chr1-0053",0.0446614424415874
"chr1-0054",0.0391726642363825
"chr1-0055",-0.054563604443357
"chr1-0056",-0.106867120271961
"chr1-0057",-0.115184179030977
"chr1-0058",-0.0359925897594226
"chr1-0059",-0.18046161941235
"chr1-0060",-0.00392616501564071
"chr1-0061",-0.113712406275173
"chr1-0062",-0.0404521301089449
"chr1-0063",0.0128196561407835
"chr1-0064",-0.0242779180982216
"chr1-0065",-0.0739540553771328
"chr1-0066",0.0698921519358441
"chr1-0067",0.0375749903438905
"chr1-0068",-0.0446277588099247
"chr1-0069",-6.02098145535676e-05
"chr1-0070",0.020565275935949
"chr1-0071",0.141135537330603
"chr1-0072",0.0401173943744784
"chr1-0073",-0.0639008991145939
"chr1-0074",0.0569702679400881
"chr1-0075",-0.0657420740345895
"chr1-0076",-0.0496094700847556
"chr1-0077",-0.0612634639474378
"chr1-0078",-0.0166344810940362
"chr1-0079",0.0202545643847491
"chr1-0080",-0.0536867583582571
"chr1-0081",-0.0402997856760057
"chr1-0082",-0.105899980032199
"chr1-0083",-0.0224613508050325
"chr1-0084",-0.0130381434171792
"chr1-0085",-0.0273020526650068
"chr1-0086",-0.030231694591494
"chr1-0087",-0.0238000313448591
"chr1-0088",0.0447363130269087
"chr1-0089",0.000528833142581538
"chr1-0090",-0.0971146351144213
"chr1-0091",0.0906401743875801
"chr1-0092",-0.0644381452977559
"chr1-0093",0.00786249540634706
"chr1-0094",-0.130932952747196
"chr1-0095",-0.0621370310031556
"chr1-0096",-0.0531807998011971
"chr1-0097",-0.0153762769335934
"chr1-0098",-0.0690055049019413
"chr1-0099",-0.163835313669826
"chr1-0100",-0.111808773732086
"chr1-0101",-0.16210626041381
"chr1-0102",-0.0714561422517608
"chr1-0103",-0.115359923318081
"chr1-0104",-0.136157932626632
"chr1-0105",0.0190491076079935
"chr1-0106",-0.0282394847644167
"chr1-0107",-0.0491282911044374
"chr1-0108",-0.01259294785149
"chr1-0109",0.0441297838953912
"chr1-0110",0.0207712591971468
"chr1-0111",0.00439027187029619
"chr1-0112",-0.120368806705667
"chr1-0113",-0.26596182437614
"chr1-0114",-0.127930553697558
"chr1-0115",-0.025291509450043
"chr1-0116",-0.133836627062268
"chr1-0117",0.0515942478605385
"chr1-0118",-0.0441296109179554
"chr1-0119",-0.125047988569016
"chr1-0120",-0.0695831038990934
"chr1-0121",-0.0195011207529751
"chr1-0122",-0.0514933140884072
"chr1-0123",-0.0671809953031962
"chr1-0124",0.0554146076005154
"chr1-0125",0.000356520568033689
"chr1-0126",-0.105070934272266
"chr1-0127",0.0369665416290773
"chr1-0128",-0.031056776543453
"chr1-0129",0.016676341251556
"chr1-0130",-0.0102592618817162
"chr1-0131",-0.0856170804599125
"chr1-0132",-0.0462094538973015
"chr1-0133",0.0329719581224406
"chr1-0134",-0.0422480115839783
"chr1-0135",-0.112701899699944
"chr1-0136",-0.0114869267362761
"chr1-0137",-0.0930576668248193
"chr1-0138",-0.0687647766835637
"chr1-0139",-0.036978423082708
"chr1-0140",-0.0631268562738309
"chr1-0141",-0.134077117303451
"chr1-0142",-0.176807208176752
"chr1-0143",0.027506180935849
"chr1-0144",0.0409032974254181
"chr1-0145",-0.0768227709172632
"chr1-0146",-0.106181726446831
"chr1-0147",-0.0792592776059879
"chr1-0148",-0.128631430123529
"chr1-0149",-0.00419667534498643
"chr1-0150",-0.0925213807748897
"chr1-0151",-0.0489892299043367
"chr1-0152",-0.0506144974488823
"chr1-0153",-0.054385576546402
"chr1-0154",-0.0627248450032918
"chr1-0155",-0.0898222508879379
"chr1-0156",-0.162919743651725
"chr1-0157",-0.160046107150602
"chr1-0158",-0.123180108223701
"chr1-0159",-0.158093221713957
"chr1-0160",-0.101246951806203
"chr1-0161",-0.14616497254998
"chr1-0162",-0.0772669863727501
"chr1-0163",-0.0502214322335769
"chr1-0164",0.0231260779121732
"chr1-0165",0.070947661289575
"chr1-0166",-0.0990914167930017
"chr1-0167",0.0280817929567607
"chr1-0168",-0.0874270389926429
"chr1-0169",-0.0619554130309116
"chr1-0170",-0.0932307465360778
"chr1-0171",-0.0222715074451713
"chr1-0172",0.00526163599421535
"chr1-0173",-0.0803335278415173
"chr1-0174",-0.0789535594093644
"chr1-0175",-0.121988346489851
"chr1-0176",-0.0169366227497394
"chr1-0177",-0.0428726173140525
"chr1-0178",-0.0779774720377435
"chr1-0179",-0.0409724845488598
"chr1-0180",-0.0523056262632031
"chr1-0181",-0.0439124463501105
"chr1-0182",0.154365640600735
"chr1-0183",0.0473215769556319
"chr1-0184",-0.0428052442134218
"chr1-0185",-0.0289325804097268
"chr1-0186",-0.028869207490545
"chr1-0187",-0.00752959201233867
"chr1-0188",-0.0950576192450737
"chr1-0189",-0.0889937147003697
"chr1-0190",-0.0552110238846163
"chr1-0191",-0.0202523639794124
"chr1-0192",-0.0497278781501005
"chr1-0193",-0.0727094512296812
"chr1-0194",-0.0343742865500253
"chr1-0195",-0.123399972394976
"chr1-0196",-0.0560914059000246
"chr1-0197",-0.0263398314441992
"chr1-0198",-0.0207370610572141
"chr1-0199",-0.0961220271704586
"chr1-0200",-0.0825338314019362
"chr1-0201",-0.0302055843436104
"chr1-0202",-0.046861484930765
"chr1-0203",-0.0635017227953967
"chr1-0204",-0.0265336837550763
"chr1-0205",0.0143129314631071
"chr1-0206",-0.0199855482654776
"chr1-0207",-0.0621688767492542
"chr1-0208",0.010268266699583
"chr1-0209",-0.167519615587057
"chr1-0210",-0.0699892178132775
"chr1-0211",-0.0717912896485013
"chr1-0212",0.0181595270141706
"chr1-0213",-0.108695023524587
"chr1-0214",-0.107609845173017
"chr1-0215",-0.0761763157882869
"chr1-0216",-0.0393415726783935
"chr1-0217",-0.0229581178648004
"chr1-0218",0.0192717901748492
"chr1-0219",-0.0426216770518867
"chr1-0220",-0.0270489420280778
"chr1-0221",-0.0739533408959574
"chr1-0222",0.00932007055495955
"chr1-0223",-0.0784816702791359
"chr1-0224",-0.0679204867777811
"chr1-0225",-0.0904918729258109
"chr1-0226",-0.0949520676448126
"chr1-0227",-0.0600724318012399
"chr1-0228",-0.0247134457351763
"chr1-0229",-0.0306552834079811
"chr1-0230",-0.044396967001861
"chr1-0231",-0.0713703987436774
"chr1-0232",-0.0833923769526319
"chr1-0233",-0.0791217423021453
"chr1-0234",-0.0773019897430687
"chr1-0235",-0.073919400642888
"chr1-0236",-0.16641698283236
"chr1-0237",-0.0855022085125567
"chr1-0238",-0.0985440647790184
"chr1-0239",0.0450539001299582
"chr1-0240",-0.056658421337147
"chr1-0241",-0.0601072094303256
"chr1-0242",-0.0605154048291556
"chr1-0243",-0.00166868385105737
"chr1-0244",-0.0867443070471158
"chr1-0245",0.00104560145093999
"chr1-0246",-0.0607761118666708
"chr1-0247",-0.0771217470314166
"chr1-0248",-0.0885499974151653
"chr1-0249",-0.0307840009671125
"chr1-0250",0.00732448797680145
"chr1-0251",-0.00629766740224321
"chr1-0252",-0.0355931392870123
"chr1-0253",-0.0300345095062104
"chr1-0254",-0.0420563617007319
"chr1-0255",-0.115132294171156
"chr1-0256",-0.0381361219718179
"chr1-0257",-0.00693631047867878
"chr1-0258",-0.0635032955913119
"chr1-0259",-0.0446750330089938
"chr1-0260",-0.00532476079209827
"chr1-0261",-0.0889346449701034
"chr1-0262",-0.00865001812860171
"chr1-0263",-0.0487424864442069
"chr1-0264",-0.0988097504912101
"chr1-0265",-0.10193815387629
"chr1-0266",-0.16097927122359
"chr1-0267",-0.0927561904114733
"chr1-0268",-0.115057529216323
"chr1-0269",-0.129039110719683
"chr1-0270",-0.14715222960231
"chr1-0271",-0.0598264874022741
"chr1-0272",-0.138893029747002
"chr1-0273",-0.0738071935252596
"chr1-0274",-0.0418368941871995
"chr1-0275",-0.151590105995975
"chr1-0276",-0.0746692447186741
"chr1-0277",-0.00701736457078075
"chr1-0278",-0.0373901227034338
"chr1-0279",-0.0707693889011406
"chr1-0280",-0.0293169954840022
"chr1-0281",-0.148838175963045
"chr1-0282",-0.0170542996284482
"chr1-0283",-0.0928444174760658
"chr1-0284",-0.0774043569946343
"chr1-0285",-0.0633254943714237
"chr1-0286",-0.0158318300440889
"chr1-0287",-0.0478481024333208
"chr1-0288",-0.0698429940682483
"chr1-0289",-0.0386311426019637
"chr1-0290",-0.10232405123976
"chr1-0291",-0.107651894910401
"chr1-0292",-0.133171439819636
"chr1-0293",-0.0359714319267872
"chr1-0294",0.0333960767849445
"chr1-0295",-0.0508729748528035
"chr1-0296",-0.0781125783302228
"chr1-0297",-0.0728005892115872
"chr1-0298",-0.117993632984251
"chr1-0299",-0.0549933907290192
"chr1-0300",-0.0564956796743197
"chr1-0301",-0.0200841248276853
"chr1-0302",-0.0233648038273042
"chr1-0303",-0.00879053186774881
"chr1-0304",-0.0405795605193293
"chr1-0305",-0.0424419610727076
"chr1-0306",-0.07031631602777
"chr1-0307",-0.0922326760489421
"chr1-0308",-0.0775193425216339
"chr1-0309",-0.0339440430318184
"chr1-0310",0.0776859284966524
"chr1-0311",-0.0314719249190631
"chr1-0312",0.0421838074923059
"chr1-0313",-0.0378882800984158
"chr1-0314",-0.113330305450604
"chr1-0315",-0.0662717744557393
"chr1-0316",0.00375845771610444
"chr1-0317",0.0828104671144941
"chr1-0318",-0.0969687454974219
"chr1-0319",-0.0723614473857677
"chr1-0320",-0.0698773336204783
"chr1-0321",-0.105319330071795
"chr1-0322",-0.0614436169957386
"chr1-0323",-0.120220102954722
"chr1-0324",-0.0757239256006441
"chr1-0325",-0.118174059875045
"chr1-0326",-0.146377241536259
"chr1-0327",-0.102022220804219
"chr1-0328",-0.167524007578629
