"","value"
"chr1-0001",-0.175124545750417
"chr1-0002",0.142267167943539
"chr1-0003",0.150442699514401
"chr1-0004",0.171200743854123
"chr1-0005",0.173135525537674
"chr1-0006",0.166856950339762
"chr1-0007",0.173918236212913
"chr1-0008",0.238295532479068
"chr1-0009",0.132701236032418
"chr1-0010",0.156960126323519
"chr1-0011",0.225268925964888
"chr1-0012",0.140538611187316
"chr1-0013",-0.079028272651257
"chr1-0014",0.0547791294793507
"chr1-0015",0.0119440470255371
"chr1-0016",0.118077913182891
"chr1-0017",0.142547284490304
"chr1-0018",0.207728101293756
"chr1-0019",0.0471921784183662
"chr1-0020",0.128498205912271
"chr1-0021",0.140455487453771
"chr1-0022",-0.0623375958905216
"chr1-0023",-0.056686869115228
"chr1-0024",-0.0421303062621167
"chr1-0025",0.0448926806876052
"chr1-0026",0.0250695782510574
"chr1-0027",-0.026551887516763
"chr1-0028",0.0844112973231325
"chr1-0029",0.03943559268007
"chr1-0030",-0.0518873455577208
"chr1-0031",0.162290358684251
"chr1-0032",0.0763595286101274
"chr1-0033",0.0439104971228653
"chr1-0034",-0.0263608540104632
"chr1-0035",-0.195639822259528
"chr1-0036",-0.191349446693853
"chr1-0037",0.0784235230593691
"chr1-0038",-0.673160494117682
"chr1-0039",-0.125406716590899
"chr1-0040",-0.151732678885257
"chr1-0041",-0.185598554753021
"chr1-0042",-0.319799380600672
"chr1-0043",-0.19554572199022
"chr1-0044",0.0842494965788206
"chr1-0045",0.110948259879069
"chr1-0046",-0.0704712876480698
"chr1-0047",-0.0118228711221087
"chr1-0048",0.138630746092259
"chr1-0049",0.112813691172936
"chr1-0050",0.0598419613019313
"chr1-0051",0.0507530984888899
"chr1-0052",0.143127856749158
"chr1-0053",0.059403495352247
"chr1-0054",-0.0938270853228793
"chr1-0055",-0.0639475571739984
"chr1-0056",-0.215719521054206
"chr1-0057",-0.26404670737948
"chr1-0058",-0.151529259541915
"chr1-0059",-0.191862997992624
"chr1-0060",-0.0432621471413196
"chr1-0061",-0.195910338118302
"chr1-0062",0.0473699361293509
"chr1-0063",0.227901867876762
"chr1-0064",-0.249152819242106
"chr1-0065",0.0305176240559503
"chr1-0066",0.0574828878914768
"chr1-0067",0.0225018488592371
"chr1-0068",-0.112938212525195
"chr1-0069",0.145085226164973
"chr1-0070",0.0983231713699863
"chr1-0071",0.315948205397183
"chr1-0072",-0.222291430514494
"chr1-0073",0.22830249143521
"chr1-0074",0.0596761948746894
"chr1-0075",-0.201080218820732
"chr1-0076",-0.0634482442250821
"chr1-0077",0.0624183449714247
"chr1-0078",0.177976931709663
"chr1-0079",0.117206643046828
"chr1-0080",-0.164315564749237
"chr1-0081",-0.128159131543357
"chr1-0082",-0.0400985590754847
