"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",642994,248923211,1515,-0.0377,0.0984,-0.045,0.0933,NA,NA,NA
"Sample.1","chr10",55000,133645233,849,-0.0281,0.0964,-0.031,0.0987,NA,NA,NA
"Sample.1","chr11",130000,134988311,831,-0.0393,0.0919,-0.0464,0.0833,NA,NA,NA
"Sample.1","chr12",55000,133182655,823,-0.0094,0.1045,-0.0155,0.0985,NA,NA,NA
"Sample.1","chr13",18704053,114327164,430,0.0033,0.0943,0.0012,0.0904,NA,NA,NA
"Sample.1","chr14",19081322,106841859,542,-0.0344,0.0968,-0.0385,0.0884,NA,NA,NA
"Sample.1","chr15",20037627,22254121,6,-0.2891,0.2672,-0.268,0.3045,8.5207439813726e-09,20494652,22529121
"Sample.1","chr15",22529121,101840595,564,-0.0378,0.0911,-0.0452,0.0843,NA,NA,NA
"Sample.1","chr16",55000,90114173,534,-0.0663,0.0917,-0.0682,0.0799,NA,NA,NA
"Sample.1","chr17",130000,83123721,630,-0.0642,0.0899,-0.0757,0.0818,NA,NA,NA
"Sample.1","chr18",55000,80231643,346,-0.0021,0.1075,-0.0118,0.1136,NA,NA,NA
"Sample.1","chr19",180000,58553808,488,-0.0782,0.0785,-0.0793,0.0808,NA,NA,NA
"Sample.1","chr2",55000,242091765,1357,-0.0034,0.0994,-0.0089,0.0942,NA,NA,NA
"Sample.1","chr20",133168,64267084,421,-0.075,0.0833,-0.0751,0.0796,NA,NA,NA
"Sample.1","chr21",5055000,46649992,197,7e-04,0.0971,-0.0076,0.0914,NA,NA,NA
"Sample.1","chr22",15427159,50754234,303,-0.0708,0.0823,-0.076,0.0789,NA,NA,NA
"Sample.1","chr3",155000,198167780,1049,-4e-04,0.1046,-0.0065,0.1025,NA,NA,NA
"Sample.1","chr4",55000,190061561,819,0.0277,0.1019,0.017,0.094,NA,NA,NA
"Sample.1","chr5",55000,181339130,930,-0.0057,0.0988,-0.0109,0.0949,NA,NA,NA
"Sample.1","chr6",180000,170622990,955,-0.0067,0.0961,-0.0088,0.0896,NA,NA,NA
"Sample.1","chr7",55000,159217987,891,-0.0518,0.1206,-0.0446,0.1077,NA,NA,NA
"Sample.1","chr8",180000,145039318,778,-0.0196,0.0973,-0.0238,0.0943,NA,NA,NA
"Sample.1","chr9",105000,138217359,566,-0.0365,0.1013,-0.0405,0.0959,NA,NA,NA
"Sample.1","chrX",2518744,155615448,463,0.5977,0.135,0.6019,0.1322,NA,NA,NA
"Sample.1","chrY",2818744,24239248,18,-3.1687,1.2451,-3.506,0.4602,NA,NA,NA
