"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,20675000,192,-0.153379607066639
"2","Sample.1","chr1",20725000,21400000,5,-0.481479607066639
"3","Sample.1","chr1",21550000,157975000,511,-0.0162796070666393
"4","Sample.1","chr1",158250000,159025000,4,-0.385979607066639
"5","Sample.1","chr1",159325000,185500000,101,-0.0191796070666393
"6","Sample.1","chr1",186025000,200725000,21,-0.407379607066639
"7","Sample.1","chr1",200925000,248898211,229,0.0361203929333607
"8","Sample.1","chr10",130000,133620233,545,-0.0427796070666393
"9","Sample.1","chr11",155000,21475000,153,0.0018203929333607
"10","Sample.1","chr11",22450000,31775000,15,-0.257779607066639
"11","Sample.1","chr11",31925000,48475000,58,0.0278203929333607
"12","Sample.1","chr11",49250000,56275000,5,-0.579279607066639
"13","Sample.1","chr11",56975000,118475000,317,-0.0127796070666393
"14","Sample.1","chr11",118575000,124375000,37,-0.269079607066639
"15","Sample.1","chr11",124650000,134888311,59,0.0364203929333607
"16","Sample.1","chr12",80000,43175000,148,-0.101579607066639
"17","Sample.1","chr12",44325000,47125000,11,-0.588879607066639
"18","Sample.1","chr12",47475000,102300000,204,-0.251379607066639
"19","Sample.1","chr12",102725000,133182655,207,0.0178203929333607
"20","Sample.1","chr13",18854053,48150000,120,-0.467079607066639
"21","Sample.1","chr13",48400000,50650000,10,-1.34717960706664
"22","Sample.1","chr13",50975000,53175000,11,-0.438179607066639
"23","Sample.1","chr13",54150000,93925000,37,-0.830879607066639
"24","Sample.1","chr13",94450000,108675000,45,-0.484679607066639
"25","Sample.1","chr13",109150000,114302164,63,0.0578203929333607
"26","Sample.1","chr14",19955857,21775000,16,-0.503179607066639
"27","Sample.1","chr14",22225000,106541859,348,0.177220392933361
"28","Sample.1","chr15",22579121,101840595,375,-0.0303796070666393
"29","Sample.1","chr16",80000,31775000,199,0.0498203929333607
"30","Sample.1","chr16",32532298,46750000,7,-0.221379607066639
"31","Sample.1","chr16",46975000,90139173,239,0.0566203929333607
"32","Sample.1","chr17",155000,11000000,113,-0.216879607066639
"33","Sample.1","chr17",11375000,40475000,149,0.0740203929333607
"34","Sample.1","chr17",40650000,41250000,6,-0.251579607066639
"35","Sample.1","chr17",41375000,58575000,129,0.0093203929333607
"36","Sample.1","chr17",58700000,59775000,7,-0.371679607066639
"37","Sample.1","chr17",59900000,83148721,198,0.0349203929333607
"38","Sample.1","chr18",130000,80181643,147,-0.0633796070666393
"39","Sample.1","chr19",180000,47050000,432,0.0688203929333607
"40","Sample.1","chr19",47150000,58578808,146,-0.213479607066639
"41","Sample.1","chr2",130000,33000000,162,0.0210203929333607
"42","Sample.1","chr2",33325000,38925000,14,-0.309479607066639
"43","Sample.1","chr2",39250000,41125000,5,-0.951179607066639
"44","Sample.1","chr2",41925000,58300000,50,-0.287579607066639
"45","Sample.1","chr2",59525000,180475000,345,-0.0541796070666393
"46","Sample.1","chr2",181200000,189275000,13,-0.519079607066639
"47","Sample.1","chr2",189525000,242091765,233,0.0167203929333607
"48","Sample.1","chr20",183168,64292084,251,-0.00417960706663931
"49","Sample.1","chr21",14007904,30525000,14,-0.291979607066639
"50","Sample.1","chr21",31125000,46649992,83,0.0043203929333607
"51","Sample.1","chr22",16657005,50754234,206,0.0293203929333607
"52","Sample.1","chr3",155000,75100000,279,0.0175203929333607
"53","Sample.1","chr3",75675000,108825000,41,-0.331279607066639
"54","Sample.1","chr3",109200000,189025000,254,-0.0303796070666393
"55","Sample.1","chr3",189475000,192550000,6,-0.289679607066639
"56","Sample.1","chr3",192800000,198092780,38,0.0377203929333607
"57","Sample.1","chr4",155000,42500000,171,0.0481203929333607
"58","Sample.1","chr4",43525000,47225000,5,-0.499379607066639
"59","Sample.1","chr4",47675000,58014397,26,-0.0437796070666393
"60","Sample.1","chr4",60485691,70500000,8,-0.555579607066639
"61","Sample.1","chr4",70725000,84750000,46,-0.129579607066639
"62","Sample.1","chr4",85425000,95000000,17,-0.566579607066639
"63","Sample.1","chr4",95650000,138025000,75,-0.0482796070666393
"64","Sample.1","chr4",138800000,154950000,43,0.393620392933361
"65","Sample.1","chr4",155275000,174225000,33,0.0946203929333607
"66","Sample.1","chr4",174525000,180700000,8,-0.184679607066639
"67","Sample.1","chr4",181725000,190061561,43,0.173120392933361
"68","Sample.1","chr5",80000,17440274,88,0.103820392933361
"69","Sample.1","chr5",18765274,29975000,6,-0.502079607066639
"70","Sample.1","chr5",31325000,75775000,110,-0.0763796070666393
"71","Sample.1","chr5",76225000,181339130,375,0.208220392933361
"72","Sample.1","chr6",205000,32375000,205,-0.0092796070666393
"73","Sample.1","chr6",32450000,32675000,5,0.836020392933361
"74","Sample.1","chr6",32725000,170647990,456,0.0074203929333607
"75","Sample.1","chr7",80000,6675000,88,0.129720392933361
"76","Sample.1","chr7",6875000,20950000,28,-0.273179607066639
"77","Sample.1","chr7",21325000,78275000,186,0.0069203929333607
"78","Sample.1","chr7",79000000,84650000,8,-0.527279607066639
"79","Sample.1","chr7",86150000,159242987,316,0.00442039293336069
"80","Sample.1","chr8",205000,145039318,482,-0.0039796070666393
"81","Sample.1","chr9",480000,39464735,46,-0.389179607066639
"82","Sample.1","chr9",68610276,138067359,193,0.0526203929333607
"83","Sample.1","chrX",2718744,155640448,271,0.576820392933361
"84","Sample.1","chrY",5592201,20998668,7,-3.72447960706664
