"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,65475000,791,-0.0293697814327196
"2","Sample.1","chr1",65900000,108775000,200,0.27423021856728
"3","Sample.1","chr1",108925000,248923211,949,-0.00956978143271962
"4","Sample.1","chr10",105000,2000000,33,0.15283021856728
"5","Sample.1","chr10",2175000,3775000,16,0.42263021856728
"6","Sample.1","chr10",3825000,5075000,11,0.63903021856728
"7","Sample.1","chr10",5200000,31325000,198,0.35693021856728
"8","Sample.1","chr10",31500000,37475000,39,0.61373021856728
"9","Sample.1","chr10",37700000,133620233,732,0.0751302185672804
"10","Sample.1","chr11",155000,18225000,206,-0.28446978143272
"11","Sample.1","chr11",18275000,70927848,402,0.10543021856728
"12","Sample.1","chr11",71127848,134988311,489,-0.38906978143272
"13","Sample.1","chr12",80000,27375000,229,-0.26516978143272
"14","Sample.1","chr12",27475000,44625000,70,0.31143021856728
"15","Sample.1","chr12",44950000,133207655,738,-0.0887697814327196
"16","Sample.1","chr13",18729053,68350000,285,0.13373021856728
"17","Sample.1","chr13",69525000,110525000,164,0.44313021856728
"18","Sample.1","chr13",110575000,114327164,62,0.20733021856728
"19","Sample.1","chr14",19855857,24525000,59,0.30623021856728
"20","Sample.1","chr14",24750000,28175000,9,0.59403021856728
"21","Sample.1","chr14",28825000,70725000,272,0.13123021856728
"22","Sample.1","chr14",70775000,72800000,17,0.46633021856728
"23","Sample.1","chr14",72875000,75875000,49,0.18093021856728
"24","Sample.1","chr14",76025000,106841859,285,-0.15196978143272
"25","Sample.1","chr15",20232279,101840595,694,0.0320302185672804
"26","Sample.1","chr16",55000,34892311,330,-0.10986978143272
"27","Sample.1","chr16",35275000,50175000,38,0.57103021856728
"28","Sample.1","chr16",50225000,58675000,88,-0.43216978143272
"29","Sample.1","chr16",58950000,90139173,311,0.00493021856728038
"30","Sample.1","chr17",130000,29450000,287,0.25103021856728
"31","Sample.1","chr17",29575000,83148721,618,-0.14116978143272
"32","Sample.1","chr18",130000,79975000,399,0.0752302185672804
"33","Sample.1","chr18",80025000,80231643,5,0.32773021856728
"34","Sample.1","chr19",180000,58578808,796,-0.0316697814327196
"35","Sample.1","chr2",105000,226875000,1426,0.0322302185672804
"36","Sample.1","chr2",227050000,227550000,6,-0.35906978143272
"37","Sample.1","chr2",227650000,235725000,84,-0.76086978143272
"38","Sample.1","chr2",235775000,242116765,108,-0.48326978143272
"39","Sample.1","chr20",158168,6300000,74,-0.0870697814327196
"40","Sample.1","chr20",6600000,16450000,38,0.44783021856728
"41","Sample.1","chr20",16625000,52175000,314,0.14953021856728
"42","Sample.1","chr20",52425000,54100000,12,0.52193021856728
"43","Sample.1","chr20",54175000,64292084,121,0.18103021856728
"44","Sample.1","chr21",10569444,46674992,240,-0.0598697814327196
"45","Sample.1","chr22",16557005,50754234,432,-0.0293697814327196
"46","Sample.1","chr3",230000,198142780,1225,0.0572302185672804
"47","Sample.1","chr4",55000,78575000,426,0.0856302185672804
"48","Sample.1","chr4",78625000,79725000,6,0.37453021856728
"49","Sample.1","chr4",80100000,190061561,494,0.0649302185672804
"50","Sample.1","chr5",55000,23925000,152,-0.0236697814327196
"51","Sample.1","chr5",24475000,54100000,122,0.31873021856728
"52","Sample.1","chr5",54400000,55250000,9,0.0414302185672804
"53","Sample.1","chr5",55350000,61750000,43,0.39873021856728
"54","Sample.1","chr5",62075000,65750000,15,0.000930218567280379
"55","Sample.1","chr5",65875000,68175000,14,0.36123021856728
"56","Sample.1","chr5",68225000,181364130,734,0.0103302185672804
"57","Sample.1","chr6",155000,13575000,132,0.0102302185672804
"58","Sample.1","chr6",13650000,15600000,22,0.31053021856728
"59","Sample.1","chr6",15700000,132875000,708,0.00493021856728038
"60","Sample.1","chr6",133075000,135975000,21,0.37283021856728
"61","Sample.1","chr6",136150000,170647990,284,-0.0334697814327196
"62","Sample.1","chr7",55000,153450000,974,-0.00226978143271962
"63","Sample.1","chr7",153950000,159242987,75,-0.56166978143272
"64","Sample.1","chr8",205000,2375000,37,-0.32256978143272
"65","Sample.1","chr8",2625000,5225000,8,-0.0621697814327196
"66","Sample.1","chr8",5950000,12092173,60,0.24493021856728
"67","Sample.1","chr8",12517173,21200000,47,0.64973021856728
"68","Sample.1","chr8",21575000,23225000,25,0.25113021856728
"69","Sample.1","chr8",23275000,40675000,127,0.59023021856728
"70","Sample.1","chr8",40900000,42950000,25,0.32543021856728
"71","Sample.1","chr8",43075000,53525000,44,0.0789302185672804
"72","Sample.1","chr8",53750000,128150000,406,0.46003021856728
"73","Sample.1","chr8",128250000,129600000,10,0.76403021856728
"74","Sample.1","chr8",129675000,141025000,72,0.47343021856728
"75","Sample.1","chr8",141075000,145039318,70,0.20293021856728
"76","Sample.1","chr9",130000,1025000,8,0.11733021856728
"77","Sample.1","chr9",1525000,39589735,141,-0.16546978143272
"78","Sample.1","chr9",68385276,112800000,232,0.13463021856728
"79","Sample.1","chr9",112950000,138192359,292,-0.29966978143272
"80","Sample.1","chrX",2518744,18375000,60,-0.0305697814327196
"81","Sample.1","chrX",18525000,76200000,198,0.45173021856728
"82","Sample.1","chrX",77250000,125450000,109,-0.28906978143272
"83","Sample.1","chrX",127775000,155640448,111,0.50593021856728
"84","Sample.1","chrY",4518744,21244771,13,-4.28756978143272
