"","value"
"chr1-0001",-0.164957708482528
"chr1-0002",0.0931012655887756
"chr1-0003",-0.0796410358088574
"chr1-0004",-0.247035684984716
"chr1-0005",-0.219875422372007
"chr1-0006",-0.319806461654859
"chr1-0007",-0.199783229116417
"chr1-0008",-0.245755697380343
"chr1-0009",-0.297581612479336
"chr1-0010",-0.260214732968712
"chr1-0011",-0.234312609872893
"chr1-0012",-0.190582374441514
"chr1-0013",-0.269126503231998
"chr1-0014",-0.3927667597853
"chr1-0015",-0.28417317150422
"chr1-0016",-0.183473680322295
"chr1-0017",-0.398684066803202
"chr1-0018",-0.142648606913795
"chr1-0019",-0.295555580281879
"chr1-0020",-0.332782339328164
"chr1-0021",-0.278396701165036
"chr1-0022",-0.414147372064759
"chr1-0023",-0.316200342584894
"chr1-0024",-0.282989819217335
"chr1-0025",-0.340685525610321
"chr1-0026",-0.256968093120627
"chr1-0027",-0.264713441917479
"chr1-0028",-0.290429393288192
"chr1-0029",-0.265176439505076
"chr1-0030",-0.294408627362189
"chr1-0031",-0.150146658756874
"chr1-0032",-0.238100503224316
"chr1-0033",-0.298755553770877
"chr1-0034",-0.271416971126797
"chr1-0035",-0.266226202644116
"chr1-0036",-0.25371286517219
"chr1-0037",-0.382487295600417
"chr1-0038",-0.384090842272244
"chr1-0039",-0.407235892847956
"chr1-0040",-0.247621514716653
"chr1-0041",-0.256577469822435
"chr1-0042",-0.296893821674785
"chr1-0043",-0.282249429329221
"chr1-0044",-0.220233425040522
"chr1-0045",-0.266552516188715
"chr1-0046",-0.244416379850985
"chr1-0047",-0.287498382043372
"chr1-0048",-0.280511636317965
"chr1-0049",-0.260798394083143
"chr1-0050",-0.219837089457414
"chr1-0051",-0.263686110145732
"chr1-0052",-0.290972997591827
"chr1-0053",-0.342095782949806
"chr1-0054",-0.314864226227219
"chr1-0055",-0.143334289421345
"chr1-0056",-0.280097261005901
"chr1-0057",-0.330243754221861
"chr1-0058",-0.335448138289713
"chr1-0059",-0.284069941441032
"chr1-0060",-0.291185477380941
"chr1-0061",-0.254422761941367
"chr1-0062",-0.377465403462977
"chr1-0063",-0.359216695530886
"chr1-0064",-0.364648153521745
"chr1-0065",-0.361045017172505
"chr1-0066",-0.158342558449467
"chr1-0067",-0.390801876941144
"chr1-0068",-0.243608623273613
"chr1-0069",-0.284022331430718
"chr1-0070",-0.325851716021534
"chr1-0071",-0.291940874176708
"chr1-0072",-0.317460758799528
"chr1-0073",-0.374267806556686
"chr1-0074",-0.429945899107464
"chr1-0075",-0.153719821579899
"chr1-0076",-0.117430911336874
"chr1-0077",-0.203269769516868
"chr1-0078",-0.255242175078473
"chr1-0079",-0.34876819418746
"chr1-0080",-0.379581459344251
"chr1-0081",-0.346516596350963
"chr1-0082",-0.396469153307255
"chr1-0083",-0.249757308506478
"chr1-0084",-0.330463327953114
"chr1-0085",-0.44774032056833
"chr1-0086",-0.293665478805727
"chr1-0087",-0.294924445186055
"chr1-0088",-0.397061907467728
"chr1-0089",-0.286737254329267
"chr1-0090",-0.304447031156074
"chr1-0091",-0.314163814957287
"chr1-0092",-0.383893070446821
"chr1-0093",-0.19992763369008
"chr1-0094",-0.220667805910663
"chr1-0095",-0.334403545872404
"chr1-0096",-0.335209577965341
"chr1-0097",-0.341360658659877
"chr1-0098",-0.187068134957544
"chr1-0099",-0.318137858589666
"chr1-0100",-0.359421224893517
"chr1-0101",-0.231095172546679
"chr1-0102",-0.344893152255618
"chr1-0103",-0.436197508163291
"chr1-0104",-0.292713367858912
"chr1-0105",-0.180703639440642
"chr1-0106",-0.356430863027599
"chr1-0107",-0.119431345045527
"chr1-0108",-0.286619118925963
"chr1-0109",-0.547240906748159
"chr1-0110",-0.430396338083734
"chr1-0111",-0.323011821275008
"chr1-0112",-0.298133247656528
"chr1-0113",-0.346317962371443
"chr1-0114",-0.504971989460703
"chr1-0115",-0.347748414199673
"chr1-0116",-0.276415542443993
"chr1-0117",-0.198733198214615
"chr1-0118",-0.165691980709984
"chr1-0119",-0.340163648148974
"chr1-0120",-0.202984572947007
"chr1-0121",-0.0653044234355514
"chr1-0122",-0.48409652062401
"chr1-0123",-0.357415070982682
"chr1-0124",-0.22910536027564
"chr1-0125",-0.322134038225107
"chr1-0126",-0.482649578457696
"chr1-0127",-0.376929634249563
"chr1-0128",-0.399970648076426
"chr1-0129",-0.376487266537295
"chr1-0130",-0.425598531179654
"chr1-0131",-0.340606820903235
"chr1-0132",-0.207220116666482
"chr1-0133",-0.221998698020098
"chr1-0134",-0.339129752510784
"chr1-0135",-0.447705753039036
"chr1-0136",-0.449255900736906
"chr1-0137",-0.384994543363243
"chr1-0138",-0.325357527967038
"chr1-0139",-0.493010240319527
"chr1-0140",-0.293390430955008
"chr1-0141",-0.335253993598001
"chr1-0142",-0.185540837964771
"chr1-0143",-0.293739689323046
"chr1-0144",-0.336766030207035
"chr1-0145",-0.516056178732054
"chr1-0146",-0.349410259044241
"chr1-0147",-0.418886315873982
"chr1-0148",-0.24821385739209
"chr1-0149",-0.160701149969413
"chr1-0150",-0.373444849416744
"chr1-0151",-0.582127985780697
"chr1-0152",-0.537881636948814
"chr1-0153",-0.181338052476823
"chr1-0154",-0.195605534415605
"chr1-0155",-0.188962493363226
"chr1-0156",-0.332455089806405
"chr1-0157",-0.247327148120924
"chr1-0158",-0.400701838490716
"chr1-0159",-0.282198686009369
"chr1-0160",-0.397088604734698
"chr1-0161",-0.418799836656872
"chr1-0162",-0.480810463957525
"chr1-0163",-0.382049635398452
"chr1-0164",-0.325314355257017
"chr1-0165",-0.344718963463057
"chr1-0166",-0.476968953017373
"chr1-0167",-0.439060478590937
"chr1-0168",-0.28388803810305
"chr1-0169",-0.360877371078587
"chr1-0170",-0.560214434853082
"chr1-0171",-0.276951180246681
"chr1-0172",-0.530730663240458
"chr1-0173",-0.405440742881631
"chr1-0174",-0.377445047186309
"chr1-0175",-0.463389303198465
"chr1-0176",-0.44763612538399
"chr1-0177",-0.426332485869084
"chr1-0178",-0.38271220988004
"chr1-0179",-0.601722996791016
"chr1-0180",-0.397153987855129
"chr1-0181",-0.318429791458884
"chr1-0182",-0.445966663645992
"chr1-0183",-0.285257316124682
"chr1-0184",-0.414575519630156
"chr1-0185",-0.125063453440081
"chr1-0186",-0.193515329389428
"chr1-0187",-0.437150925056198
"chr1-0188",-0.314417397252166
"chr1-0189",-0.450100734716804
"chr1-0190",-0.492922000984961
"chr1-0191",-0.325498741540363
"chr1-0192",-0.334897144600846
"chr1-0193",-0.360458946461595
"chr1-0194",-0.388558153260421
"chr1-0195",-0.157034508914738
"chr1-0196",-0.101446345659916
"chr1-0197",-0.314389536512439
"chr1-0198",-0.343225695365211
"chr1-0199",-0.454111480864194
"chr1-0200",-0.293807557846617
"chr1-0201",-0.303057191822644
"chr1-0202",-0.354764070785493
"chr1-0203",-0.335317679768754
"chr1-0204",-0.269013180956592
"chr1-0205",-0.260578074951052
"chr1-0206",-0.291068383038807
"chr1-0207",-0.402088905089588
"chr1-0208",-0.398259445203223
"chr1-0209",-0.387105117958852
"chr1-0210",-0.24547667436325
"chr1-0211",-0.229975714721326
"chr1-0212",-0.480258966231075
"chr1-0213",-0.424325989916135
"chr1-0214",-0.299412014709042
"chr1-0215",-0.230982874891178
"chr1-0216",-0.521430602725385
"chr1-0217",-0.42940498195018
"chr1-0218",-0.511013950268076
"chr1-0219",-0.294351099792048
"chr1-0220",-0.32138185234339
"chr1-0221",-0.375236849721526
"chr1-0222",-0.336344578933175
"chr1-0223",-0.145073139800147
"chr1-0224",-0.321615192178383
"chr1-0225",-0.357132961156968
"chr1-0226",-0.396666081884871
"chr1-0227",-0.328921468502977
"chr1-0228",-0.329313596527037
"chr1-0229",-0.35086113047413
"chr1-0230",-0.379925203127711
"chr1-0231",-0.565298110373772
"chr1-0232",-0.271509404821737
"chr1-0233",-0.13346981620127
"chr1-0234",-0.0198487200676297
"chr1-0235",-0.0203907798152623
"chr1-0236",0.0405601021080637
"chr1-0237",-0.0571734230888972
"chr1-0238",-0.188369813913585
"chr1-0239",-0.4369541433947
"chr1-0240",-0.332464115685482
"chr1-0241",-0.350124953135772
"chr1-0242",-0.425053640762258
"chr1-0243",-0.247612611977458
"chr1-0244",-0.459467039354413
"chr1-0245",-0.41094126733402
"chr1-0246",-0.405204422449951
"chr1-0247",-0.516776220809923
"chr1-0248",-0.657226853104616
"chr1-0249",-0.312400987869386
"chr1-0250",-0.526308637490134
"chr1-0251",-0.408174808753559
"chr1-0252",-0.180000126100124
"chr1-0253",-0.23734544414293
"chr1-0254",-0.320230937383463
"chr1-0255",-0.307747742576036
"chr1-0256",-0.39969880893506
"chr1-0257",-0.260590901955042
"chr1-0258",-0.422111411125773
"chr1-0259",-0.31310116659854
"chr1-0260",-0.310170777568312
"chr1-0261",-0.4394197701889
"chr1-0262",-0.394460645515004
"chr1-0263",-0.400771986080244
"chr1-0264",-0.430692074392192
"chr1-0265",-0.321939714852603
"chr1-0266",-0.297784957027287
"chr1-0267",-0.308016449335005
"chr1-0268",-0.22490234609691
"chr1-0269",-0.143142065636742
"chr1-0270",-0.299860967559862
"chr1-0271",-0.138611549054802
"chr1-0272",-0.407906239560927
"chr1-0273",-0.324764237365796
"chr1-0274",-0.202507846122338
"chr1-0275",-0.211930846170419
"chr1-0276",-0.300991485424836
"chr1-0277",-0.470581869301431
"chr1-0278",-0.320929630249112
"chr1-0279",-0.340034473497592
"chr1-0280",-0.440034029847427
"chr1-0281",-0.232108082756365
"chr1-0282",-0.22599699348718
"chr1-0283",-0.458235703269739
"chr1-0284",-0.236345043783735
"chr1-0285",-0.434196557745188
"chr1-0286",-0.323753846349777
"chr1-0287",-0.34063534584199
"chr1-0288",-0.174979675287069
"chr1-0289",-0.225286633293918
"chr1-0290",-0.225401072151598
"chr1-0291",-0.408460750520138
"chr1-0292",-0.374125878611551
"chr1-0293",-0.453533810692102
"chr1-0294",-0.37923690000681
"chr1-0295",-0.22883657670311
"chr1-0296",-0.315161274876447
"chr1-0297",-0.367848990906614
"chr1-0298",-0.226566207720772
"chr1-0299",-0.251888273914413
"chr1-0300",-0.401936246759997
"chr1-0301",-0.44974254008986
"chr1-0302",-0.299182095999023
"chr1-0303",-0.354222892989277
"chr1-0304",-0.358487605013301
"chr1-0305",-0.28567606541445
"chr1-0306",-0.423194617849429
"chr1-0307",-0.297081961620851
"chr1-0308",-0.276451723305013
"chr1-0309",-0.381504362907644
"chr1-0310",-0.437755021181382
"chr1-0311",-0.334537078118319
"chr1-0312",-0.202553455883154
"chr1-0313",-0.487535031571923
"chr1-0314",-0.433498582886224
"chr1-0315",-0.525528746884147
"chr1-0316",-0.587528662855935
"chr1-0317",-0.305369384556948
"chr1-0318",-0.287386005388041
"chr1-0319",-0.399175739061495
"chr1-0320",-0.382627730180386
"chr1-0321",-0.325371650202894
"chr1-0322",-0.206823109036514
"chr1-0323",-0.22276368791734
"chr1-0324",-0.324172222304588
"chr1-0325",-0.342232170203202
"chr1-0326",-0.277514087110645
"chr1-0327",-0.263415464113339
"chr1-0328",-0.1777416335585
"chr1-0329",-0.190191288327156
"chr1-0330",-0.307528767308092
"chr1-0331",-0.362852765266832
"chr1-0332",-0.57892730840091
"chr1-0333",-0.416079976053687
"chr1-0334",-0.346000728750804
"chr1-0335",-0.370000351053654
"chr1-0336",-0.295827276639425
"chr1-0337",-0.426156840248128
"chr1-0338",-0.417352353424221
"chr1-0339",-0.321974182005623
"chr1-0340",-0.581205467344582
"chr1-0341",-0.523784754692332
"chr1-0342",-0.236680671885589
"chr1-0343",-0.364104983722541
"chr1-0344",-0.455400538883447
"chr1-0345",-0.491657239018628
"chr1-0346",-0.422804115214011
"chr1-0347",-0.293382056448191
"chr1-0348",-0.340577950057591
"chr1-0349",-0.333954422843106
"chr1-0350",-0.35685142720743
"chr1-0351",-0.218482435920147
"chr1-0352",-0.22938029114297
"chr1-0353",-0.313691638985695
"chr1-0354",-0.303172667018298
"chr1-0355",-0.269849741699826
"chr1-0356",-0.243216291519983
"chr1-0357",-0.487618484751154
"chr1-0358",-0.312222630752748
"chr1-0359",-0.158290551686472
